Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift
M9591,MA1A**********591,WO12591,Sedan X,TRIM-1, stn-05 ,2026-03-03 11:58,ENG-1447,SUP-169,EMP287,TL-002,C
M9592,MA1A**********592,WO12592,Hatch Z,TRIM-1,STN-01,2026-03-03 12:00,ENG-1351,SUP-068,EMP307,TL-073,B
M9593,MA1A**********593,WO12593,Hatch Z,GA-1,STN-05,2026-03-03 12:01,ENG-1333,SUP-198,EMP189,TL-010,B
M9594,MA1A**********594,WO12594,SUV Pro,TRIM-1,STN-04,2026-03-03 12:02,ENG-1386,SUP-153,EMP120,TL-072,C
M9595,MA1A**********595,WO12595,Sedan X,TRIM-1,STN-05,2026/03/03 12:03,ENG-1311,SUP-139,EMP247,TL-999,A
M9596,MA1A**********596,WO12596,Sedan X,GA-2,STN-01,2026-03-03 12:05,ENG-1435,SUP-085,EMP117,TL-078,B
M9597,MA1A**********597,WO12597,Hatch Z,TRIM-1, stn-05 ,2026-03-03 12:06,ENG-1306,SUP-184,EMP228,TL-065,C
M9598,MA1A**********598,WO12598,Hatch Z,GA-2,STN-03,2026-03-03 12:07,ENG-1451,SUP-156,EMP272,TL-095,A
M9599,MA1A**********599,WO12599,Hatch Z,GA-1,STN-03,2026-03-03 12:08,ENG-1177,SUP-116,EMP379,TL-065,
M9600,MA1A**********600,WO12600,Sedan X,TRIM-1,STN-01,2026-03-03 12:10,ENG-1182,SUP-046,EMP220,TL-070,
M9601,MA1A**********601,WO12601,SUV Pro,TRIM-1,STN-04,2026-03-03 12:11,ENG-1100,SUP-139,EMP195,TL-004,
M9602,MA1A**********602,WO12602,SUV Pro,TRIM-1,Stn-03,2026-03-03 12:12,ENG-1039,SUP-158,EMP132,TL-093,
M9603,MA1A**********603,WO12603,SUV Pro,TRIM-1,STN-04,2026-03-03 12:13,ENG-1277,SUP-039,EMP394,TL-056,
M9604,MA1A**********604,WO12604,Hatch Z,GA-2,Stn-03,2026-03-03 12:15,ENG-1427,SUP-034,EMP263,TL-067,B
M9605,MA1A**********605,WO12605,SUV Pro,GA-1,Stn-03,2026-03-03 12:16,ENG-1329,SUP-137,EMP262,TL-088,A
M9606,MA1A**********606,WO12606,SUV Pro,GA-2, stn-05 ,2026-03-03 12:17,ENG-1320,SUP-061,EMP288,TL-007,C
M9607,MA1A**********607,WO12607,Sedan X,PAINT-1,Stn-03,2026-03-03 12:18,ENG-1199,SUP-098,EMP269,TL-088,
M9608,MA1A**********608,WO12608,Hatch Z,GA-1,STN-01,2026-03-03 12:20,ENG-1344,SUP-032,EMP185,TL-036,B
M9609,MA1A**********609,WO12609,Hatch Z,PAINT-1,Stn-03,2026-03-03 12:21,ENG-1191,SUP-069,EMP228,TL-024,
M9610,MA1A**********610,WO12610,SUV Pro,TRIM-1,STN-02,2026-03-03 12:22, eng-1001 ,SUP-036,EMP280,TL-079,C
M9611,MA1A**********611,WO12611,Sedan X,GA-2, stn-05 ,2026-03-03 12:23,ENG-1487,SUP-035,EMP372,TL-095,C
M9612,MA1A**********612,WO12612,SUV Pro,GA-2,Stn-03,2026-03-03 12:25,ENG-1481,SUP-050,EMP379,TL-074,A
M9613,MA1A**********613,WO12613,SUV Pro,TRIM-1,STN-02,2026-03-03 12:26,ENG-1133,SUP-021,EMP267,TL-024,C
M9614,MA1A**********614,WO12614,Hatch Z,TRIM-1,STN-02,2026-03-03 12:27,ENG-1467,SUP-088,EMP299,TL-022,B
M9615,MA1A**********615,WO12615,SUV Pro,GA-2,Stn-03,2026-03-03 12:28,ENG-1355,SUP-057,EMP275,TL-068,C
M9616,MA1A**********616,WO12616,Sedan X,GA-2,Stn-03,2026-03-03 12:30,ENG-1481,SUP-130,EMP154,TL-072,
M9617,MA1A**********617,WO12617,SUV Pro,PAINT-1,STN-01,2026-03-03 12:31,ENG-1487,SUP-166,EMP350,TL-067,C
M9618,MA1A**********618,WO12618,SUV Pro,PAINT-1,STN-01,2026-03-03 12:32,ENG-1312,SUP-083,EMP349,TL-099,C
M9619,MA1A**********619,WO12619,SUV Pro,GA-2,STN-01,2026-03-03 12:33,ENG-1099,SUP-079,EMP161,TL-087,A
M9620,MA1A**********620,WO12620,Sedan X,TRIM-1,STN-05,2026-03-03 12:35,ENG-1247,SUP-043,EMP124,TL-026,C
M9621,MA1A**********621,WO12621,Hatch Z,GA-2,STN-03,2026-03-03 12:36,ENG-1406,SUP-010,EMP144,TL-047,B
M9622,MA1A**********622,WO12622,SUV Pro,PAINT-1,STN-01,2026-03-03 12:37,ENG-1166,SUP-076,EMP332,TL-014,C
M9623,MA1A**********623,WO12623,SUV Pro,GA-2,STN-01,2026-03-03 12:38,ENG-1110,SUP-187,EMP188,TL-047,B
M9624,MA1A**********624,WO12624,SUV Pro,TRIM-1, stn-05 ,2026-03-03 12:40,ENG-1433,SUP-135,EMP149,TL-031,
M9625,MA1A**********625,WO12625,SUV Pro,PAINT-1,STN-01,2026-03-03 12:41,ENG-1008,SUP-159,EMP236,TL-020,A
M9626,MA1A**********626,WO12626,SUV Pro,GA-1,STN-01,2026-03-03 12:42,ENG-1397,SUP-091,EMP190,TL-059,
M9627,MA1A**********627,WO12627,Hatch Z,GA-1, stn-05 ,2026-03-03 12:43,ENG-1302,SUP-135,EMP342,TL-072,A
M9628,MA1A**********628,WO12628,Hatch Z,GA-2,Stn-03,2026-03-03 12:45,ENG-1244,SUP-002,EMP239,TL-047,B
M9629,MA1A**********629,WO12629,Sedan X,PAINT-1,STN-04,2026-03-03 12:46,ENG-1083,SUP-036,EMP269,TL-072,
M9630,MA1A**********630,WO12630,SUV Pro,GA-1,STN-03,2026-03-03 12:47,ENG-1442,SUP-198,EMP398,TL-065,
M9631,MA1A**********631,WO12631,SUV Pro,TRIM-1,STN-03,2026-03-03 12:48,ENG-1152,SUP-043,EMP170,TL-064,C
M9632,MA1A**********632,WO12632,Hatch Z,PAINT-1, stn-05 ,2026-03-03 12:50,ENG-1457,SUP-172,EMP243,TL-070,C
M9633,MA1A**********633,WO12633,Hatch Z,TRIM-1,STN-03,2026-03-03 12:51,ENG-1407,SUP-082,EMP247,TL-023,B
M9634,MA1A**********634,WO12634,SUV Pro,GA-1,STN-01,2026-03-03 12:52,ENG-1415,SUP-178,EMP319,TL-043,A
M9635,MA1A**********635,WO12635,Sedan X,GA-1,STN-01,2026-03-03 12:53,ENG-1021,SUP-040,EMP257,TL-048,B
M9636,MA1A**********636,WO12636,Hatch Z,GA-2,STN-01,2026-03-03 12:55,ENG-1490,SUP-061,EMP167,TL-083,A
M9637,MA1A**********637,WO12637,SUV Pro,PAINT-1,STN-01,2026-03-03 12:56,ENG-1106,SUP-002,EMP265,TL-044,
M9638,MA1A**********638,WO12638,Sedan X,GA-2, stn-05 ,2026-03-03 12:57,ENG-1324,SUP-109,EMP384,TL-095,B
M9639,MA1A**********639,WO12639,Hatch Z,GA-1,STN-03,2026-03-03 12:58,ENG-1155,SUP-073,EMP366,TL-068,
M9640,MA1A**********640,WO12640,SUV Pro,TRIM-1,STN-02,2026-03-03 13:00,ENG-1255,SUP-177,EMP213,TL-055,
M9641,MA1A**********641,WO12641,Hatch Z,TRIM-1, stn-05 ,2026-03-03 13:01,ENG-1486,SUP-075,EMP311,TL-020,A
M9642,MA1A**********642,WO12642,Sedan X,PAINT-1,Stn-03,2026-03-03 13:02,ENG-1263,SUP-190,EMP185,TL-048,C
M9643,MA1A**********643,WO12643,Sedan X,GA-1,STN-05,2026-03-03 13:03,ENG-1111,SUP-045,EMP378,TL-014,B
M9644,MA1A**********644,WO12644,Sedan X,GA-1,STN-02,2026-03-03 13:05,ENG-1102,SUP-156,EMP173,TL-083,A
M9645,MA1A**********645,WO12645,Hatch Z,PAINT-1,STN-05,2026-03-03 13:06,ENG-1047,SUP-016,EMP293,TL-095,A
M9646,MA1A**********646,WO12646,Sedan X,GA-2,STN-04,2026-03-03 13:07,ENG-1134,SUP-126,EMP181,TL-027,
M9647,MA1A**********647,WO12647,SUV Pro,GA-1,STN-05,2026-03-03 13:08,ENG-1084,SUP-197,EMP341,TL-052,A
M9648,MA1A**********648,WO12648,Hatch Z,TRIM-1,STN-02,2026-03-03 13:10,ENG-1402,SUP-047,EMP279,TL-062,
M9649,MA1A**********649,WO12649,SUV Pro,PAINT-1, stn-05 ,2026-03-03 13:11,ENG-1498,SUP-093,EMP387,TL-081,C
M9650,MA1A**********650,WO12650,SUV Pro,GA-2,STN-04,2026-03-03 13:12,ENG-1079,SUP-147,EMP116,TL-042,B
M9651,MA1A**********651,WO12651,Hatch Z,GA-1,STN-05,2026-03-03 13:13,ENG-1418,SUP-199,EMP332,TL-049,B
M9652,MA1A**********652,WO12652,Hatch Z,GA-1,STN-04,2026-03-03 13:15,ENG-1027,SUP-141,EMP193,TL-092,
M9653,MA1A**********653,WO12653,Sedan X,TRIM-1,STN-02,2026-03-03 13:16,ENG-1032,SUP-118,EMP210,TL-026,
M9654,MA1A**********654,WO12654,Hatch Z,GA-2,STN-05,2026-03-03 13:17,ENG-1335,SUP-150,EMP195,TL-004,C
M9655,MA1A**********655,WO12655,Sedan X,GA-2,STN-02,2026-03-03 13:18,ENG-1295,SUP-146,EMP209,TL-095,
M9656,MA1A**********656,WO12656,Sedan X,GA-1, stn-05 ,2026-03-03 13:20,ENG-1218,SUP-084,EMP399,TL-010,C
M9657,MA1A**********657,WO12657,Sedan X,GA-2,STN-02,2026-03-03 13:21,ENG-1459,SUP-043,EMP266,TL-084,C
M9658,MA1A**********658,WO12658,Hatch Z,GA-2,Stn-03,2026-03-03 13:22,ENG-1295,SUP-139,EMP204,TL-041,C
M9659,MA1A**********659,WO12659,SUV Pro,TRIM-1,STN-01,2026-03-03 13:23,ENG-1250,SUP-186,EMP337,TL-095,
M9660,MA1A**********660,WO12660,Sedan X,GA-2,Stn-03,2026-03-03 13:25,ENG-1201,SUP-075,EMP226,TL-003,C
M9661,MA1A**********661,WO12661,SUV Pro,PAINT-1,STN-05,2026-03-03 13:26,ENG-1415,SUP-199,EMP355,TL-079,A
M9662,MA1A**********662,WO12662,Sedan X,TRIM-1,STN-05,2026-03-03 13:27,ENG-1422,SUP-150,EMP324,TL-001,B
M9663,MA1A**********663,WO12663,Hatch Z,GA-2,STN-04,2026-03-03 13:28,ENG-1035,SUP-042,EMP128,TL-043,B
M9664,XX1 **3 4,WO12664,Hatch Z,TRIM-1,Stn-03,2026-03-03 13:30,ENG-1269,,EMP354,TL-093,A
M9665,MA1A**********665,WO12665,Sedan X,TRIM-1, stn-05 ,2026-03-03 13:31,ENG-1458,SUP-084,EMP170,TL-075,B
M9666,MA1A**********666,WO12666,Sedan X,GA-2,STN-01,2026-03-03 13:32,ENG-1415,SUP-173,EMP150,TL-018,C
M9667,MA1A**********667,WO12667,SUV Pro,GA-1,STN-05,2026-03-03 13:33,ENG-1096,SUP-045,EMP119,TL-006,C
M9668,MA1A**********668,WO12668,Hatch Z,TRIM-1,STN-05,2026-03-03 13:35,ENG-1415,SUP-176,EMP338,TL-067,
M9669,MA1A**********669,WO12669,SUV Pro,GA-2, stn-05 ,2026-03-03 13:36,ENG-1378,SUP-185,EMP290,TL-086,C
M9670,MA1A**********670,WO12670,Sedan X,GA-2, stn-05 ,2026-03-03 13:37,ENG-1273,SUP-101,EMP131,TL-097,A
M9671,MA1A**********671,WO12671,Sedan X,GA-1,STN-03,2026-03-03 13:38,ENG-1154,SUP-061,EMP298,TL-083,A
M9672,MA1A**********672,WO12672,Hatch Z,PAINT-1,STN-01,2026-03-03 13:40,ENG-1235,SUP-018,EMP277,TL-021,B
M9673,MA1A**********673,WO12673,Hatch Z,GA-1,STN-01,2026-03-03 13:41,ENG-1398,SUP-039,EMP395,TL-022,C
M9674,MA1A**********674,WO12674,Hatch Z,GA-1,STN-01,2026-03-03 13:42,ENG-1155,SUP-051,EMP344,TL-036,B
M9675,MA1A**********675,WO12675,Sedan X,GA-2,STN-01,2026-03-03 13:43,ENG-1295,SUP-107,EMP340,TL-011,B
M9676,MA1A**********676,WO12676,Hatch Z,TRIM-1,STN-01,2026-03-03 13:45,ENG-1311,SUP-030,EMP174,TL-051,A
M9677,MA1A**********677,WO12677,Hatch Z,GA-2, stn-05 ,2026-03-03 13:46,ENG-1077,SUP-030,EMP206,TL-021,A
M9678,MA1A**********678,WO12678,Hatch Z,TRIM-1,STN-04,2026-03-03 13:47,ENG-1238,SUP-193,EMP171,TL-007,A
M9679,MA1A**********679,WO12679,Hatch Z,GA-1,STN-01,2026-03-03 13:48,ENG-1057,SUP-098,EMP306,TL-014,B
M9680,MA1A**********680,WO12680,Sedan X,GA-1,STN-01,2026-03-03 13:50,ENG-1316,SUP-185,EMP116,TL-058,B
M9681,MA1A**********681,WO12681,Hatch Z,PAINT-1, stn-05 ,2026-03-03 13:51,ENG-1380,SUP-136,EMP324,TL-032,B
M9682,MA1A**********682,WO12682,Hatch Z,GA-2,STN-01,2026-03-03 13:52,ENG-1150,SUP-147,EMP198,TL-056,
M9683,MA1A**********683,WO12683,SUV Pro,GA-2,STN-05,2026-03-03 13:53,ENG-1006,SUP-170,EMP191,TL-059,C
M9684,MA1A**********684,WO12684,Hatch Z,GA-1,STN-02,2026-03-03 13:55,ENG-1391,SUP-073,EMP190,TL-013,A
M9685,MA1A**********685,WO12685,SUV Pro,GA-1,Stn-03,2026-03-03 13:56,ENG-1285,SUP-175,EMP302,TL-081,B
M9686,MA1A**********686,WO12686,SUV Pro,GA-1,STN-05,2026-03-03 13:57,ENG-1340,SUP-084,EMP168,TL-020,C
M9687,MA1A**********687,WO12687,SUV Pro,GA-2,STN-01,2026-03-03 13:58,ENG-1430,SUP-152,EMP199,TL-090,C
M9688,MA1A**********688,WO12688,SUV Pro,TRIM-1,Stn-03,2026-03-03 14:00,ENG-1404,SUP-017,EMP100,TL-028,C
M9689,MA1A**********689,WO12689,Sedan X,TRIM-1,Stn-03,2026-03-03 14:01,ENG-1008,SUP-199,EMP149,TL-030,
M9690,MA1A**********690,WO12690,Sedan X,GA-2,STN-03,2026-03-03 14:02,ENG-1097,SUP-109,EMP283,TL-071,C
M9691,MA1A**********691,WO12691,Hatch Z,PAINT-1,STN-04,2026-03-03 14:03,ENG-1157,SUP-196,EMP166,TL-028,A
M9692,MA1A**********692,WO12692,SUV Pro,GA-1, stn-05 ,2026-03-03 14:05,ENG-1398,SUP-040,EMP113,TL-019,
M9693,MA1A**********693,WO12693,Sedan X,TRIM-1,STN-01,2026-03-03 14:06,ENG-1185,SUP-158,EMP182,TL-062,B
M9694,MA1A**********694,WO12694,Hatch Z,TRIM-1,STN-03,2026-03-03 14:07,ENG-1030,SUP-043,EMP131,TL-057,A
M9695,MA1A**********695,WO12695,SUV Pro,TRIM-1,Stn-03,2026-03-03 14:08,ENG-1302,SUP-006,EMP311,TL-030,B
M9696,MA1A**********696,WO12696,Sedan X,PAINT-1,STN-05,2026-03-03 14:10,ENG-1332,SUP-028,EMP275,TL-041,C
M9697,MA1A**********697,WO12697,Sedan X,GA-1,STN-02,2026-03-03 14:11,ENG-1359,SUP-182,EMP246,TL-005,B
M9698,MA1A**********698,WO12698,Sedan X,GA-1,STN-01,2026-03-03 14:12,ENG-1315,SUP-093,EMP307,TL-064,
M9699,MA1A**********699,WO12699,SUV Pro,TRIM-1,Stn-03,2026-03-03 14:13,ENG-1157,SUP-160,EMP133,TL-048,
M9700,MA1A**********700,WO12700,Hatch Z,PAINT-1,STN-03,2026-03-03 14:15,ENG-1145,SUP-109,EMP188,TL-032,C
M9701,MA1A**********701,WO12701,SUV Pro,GA-1,STN-02,2026-03-03 14:16,ENG-1428,SUP-065,EMP336,TL-056,A
M9702,MA1A**********702,WO12702,Sedan X,GA-1,STN-05,2026-03-03 14:17,ENG-1030,SUP-197,EMP160,TL-999,A
M9703,MA1A**********703,WO12703,Sedan X,GA-2,STN-01,2026-03-03 14:18,ENG-1412,SUP-189,EMP311,TL-071,B
M9704,MA1A**********704,WO12704,Sedan X,TRIM-1,STN-04,2026-03-03 14:20,ENG-1141,SUP-196,EMP146,TL-063,B
M9705,MA1A**********705,WO12705,SUV Pro,GA-1,STN-05,2026-03-03 14:21,ENG-1006,SUP-133,EMP149,TL-094,C
M9706,MA1A**********706,WO12706,SUV Pro,GA-1,STN-02,2026-03-03 14:22,ENG-1303,SUP-008,EMP155,TL-044,A
M9707,MA1A**********707,WO12707,SUV Pro,GA-1,STN-02,2026-03-03 14:23,ENG-1260,SUP-011,EMP309,TL-058,A
M9708,MA1A**********708,WO12708,Sedan X,GA-1,STN-04,2026-03-03 14:25,ENG-1364,SUP-059,EMP270,TL-011,A
M9709,MA1A**********709,WO12709,SUV Pro,PAINT-1,STN-05,2026-03-03 14:26,ENG-1488,SUP-071,EMP351,TL-039,B
M9710,MA1A**********710,WO12710,SUV Pro,GA-2,STN-01,2026-03-03 14:27,ENG-1360,SUP-051,EMP112,TL-003,
M9711,MA1A**********711,WO12711,Sedan X,PAINT-1,STN-05,2026-03-03 14:28,ENG-1440,SUP-136,EMP281,TL-058,
M9712,MA1A**********712,WO12712,Hatch Z,TRIM-1,STN-05,2026-03-03 14:30,ENG-1129,SUP-128,EMP115,TL-027,A
M9713,MA1A**********713,WO12713,Hatch Z,GA-1,STN-03,2026-03-03 14:31,ENG-1101,SUP-172,EMP202,TL-078,
M9714,MA1A**********714,WO12714,Sedan X,TRIM-1,STN-03,2026-03-03 14:32,ENG-1429,SUP-112,EMP301,TL-056,B
M9715,MA1A**********715,WO12715,Sedan X,PAINT-1,STN-05,2026-03-03 14:33,ENG-1032,SUP-135,EMP223,TL-018,
M9716,MA1A**********716,WO12716,Sedan X,GA-1,STN-01,2026-03-03 14:35,ENG-1136,SUP-104,EMP312,TL-055,A
M9717,MA1A**********717,WO12717,SUV Pro,PAINT-1, stn-05 ,2026-03-03 14:36,ENG-1301,SUP-007,EMP134,TL-015,A
M9718,MA1A**********718,WO12718,SUV Pro,TRIM-1, stn-05 ,2026-03-03 14:37,ENG-1239,SUP-032,EMP229,TL-005,A
M9719,MA1A**********719,WO12719,Hatch Z,PAINT-1,STN-05,2026-03-03 14:38,ENG-1120,SUP-140,EMP382,TL-009,C
M9720,MA1A**********720,WO12720,Hatch Z,GA-1,STN-03,2026-03-03 14:40,ENG-1127,SUP-171,EMP133,TL-041,B
M9721,MA1A**********721,WO12721,Sedan X,PAINT-1,STN-05,2026-03-03 14:41,ENG-1311,SUP-129,EMP119,TL-076,C
M9722,MA1A**********722,WO12722,Hatch Z,TRIM-1,STN-04,2026-03-03 14:42,ENG-1401,SUP-156,EMP370,TL-064,B
M9723,MA1A**********723,WO12723,Hatch Z,GA-1,STN-02,2026-03-03 14:43,ENG-1237,SUP-152,EMP324,TL-088,A
M9724,MA1A**********724,WO12724,SUV Pro,TRIM-1,STN-05,2026-03-03 14:45,ENG-1284,SUP-192,EMP249,TL-014,
M9725,MA1A**********725,WO12725,SUV Pro,GA-1,STN-02,2026-03-03 14:46,ENG-1110,SUP-125,EMP246,TL-007,
M9726,MA1A**********726,WO12726,SUV Pro,PAINT-1,STN-02,2026-03-03 14:47,ENG-1119,SUP-045,EMP265,TL-056,B
M9727,MA1A**********727,WO12727,Sedan X,PAINT-1,STN-05,2026-03-03 14:48,ENG-1291,SUP-030,EMP328,TL-002,A
M9728,MA1A**********728,WO12728,Hatch Z,PAINT-1,STN-02,2026-03-03 14:50,ENG-1452,SUP-111,EMP171,TL-004,B
M9729,MA1A**********729,WO12729,SUV Pro,GA-1,STN-05,2026-03-03 14:51,ENG-1235,SUP-139,EMP187,TL-014,A
M9730,MA1A**********730,WO12730,SUV Pro,GA-1,Stn-03,2026-03-03 14:52,ENG-1081,SUP-170,EMP114,TL-081,C
M9731,MA1A**********731,WO12731,Sedan X,GA-1,STN-02,2026-03-03 14:53,ENG-1189,SUP-176,EMP392,TL-066,
M9732,MA1A**********732,WO12732,Sedan X,GA-1,STN-01,2026-03-03 14:55,ENG-1499,SUP-114,EMP111,TL-094,C
M9733,MA1A**********733,WO12733,Hatch Z,GA-1,Stn-03,2026-03-03 14:56,ENG-1420,SUP-019,EMP379,TL-052,C
M9734,MA1A**********734,WO12734,SUV Pro,GA-2,STN-02,2026-03-03 14:57,ENG-1388,SUP-031,EMP331,TL-046,B
M9735,MA1A**********735,WO12735,Hatch Z,TRIM-1,STN-05,2026-03-03 14:58,ENG-1191,SUP-113,EMP105,TL-070,B
M9736,MA1A**********736,WO12736,Sedan X,GA-1,STN-03,2026-03-03 15:00,ENG-1276,SUP-012,EMP314,TL-061,C
M9737,MA1A**********737,WO12737,SUV Pro,GA-1,Stn-03,2026-03-03 15:01,ENG-1431,SUP-047,EMP196,TL-049,A
M9738,MA1A**********738,WO12738,SUV Pro,TRIM-1,STN-01,2026-03-03 15:02,ENG-1391,SUP-166,EMP143,TL-021,
M9739,MA1A**********739,WO12739,Hatch Z,PAINT-1,Stn-03,2026-03-03 15:03,ENG-1084,SUP-154,EMP316,TL-072,B
M9740,MA1A**********740,WO12740,SUV Pro,TRIM-1,STN-05,2026-03-03 15:05,ENG-1482,SUP-172,EMP344,TL-086,A
M9741,MA1A**********741,WO12741,SUV Pro,GA-1,STN-05,2026-03-03 15:06,ENG-1181,SUP-059,EMP160,TL-034,A
M9742,MA1A**********742,WO12742,Hatch Z,TRIM-1,STN-01,2026-03-03 15:07,ENG-1181,SUP-110,EMP122,TL-064,B
M9743,MA1A**********743,WO12743,Sedan X,TRIM-1,STN-03,2026-03-03 15:70,ENG-1345,SUP-177,EMP383,TL-072,B
M9744,MA1A**********744,WO12744,SUV Pro,TRIM-1,STN-03,2026-03-03 15:10,ENG-1054,SUP-200,EMP335,TL-075,
M9745,MA1A**********745,WO12745,Sedan X,PAINT-1, stn-05 ,2026-03-03 15:11,ENG-1023,SUP-155,EMP315,TL-090,C
M9746,MA1A**********746,WO12746,Hatch Z,TRIM-1,STN-04,2026-03-03 15:12,ENG-1279,SUP-064,EMP235,TL-079,
M9747,MA1A**********747,WO12747,Sedan X,PAINT-1,STN-04,2026-03-03 15:13,ENG-1261,SUP-080,EMP177,TL-009,
M9748,MA1A**********748,WO12748,Sedan X,GA-2,STN-05,2026-03-03 15:15,ENG-1173,SUP-027,EMP297,TL-019,B
M9749,MA1A**********749,WO12749,SUV Pro,GA-2,Stn-03,2026-03-03 15:16,ENG-1322,SUP-105,EMP240,TL-070,B
M9750,MA1A**********750,WO12750,Sedan X,GA-2,STN-03,2026-03-03 15:17,ENG-1273,SUP-103,EMP372,TL-090,B
M9751,MA1A**********751,WO12751,Hatch Z,GA-1,STN-04,2026-03-03 15:18,ENG-1070,SUP-067,EMP302,TL-062,B
M9752,MA1A**********752,WO12752,Hatch Z,TRIM-1,STN-05,2026-03-03 15:20,ENG-1294,SUP-018,EMP317,TL-003,A
M9753,MA1A**********753,WO12753,Sedan X,PAINT-1,STN-01,2026-03-03 15:21,ENG-1109,SUP-029,EMP227,TL-046,B
M9754,MA1A**********754,WO12754,Sedan X,TRIM-1,STN-01,2026-03-03 15:22,ENG-1119,SUP-055,EMP343,TL-093,
M9755,MA1A**********755,WO12755,Sedan X,PAINT-1,STN-02,2026-03-03 15:23, eng-1001 ,SUP-064,EMP122,TL-033,C
M9756,MA1A**********756,WO12756,Hatch Z,GA-1,STN-04,2026-03-03 15:25,ENG-1170,SUP-200,EMP111,TL-022,C
M9757,MA1A**********757,WO12757,SUV Pro,PAINT-1,STN-04,2026-03-03 15:26,ENG-1074,SUP-068,EMP163,TL-079,A
M9758,MA1A**********758,WO12758,SUV Pro,PAINT-1, stn-05 ,2026-03-03 15:27,ENG-1016,SUP-050,EMP248,TL-036,A
M9759,MA1A**********759,WO12759,Hatch Z,TRIM-1,STN-04,2026-03-03 15:28,ENG-1432,SUP-017,EMP340,TL-097,
M9760,MA1A**********760,WO12760,Hatch Z,GA-1,Stn-03,2026-03-03 15:30,ENG-1264,SUP-033,EMP232,TL-077,A
M9761,MA1A**********761,WO12761,Hatch Z,GA-1,Stn-03,2026-03-03 15:31,ENG-1205,SUP-119,EMP382,TL-019,A
M9762,MA1A**********762,WO12762,SUV Pro,GA-1,STN-04,2026-03-03 15:32,ENG-1138,SUP-106,EMP364,TL-014,B
M9763,MA1A**********763,WO12763,SUV Pro,GA-2,STN-04,2026-03-03 15:33,ENG-1320,SUP-097,EMP235,TL-070,
M9764,MA1A**********764,WO12764,Hatch Z,GA-2, stn-05 ,2026-03-03 15:35,ENG-1499,SUP-149,EMP302,TL-090,
M9765,MA1A**********765,WO12765,SUV Pro,TRIM-1,STN-05,2026-03-03 15:36,ENG-1159,SUP-177,EMP146,TL-042,C
M9766,MA1A**********766,WO12766,Hatch Z,PAINT-1,STN-03,2026-03-03 15:37,ENG-1411,SUP-169,EMP125,TL-015,A
M9767,MA1A**********767,WO12767,Hatch Z,GA-2, stn-05 ,2026-03-03 15:38,ENG-1306,SUP-174,EMP192,TL-008,
M9768,MA1A**********768,WO12768,SUV Pro,GA-2, stn-05 ,2026/03/03 15:40,ENG-1475,SUP-098,EMP122,TL-045,A
M9769,MA1A**********769,WO12769,Sedan X,TRIM-1,STN-01,2026-03-03 15:41,ENG-1216,SUP-175,EMP131,TL-030,
M9770,MA1A**********770,WO12770,Sedan X,TRIM-1,STN-03,2026-03-03 15:42,ENG-1127,SUP-106,EMP164,TL-013,C
M9771,MA1A**********771,WO12771,SUV Pro,PAINT-1,STN-05,2026-03-03 15:43,ENG-1028,SUP-098,EMP348,TL-001,A
M9772,MA1A**********772,WO12772,Sedan X,PAINT-1,Stn-03,2026-03-03 15:45,ENG-1069,SUP-077,EMP371,TL-075,C
M9773,MA1A**********773,WO12773,Sedan X,GA-1,STN-03,2026-03-03 15:46,ENG-1471,SUP-097,EMP292,TL-088,C
M9774,MA1A**********774,WO12774,Hatch Z,TRIM-1,STN-04,2026-03-03 15:47,ENG-1254,SUP-106,EMP125,TL-042,
M9775,MA1A**********775,WO12775,SUV Pro,GA-2,STN-01,2026-03-03 15:48,ENG-1419,SUP-080,EMP261,TL-055,C
M9776,MA1A**********776,WO12776,SUV Pro,TRIM-1,STN-03,2026-03-03 15:50,ENG-1275,SUP-008,EMP392,TL-058,C
M9777,MA1A**********777,WO12777,SUV Pro,GA-2,STN-02,2026-03-03 15:51,ENG-1400,SUP-130,EMP114,TL-055,B
M9778,MA1A**********778,WO12778,Sedan X,PAINT-1,STN-03,2026-03-03 15:52,ENG-1409,SUP-104,EMP295,TL-999,B
M9779,MA1A**********779,WO12779,Hatch Z,GA-2,Stn-03,2026-03-03 15:53,ENG-1214,SUP-087,EMP248,TL-007,A
M9780,MA1A**********780,WO12780,SUV Pro,PAINT-1,STN-05,2026-03-03 15:55,ENG-1311,SUP-089,EMP217,TL-007,A
M9781,MA1A**********781,WO12781,Hatch Z,TRIM-1,STN-02,2026-03-03 15:56,ENG-1438,SUP-048,EMP160,TL-023,B
M9782,MA1A**********782,WO12782,SUV Pro,GA-2,Stn-03,2026-03-03 15:57,ENG-1408,SUP-116,EMP319,TL-062,
M9783,MA1A**********783,WO12783,SUV Pro,TRIM-1,STN-02,2026-03-03 15:58,ENG-1391,SUP-081,EMP134,TL-050,A
M9784,MA1A**********784,WO12784,Sedan X,GA-1,STN-02,2026-03-03 16:00,ENG-1143,SUP-182,EMP151,TL-012,C
M9785,MA1A**********785,WO12785,Hatch Z,PAINT-1,STN-05,2026-03-03 16:01,ENG-1408,SUP-133,EMP298,TL-008,A
M9786,MA1A**********786,WO12786,Hatch Z,GA-1,STN-01,2026-03-03 16:02,ENG-1242,SUP-151,EMP364,TL-051,
