Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,VIN_Status
M9464,*************2464,WO12464,Sedan X,GA-2,STN-02,2026-03-03 09:20,ENG-1067,SUP-076,EMP335,TL-008,,Valid,Valid
M9465,*************2465,WO12465,Sedan X,GA-2,STN-01,2026-03-03 09:21,ENG-1001,SUP-031,EMP204,TL-047,C,Valid,Valid
M9466,*************2466,WO12466,Hatch Z,TRIM-1,STN-02,2026-03-03 09:22,ENG-1352,SUP-017,EMP181,TL-061,,Valid,Valid
M9467,*************2467,WO12467,Sedan X,GA-2,STN-03,2026-03-03 09:23,ENG-1017,SUP-137,EMP189,TL-088,,Valid,Valid
M9468,*************2468,WO12468,Sedan X,GA-1,STN-03,2026-03-03 09:25,ENG-1080,SUP-055,EMP137,TL-020,,Valid,Valid
M9469,*************2469,WO12469,Sedan X,TRIM-1,STN-02,2026-03-03 09:26,ENG-1358,SUP-043,EMP236,TL-092,C,Valid,Valid
M9470,*************2470,WO12470,SUV Pro,GA-2,STN-03,2026-03-03 09:27,ENG-1304,SUP-137,EMP390,TL-028,,Valid,Valid
M9471,*************2471,WO12471,SUV Pro,GA-2,STN-05,2026-03-03 09:28,ENG-1428,SUP-114,EMP242,TL-041,C,Valid,Valid
M9472,*************2472,WO12472,Hatch Z,GA-2,STN-05,2026-03-03 09:30,ENG-1408,SUP-198,EMP110,TL-026,,Valid,Valid
M9473,*************2473,WO12473,SUV Pro,TRIM-1,STN-03,2026-03-03 09:31,ENG-1274,SUP-120,EMP146,TL-075,A,Valid,Valid
M9474,*************2474,WO12474,Hatch Z,GA-2,STN-01,2026-03-03 09:32,ENG-1117,SUP-189,EMP373,TL-015,,Valid,Valid
M9475,*************2475,WO12475,SUV Pro,GA-2,STN-01,2026-03-03 09:33,ENG-1265,SUP-047,EMP375,TL-030,B,Valid,Valid
M9476,*************2476,WO12476,Sedan X,GA-1,STN-05,2026-03-03 09:35,ENG-1439,SUP-156,EMP378,TL-010,B,Valid,Valid
M9477,*************2477,WO12477,Hatch Z,GA-1,STN-03,2026-03-03 09:36,ENG-1268,SUP-138,EMP147,TL-034,C,Valid,Valid
M9478,*************2478,WO12478,SUV Pro,GA-2,STN-03,2026-03-03 09:37,ENG-1091,SUP-012,EMP318,TL-063,B,Valid,Valid
M9479,*************2479,WO12479,Sedan X,GA-2,STN-05,2026-03-03 09:38,ENG-1325,SUP-023,EMP365,TL-019,,Valid,Valid
M9480,*************2480,WO12480,Sedan X,TRIM-1,STN-05,2026-03-03 09:40,ENG-1324,SUP-140,EMP141,TL-095,C,Valid,Valid
M9481,*************2481,WO12481,SUV Pro,GA-2,STN-05,2026-03-03 09:41,ENG-1141,SUP-087,EMP115,TL-005,A,Valid,Valid
M9482,*************2482,WO12482,Sedan X,GA-1,STN-03,2026-03-03 09:42,ENG-1414,SUP-186,EMP115,TL-011,C,Valid,Valid
M9483,*************2483,WO12483,Sedan X,GA-1,STN-01,2026-03-03 09:43,ENG-1352,SUP-049,EMP346,TL-013,,Valid,Valid
M9484,*************2484,WO12484,Hatch Z,PAINT-1,STN-01,2026-03-03 09:45,ENG-1403,SUP-162,EMP113,TL-093,B,Valid,Valid
M9485,*************2485,WO12485,SUV Pro,PAINT-1,STN-04,2026-03-03 09:46,ENG-1344,SUP-030,EMP358,TL-083,C,Valid,Valid
M9486,*************2486,WO12486,SUV Pro,PAINT-1,STN-02,2026-03-03 09:47,ENG-1043,SUP-140,EMP175,TL-077,,Valid,Valid
M9487,*************2487,WO12487,SUV Pro,TRIM-1,STN-05,2026-03-03 09:48,ENG-1466,SUP-197,EMP139,TL-020,B,Valid,Valid
M9488,*************2488,WO12488,SUV Pro,GA-1,STN-03,2026-03-03 09:50,ENG-1194,SUP-121,EMP120,TL-065,,Valid,Valid
M9489,*************2489,WO12489,SUV Pro,GA-1,STN-01,2026-03-03 09:51,ENG-1306,SUP-013,EMP101,TL-085,C,Valid,Valid
M9490,*************2490,WO12490,Sedan X,TRIM-1,STN-03,2026-03-03 09:52,ENG-1325,SUP-088,EMP145,TL-047,C,Valid,Valid
M9491,*************2491,WO12491,Hatch Z,GA-2,STN-04,2026-03-03 09:53,ENG-1193,SUP-145,EMP162,TL-031,,Valid,Valid
M9492,*************2492,WO12492,Sedan X,PAINT-1,STN-05,2026-03-03 09:55,ENG-1116,SUP-083,EMP289,TL-085,A,Valid,Valid
M9493,*************2493,WO12493,SUV Pro,PAINT-1,STN-03,2026-03-03 09:56,ENG-1087,SUP-148,EMP292,TL-094,A,Valid,Valid
M9494,*************2494,WO12494,Hatch Z,GA-1,STN-05,2026-03-03 09:57,ENG-1240,SUP-014,EMP308,TL-027,B,Valid,Valid
M9495,*************2495,WO12495,SUV Pro,TRIM-1,STN-05,2026-03-03 09:58,ENG-1181,SUP-005,EMP369,TL-024,B,Valid,Valid
M9496,*************2496,WO12496,Sedan X,GA-1,STN-03,2026-03-03 10:00,ENG-1410,SUP-013,EMP162,TL-051,C,Valid,Valid
M9497,*************2497,WO12497,Hatch Z,GA-1,STN-05,2026-03-03 10:01,ENG-1468,SUP-136,EMP102,TL-034,C,Valid,Valid
M9498,*************2498,WO12498,Hatch Z,GA-2,STN-05,2026-03-03 10:02,ENG-1485,SUP-122,EMP355,TL-032,B,Valid,Valid
M9499,*************2499,WO12499,SUV Pro,GA-2,STN-05,2026-03-03 10:03,ENG-1331,SUP-017,EMP304,TL-035,B,Valid,Valid
M9500,*************2500,WO12500,Sedan X,GA-1,STN-02,2026-03-03 10:05,ENG-1356,SUP-103,EMP251,TL-093,B,Valid,Valid
M9501,*************2501,WO12501,Hatch Z,PAINT-1,STN-04,2026-03-03 10:06,ENG-1152,SUP-041,EMP110,TL-032,,Valid,Valid
M9502,*************2502,WO12502,Hatch Z,GA-2,STN-03,2026-03-03 10:07,ENG-1369,SUP-186,EMP370,TL-056,B,Valid,Valid
M9503,*************2503,WO12503,Sedan X,PAINT-1,STN-03,2026-03-03 10:08,ENG-1128,SUP-022,EMP336,TL-006,,Valid,Valid
M9504,*************2504,WO12504,SUV Pro,TRIM-1,STN-02,2026-03-03 10:10,ENG-1181,SUP-193,EMP291,TL-097,C,Valid,Valid
M9505,*************2505,WO12505,Sedan X,GA-2,STN-04,2026-03-03 10:11,ENG-1403,SUP-059,EMP288,TL-044,B,Valid,Valid
M9506,*************2506,WO12506,SUV Pro,GA-2,STN-03,2026-03-03 10:12,ENG-1466,SUP-187,EMP111,TL-086,A,Valid,Valid
M9507,*************2507,WO12507,SUV Pro,TRIM-1,STN-03,2026-03-03 10:13,ENG-1210,SUP-072,EMP248,TL-066,A,Valid,Valid
M9508,*************2508,WO12508,Sedan X,GA-1,STN-03,2026-03-03 10:15,ENG-1123,SUP-143,EMP356,TL-067,B,Valid,Valid
M9509,*************2509,WO12509,SUV Pro,PAINT-1,STN-05,2026-03-03 10:16,ENG-1497,SUP-035,EMP338,TL-079,A,Valid,Valid
M9510,*************2510,WO12510,Hatch Z,PAINT-1,STN-01,2026-03-03 10:17,ENG-1148,SUP-176,EMP129,TL-038,B,Valid,Valid
M9511,*************2511,WO12511,Sedan X,GA-2,STN-02,2026-03-03 10:18,ENG-1496,SUP-196,EMP281,TL-025,C,Valid,Valid
M9512,*************2512,WO12512,Hatch Z,PAINT-1,STN-05,2026-03-03 10:20,ENG-1062,SUP-102,EMP213,TL-019,A,Valid,Valid
M9513,*************2513,WO12513,Sedan X,GA-1,STN-05,2026-03-03 10:21,ENG-1307,SUP-117,EMP369,TL-060,A,Valid,Valid
M9514,*************2514,WO12514,Hatch Z,GA-1,STN-05,2026-03-03 10:22,ENG-1499,SUP-051,EMP223,TL-076,A,Valid,Valid
M9515,*************2515,WO12515,Hatch Z,GA-2,STN-04,2026-03-03 10:23,ENG-1110,SUP-035,EMP307,TL-083,C,Valid,Valid
M9516,*************2516,WO12516,Sedan X,GA-1,STN-04,2026-03-03 10:25,ENG-1437,SUP-009,EMP139,TL-011,,Valid,Valid
M9517,*************2517,WO12517,SUV Pro,TRIM-1,STN-01,2026-03-03 10:26,ENG-1236,SUP-129,EMP308,TL-100,A,Valid,Valid
M9518,*************2518,WO12518,Sedan X,GA-2,STN-02,2026-03-03 10:27,ENG-1420,SUP-007,EMP115,TL-076,A,Valid,Valid
M9519,*************2519,WO12519,SUV Pro,TRIM-1,STN-01,2026-03-03 10:28,ENG-1281,SUP-033,EMP368,TL-002,B,Valid,Valid
M9520,*************2520,WO12520,Hatch Z,TRIM-1,STN-03,2026-03-03 10:30,ENG-1241,SUP-164,EMP354,TL-034,C,Valid,Valid
M9521,*************2521,WO12521,Hatch Z,GA-1,STN-05,2026-03-03 10:31,ENG-1464,SUP-107,EMP101,TL-080,B,Valid,Valid
M9522,*************2522,WO12522,SUV Pro,PAINT-1,STN-05,2026-03-03 10:32,ENG-1405,SUP-089,EMP168,TL-008,A,Valid,Valid
M9523,*************2523,WO12523,SUV Pro,GA-1,STN-03,2026-03-03 10:33,ENG-1063,SUP-135,EMP394,TL-037,A,Valid,Valid
M9524,*************2524,WO12524,Hatch Z,PAINT-1,STN-02,2026-03-03 10:35,ENG-1118,SUP-102,EMP371,TL-062,C,Valid,Valid
M9525,*************2525,WO12525,Sedan X,GA-2,STN-03,2026-03-03 10:36,ENG-1208,SUP-050,EMP187,TL-093,B,Valid,Valid
M9526,*************2526,WO12526,Sedan X,GA-2,STN-01,2026-03-03 10:37,ENG-1122,SUP-116,EMP240,TL-043,C,Valid,Valid
M9527,*************2527,WO12527,SUV Pro,GA-1,STN-01,2026-03-03 10:38,ENG-1130,SUP-010,EMP250,TL-017,,Valid,Valid
M9528,*************2528,WO12528,Hatch Z,GA-1,STN-03,2026-03-03 10:40,ENG-1187,SUP-162,EMP110,TL-100,C,Valid,Valid
M9529,*************2529,WO12529,Sedan X,TRIM-1,STN-04,2026-03-03 10:41,ENG-1219,SUP-112,EMP123,TL-067,A,Valid,Valid
M9530,*************2530,WO12530,Sedan X,GA-2,STN-04,2026-03-03 10:42,ENG-1399,SUP-005,EMP121,TL-025,A,Valid,Valid
M9531,*************2531,WO12531,Hatch Z,GA-2,STN-03,2026-03-03 10:43,ENG-1199,SUP-102,EMP145,TL-098,A,Valid,Valid
M9532,*************2532,WO12532,SUV Pro,GA-2,STN-05,2026-03-03 10:59,ENG-1233,SUP-019,EMP264,TL-096,B,Valid,Valid
M9533,*************2533,WO12533,Sedan X,GA-2,STN-03,2026-03-03 10:46,ENG-1111,SUP-066,EMP274,TL-046,A,Valid,Valid
M9534,*************2534,WO12534,SUV Pro,GA-2,STN-04,2026-03-03 10:47,ENG-1292,SUP-028,EMP348,TL-081,,Valid,Valid
M9535,*************2535,WO12535,SUV Pro,GA-2,STN-05,2026-03-03 10:48,ENG-1107,SUP-135,EMP235,TL-038,A,Valid,Valid
M9536,*************2536,WO12536,Sedan X,GA-2,STN-03,2026-03-03 10:50,ENG-1458,SUP-142,EMP102,TL-068,,Valid,Valid
M9537,*************2537,WO12537,Sedan X,PAINT-1,STN-03,2026-03-03 10:51,ENG-1121,SUP-123,EMP381,TL-095,B,Valid,Valid
M9538,*************2538,WO12538,SUV Pro,GA-1,STN-02,2026-03-03 10:52,ENG-1119,SUP-166,EMP291,TL-079,A,Valid,Valid
M9539,*************2539,WO12539,Sedan X,GA-1,STN-05,2026-03-03 10:53,ENG-1189,SUP-116,EMP109,TL-078,A,Valid,Valid
M9540,*************2540,WO12540,Hatch Z,PAINT-1,STN-05,2026-03-03 10:55,ENG-1297,SUP-182,EMP133,TL-038,C,Valid,Valid
M9541,*************2541,WO12541,Hatch Z,GA-2,STN-01,2026-03-03 10:56,ENG-1365,SUP-116,EMP230,TL-075,B,Valid,Valid
M9542,*************2542,WO12542,SUV Pro,TRIM-1,STN-03,2026-03-03 10:57,ENG-1319,SUP-147,EMP292,TL-100,C,Valid,Valid
M9543,*************2543,WO12543,Hatch Z,TRIM-1,STN-01,2026-03-03 10:58,ENG-1455,SUP-134,EMP251,TL-019,C,Valid,Valid
M9544,*************2544,WO12544,Hatch Z,TRIM-1,STN-05,2026-03-03 11:00,ENG-1487,SUP-146,EMP227,TL-019,C,Valid,Valid
M9545,*************2545,WO12545,Hatch Z,GA-1,STN-03,2026-03-03 11:01,ENG-1010,SUP-198,EMP356,TL-040,B,Valid,Valid
M9546,*************2546,WO12546,Sedan X,GA-2,STN-01,2026-03-03 11:02,ENG-1094,SUP-200,EMP214,TL-038,B,Valid,Valid
M9547,*************2547,WO12547,SUV Pro,TRIM-1,STN-05,2026-03-03 11:03,ENG-1286,SUP-015,EMP308,TL-080,A,Valid,Valid
M9548,*************2548,WO12548,Hatch Z,TRIM-1,STN-02,2026-03-03 11:05,ENG-1203,SUP-164,EMP160,TL-059,,Valid,Valid
M9549,*************2549,WO12549,Sedan X,TRIM-1,STN-02,2026-03-03 11:06,ENG-1383,SUP-056,EMP258,TL-072,B,Valid,Valid
M9550,*************2550,WO12550,Hatch Z,GA-2,STN-03,2026-03-03 11:07,ENG-1343,SUP-170,EMP285,TL-084,B,Valid,Valid
M9551,*************2551,WO12551,Hatch Z,GA-2,STN-05,2026-03-03 11:08,ENG-1459,SUP-144,EMP108,TL-037,A,Valid,Valid
M9552,*************2552,WO12552,SUV Pro,TRIM-1,STN-05,2026-03-03 11:10,ENG-1060,SUP-037,EMP389,TL-079,,Valid,Valid
M9553,*************2553,WO12553,SUV Pro,GA-1,STN-05,2026-03-03 11:11,ENG-1411,SUP-038,EMP307,TL-076,C,Valid,Valid
M9554,*************2554,WO12554,Hatch Z,GA-2,STN-04,2026-03-03 11:12,ENG-1338,SUP-069,EMP147,TL-999,,Valid,Valid
M9555,*************2555,WO12555,Hatch Z,TRIM-1,STN-03,2026-03-03 11:13,ENG-1208,SUP-162,EMP137,TL-028,A,Valid,Valid
M9556,*************2556,WO12556,Hatch Z,TRIM-1,STN-03,2026-03-03 11:15,ENG-1218,SUP-026,EMP174,TL-099,B,Valid,Valid
M9557,*************2557,WO12557,Hatch Z,PAINT-1,STN-05,2026-03-03 11:16,ENG-1172,SUP-193,EMP161,TL-033,B,Valid,Valid
M9558,*************2558,WO12558,SUV Pro,TRIM-1,STN-05,2026-03-03 11:17,ENG-1076,SUP-062,EMP259,TL-066,C,Valid,Valid
M9559,*************2559,WO12559,Hatch Z,GA-1,STN-03,2026-03-03 11:18,ENG-1015,SUP-043,EMP344,TL-097,B,Valid,Valid
M9560,*************2560,WO12560,Sedan X,GA-1,STN-05,2026-03-03 11:20,ENG-1436,SUP-132,EMP322,TL-077,,Valid,Valid
M9561,*************2561,WO12561,SUV Pro,GA-1,STN-01,2026-03-03 11:21,ENG-1059,SUP-196,EMP298,TL-065,B,Valid,Valid
M9562,*************2562,WO12562,Sedan X,GA-1,STN-05,2026-03-03 11:22,ENG-1098,SUP-157,EMP271,TL-004,A,Valid,Valid
M9563,*************2563,WO12563,Sedan X,TRIM-1,STN-05,2026-03-03 11:23,ENG-1028,SUP-157,EMP242,TL-011,C,Valid,Valid
M9564,*************2564,WO12564,Hatch Z,GA-1,STN-03,2026-03-03 11:25,ENG-1377,SUP-083,EMP127,TL-059,,Valid,Valid
M9565,*************2565,WO12565,Sedan X,GA-2,STN-03,2026-03-03 11:26,ENG-1298,SUP-114,EMP310,TL-081,B,Valid,Valid
M9566,*************2566,WO12566,Sedan X,PAINT-1,STN-02,2026-03-03 11:27,ENG-1326,SUP-072,EMP238,TL-003,,Valid,Valid
M9567,*************2567,WO12567,SUV Pro,TRIM-1,STN-05,2026-03-03 11:28,ENG-1144,SUP-101,EMP183,TL-008,,Valid,Valid
M9568,*************2568,WO12568,Sedan X,TRIM-1,STN-03,2026-03-03 11:30,ENG-1441,SUP-106,EMP166,TL-077,B,Valid,Valid
M9569,*************2569,WO12569,SUV Pro,GA-1,STN-05,2026-03-03 11:31,ENG-1408,SUP-024,EMP351,TL-093,,Valid,Valid
M9570,*************2570,WO12570,SUV Pro,GA-1,STN-02,2026-03-03 11:32,ENG-1289,SUP-180,EMP134,TL-099,C,Valid,Valid
M9571,*************2571,WO12571,Sedan X,TRIM-1,STN-05,2026-03-03 11:33,ENG-1345,SUP-137,EMP234,TL-009,B,Valid,Valid
M9572,*************2572,WO12572,Sedan X,GA-2,STN-04,2026-03-03 11:35,ENG-1118,SUP-023,EMP167,TL-041,C,Valid,Valid
M9573,*************2573,WO12573,Hatch Z,GA-2,STN-02,2026-03-03 11:36,ENG-1176,SUP-103,EMP155,TL-060,A,Valid,Valid
M9574,*************2574,WO12574,SUV Pro,GA-1,STN-02,2026-03-03 11:37,ENG-1434,SUP-043,EMP152,TL-011,B,Valid,Valid
M9575,*************2575,WO12575,Sedan X,TRIM-1,STN-01,2026-03-03 11:38,ENG-1112,SUP-193,EMP316,TL-031,C,Valid,Valid
M9576,*************2576,WO12576,Sedan X,TRIM-1,STN-04,2026-03-03 11:40,ENG-1279,SUP-147,EMP276,TL-049,A,Valid,Valid
M9577,*************2577,WO12577,Sedan X,GA-2,STN-04,2026-03-03 11:41,ENG-1038,SUP-171,EMP379,TL-038,C,Valid,Valid
M9578,*************2578,WO12578,SUV Pro,GA-1,STN-05,2026-03-03 11:42,ENG-1492,SUP-044,EMP396,TL-042,A,Valid,Valid
M9579,*************2579,WO12579,Sedan X,TRIM-1,STN-03,2026-03-03 11:43,ENG-1261,SUP-012,EMP148,TL-056,C,Valid,Valid
M9580,*************2580,WO12580,SUV Pro,GA-1,STN-02,2026-03-03 11:45,ENG-1231,SUP-053,EMP228,TL-014,,Valid,Valid
M9581,*************2581,WO12581,SUV Pro,GA-1,STN-02,2026-03-03 11:46,ENG-1463,SUP-119,EMP355,TL-086,B,Valid,Valid
M9582,*************2582,WO12582,Sedan X,GA-1,STN-01,2026-03-03 11:47,ENG-1426,SUP-042,EMP147,TL-063,B,Valid,Valid
M9583,*************2583,WO12583,Sedan X,GA-2,STN-03,2026-03-03 11:48,ENG-1265,SUP-108,EMP187,TL-074,C,Valid,Valid
M9584,*************2584,WO12584,Hatch Z,TRIM-1,STN-03,2026-03-03 11:50,ENG-1374,SUP-176,EMP324,TL-030,,Valid,Valid
M9585,*************2585,WO12585,Sedan X,GA-2,STN-01,2026-03-03 11:51,ENG-1434,SUP-132,EMP190,TL-070,C,Valid,Valid
M9586,*************2586,WO12586,SUV Pro,GA-1,STN-03,2026-03-03 11:52,ENG-1117,SUP-147,EMP330,TL-095,A,Valid,Valid
M9587,*************2587,WO12587,SUV Pro,TRIM-1,STN-04,2026-03-03 11:53,ENG-1348,SUP-031,EMP332,TL-062,A,Valid,Valid
M9588,*************2588,WO12588,SUV Pro,TRIM-1,STN-02,2026-03-03 11:55,ENG-1460,SUP-104,EMP365,TL-100,B,Valid,Valid
M9589,*************2589,WO12589,Sedan X,PAINT-1,STN-03,2026-03-03 11:56,ENG-1001,SUP-097,EMP376,TL-019,A,Valid,Valid
M9590,*************2590,WO12590,Hatch Z,GA-2,STN-02,2026-03-03 11:57,ENG-1114,SUP-162,EMP278,TL-042,B,Valid,Valid
M9591,*************2591,WO12591,Sedan X,TRIM-1,STN-05,2026-03-03 11:58,ENG-1447,SUP-169,EMP287,TL-002,C,Valid,Valid
M9592,*************2592,WO12592,Hatch Z,TRIM-1,STN-01,2026-03-03 12:00,ENG-1351,SUP-068,EMP307,TL-073,B,Valid,Valid
M9593,*************2593,WO12593,Hatch Z,GA-1,STN-05,2026-03-03 12:01,ENG-1333,SUP-198,EMP189,TL-010,B,Valid,Valid
M9594,*************2594,WO12594,SUV Pro,TRIM-1,STN-04,2026-03-03 12:02,ENG-1386,SUP-153,EMP120,TL-072,C,Valid,Valid
M9595,*************2595,WO12595,Sedan X,TRIM-1,STN-05,2026-03-03 12:03,ENG-1311,SUP-139,EMP247,TL-999,A,Valid,Valid
M9596,*************2596,WO12596,Sedan X,GA-2,STN-01,2026-03-03 12:05,ENG-1435,SUP-085,EMP117,TL-078,B,Valid,Valid
M9597,*************2597,WO12597,Hatch Z,TRIM-1,STN-05,2026-03-03 12:06,ENG-1306,SUP-184,EMP228,TL-065,C,Valid,Valid
M9598,*************2598,WO12598,Hatch Z,GA-2,STN-03,2026-03-03 12:07,ENG-1451,SUP-156,EMP272,TL-095,A,Valid,Valid
M9599,*************2599,WO12599,Hatch Z,GA-1,STN-03,2026-03-03 12:08,ENG-1177,SUP-116,EMP379,TL-065,,Valid,Valid
M9600,*************2600,WO12600,Sedan X,TRIM-1,STN-01,2026-03-03 12:10,ENG-1182,SUP-046,EMP220,TL-070,,Valid,Valid
M9601,*************2601,WO12601,SUV Pro,TRIM-1,STN-04,2026-03-03 12:11,ENG-1100,SUP-139,EMP195,TL-004,,Valid,Valid
M9602,*************2602,WO12602,SUV Pro,TRIM-1,STN-03,2026-03-03 12:12,ENG-1039,SUP-158,EMP132,TL-093,,Valid,Valid
M9603,*************2603,WO12603,SUV Pro,TRIM-1,STN-04,2026-03-03 12:13,ENG-1277,SUP-039,EMP394,TL-056,,Valid,Valid
M9604,*************2604,WO12604,Hatch Z,GA-2,STN-03,2026-03-03 12:15,ENG-1427,SUP-034,EMP263,TL-067,B,Valid,Valid
M9605,*************2605,WO12605,SUV Pro,GA-1,STN-03,2026-03-03 12:16,ENG-1329,SUP-137,EMP262,TL-088,A,Valid,Valid
M9606,*************2606,WO12606,SUV Pro,GA-2,STN-05,2026-03-03 12:17,ENG-1320,SUP-061,EMP288,TL-007,C,Valid,Valid
M9607,*************2607,WO12607,Sedan X,PAINT-1,STN-03,2026-03-03 12:18,ENG-1199,SUP-098,EMP269,TL-088,,Valid,Valid
M9608,*************2608,WO12608,Hatch Z,GA-1,STN-01,2026-03-03 12:20,ENG-1344,SUP-032,EMP185,TL-036,B,Valid,Valid
M9609,*************2609,WO12609,Hatch Z,PAINT-1,STN-03,2026-03-03 12:21,ENG-1191,SUP-069,EMP228,TL-024,,Valid,Valid
M9610,*************2610,WO12610,SUV Pro,TRIM-1,STN-02,2026-03-03 12:22,ENG-1001,SUP-036,EMP280,TL-079,C,Valid,Valid
M9611,*************2611,WO12611,Sedan X,GA-2,STN-05,2026-03-03 12:23,ENG-1487,SUP-035,EMP372,TL-095,C,Valid,Valid
M9612,*************2612,WO12612,SUV Pro,GA-2,STN-03,2026-03-03 12:25,ENG-1481,SUP-050,EMP379,TL-074,A,Valid,Valid
M9613,*************2613,WO12613,SUV Pro,TRIM-1,STN-02,2026-03-03 12:26,ENG-1133,SUP-021,EMP267,TL-024,C,Valid,Valid
M9614,*************2614,WO12614,Hatch Z,TRIM-1,STN-02,2026-03-03 12:27,ENG-1467,SUP-088,EMP299,TL-022,B,Valid,Valid
M9615,*************2615,WO12615,SUV Pro,GA-2,STN-03,2026-03-03 12:28,ENG-1355,SUP-057,EMP275,TL-068,C,Valid,Valid
M9616,*************2616,WO12616,Sedan X,GA-2,STN-03,2026-03-03 12:30,ENG-1481,SUP-130,EMP154,TL-072,,Valid,Valid
M9617,*************2617,WO12617,SUV Pro,PAINT-1,STN-01,2026-03-03 12:31,ENG-1487,SUP-166,EMP350,TL-067,C,Valid,Valid
M9618,*************2618,WO12618,SUV Pro,PAINT-1,STN-01,2026-03-03 12:32,ENG-1312,SUP-083,EMP349,TL-099,C,Valid,Valid
M9619,*************2619,WO12619,SUV Pro,GA-2,STN-01,2026-03-03 12:33,ENG-1099,SUP-079,EMP161,TL-087,A,Valid,Valid
M9620,*************2620,WO12620,Sedan X,TRIM-1,STN-05,2026-03-03 12:35,ENG-1247,SUP-043,EMP124,TL-026,C,Valid,Valid
M9621,*************2621,WO12621,Hatch Z,GA-2,STN-03,2026-03-03 12:36,ENG-1406,SUP-010,EMP144,TL-047,B,Valid,Valid
M9622,*************2622,WO12622,SUV Pro,PAINT-1,STN-01,2026-03-03 12:37,ENG-1166,SUP-076,EMP332,TL-014,C,Valid,Valid
M9623,*************2623,WO12623,SUV Pro,GA-2,STN-01,2026-03-03 12:38,ENG-1110,SUP-187,EMP188,TL-047,B,Valid,Valid
M9624,*************2624,WO12624,SUV Pro,TRIM-1,STN-05,2026-03-03 12:40,ENG-1433,SUP-135,EMP149,TL-031,,Valid,Valid
M9625,*************2625,WO12625,SUV Pro,PAINT-1,STN-01,2026-03-03 12:41,ENG-1008,SUP-159,EMP236,TL-020,A,Valid,Valid
M9626,*************2626,WO12626,SUV Pro,GA-1,STN-01,2026-03-03 12:42,ENG-1397,SUP-091,EMP190,TL-059,,Valid,Valid
M9627,*************2627,WO12627,Hatch Z,GA-1,STN-05,2026-03-03 12:43,ENG-1302,SUP-135,EMP342,TL-072,A,Valid,Valid
M9628,*************2628,WO12628,Hatch Z,GA-2,STN-03,2026-03-03 12:45,ENG-1244,SUP-002,EMP239,TL-047,B,Valid,Valid
M9629,*************2629,WO12629,Sedan X,PAINT-1,STN-04,2026-03-03 12:46,ENG-1083,SUP-036,EMP269,TL-072,,Valid,Valid
M9630,*************2630,WO12630,SUV Pro,GA-1,STN-03,2026-03-03 12:47,ENG-1442,SUP-198,EMP398,TL-065,,Valid,Valid
M9631,*************2631,WO12631,SUV Pro,TRIM-1,STN-03,2026-03-03 12:48,ENG-1152,SUP-043,EMP170,TL-064,C,Valid,Valid
M9632,*************2632,WO12632,Hatch Z,PAINT-1,STN-05,2026-03-03 12:50,ENG-1457,SUP-172,EMP243,TL-070,C,Valid,Valid
M9633,*************2633,WO12633,Hatch Z,TRIM-1,STN-03,2026-03-03 12:51,ENG-1407,SUP-082,EMP247,TL-023,B,Valid,Valid
M9634,*************2634,WO12634,SUV Pro,GA-1,STN-01,2026-03-03 12:52,ENG-1415,SUP-178,EMP319,TL-043,A,Valid,Valid
M9635,*************2635,WO12635,Sedan X,GA-1,STN-01,2026-03-03 12:53,ENG-1021,SUP-040,EMP257,TL-048,B,Valid,Valid
M9636,*************2636,WO12636,Hatch Z,GA-2,STN-01,2026-03-03 12:55,ENG-1490,SUP-061,EMP167,TL-083,A,Valid,Valid
M9637,*************2637,WO12637,SUV Pro,PAINT-1,STN-01,2026-03-03 12:56,ENG-1106,SUP-002,EMP265,TL-044,,Valid,Valid
M9638,*************2638,WO12638,Sedan X,GA-2,STN-05,2026-03-03 12:57,ENG-1324,SUP-109,EMP384,TL-095,B,Valid,Valid
M9639,*************2639,WO12639,Hatch Z,GA-1,STN-03,2026-03-03 12:58,ENG-1155,SUP-073,EMP366,TL-068,,Valid,Valid
M9640,*************2640,WO12640,SUV Pro,TRIM-1,STN-02,2026-03-03 13:00,ENG-1255,SUP-177,EMP213,TL-055,,Valid,Valid
M9641,*************2641,WO12641,Hatch Z,TRIM-1,STN-05,2026-03-03 13:01,ENG-1486,SUP-075,EMP311,TL-020,A,Valid,Valid
M9642,*************2642,WO12642,Sedan X,PAINT-1,STN-03,2026-03-03 13:02,ENG-1263,SUP-190,EMP185,TL-048,C,Valid,Valid
M9643,*************2643,WO12643,Sedan X,GA-1,STN-05,2026-03-03 13:03,ENG-1111,SUP-045,EMP378,TL-014,B,Valid,Valid
M9644,*************2644,WO12644,Sedan X,GA-1,STN-02,2026-03-03 13:05,ENG-1102,SUP-156,EMP173,TL-083,A,Valid,Valid
M9645,*************2645,WO12645,Hatch Z,PAINT-1,STN-05,2026-03-03 13:06,ENG-1047,SUP-016,EMP293,TL-095,A,Valid,Valid
M9646,*************2646,WO12646,Sedan X,GA-2,STN-04,2026-03-03 13:07,ENG-1134,SUP-126,EMP181,TL-027,,Valid,Valid
M9647,*************2647,WO12647,SUV Pro,GA-1,STN-05,2026-03-03 13:08,ENG-1084,SUP-197,EMP341,TL-052,A,Valid,Valid
