Reading_ID,Event_ID,Tool_Mac,Torque,Temp
SR-7295,EVT-12839,AA:BB:CC:00:74,45.3,185 F
SR-7296,EVT-13235,AA:BB:CC:00:96,47.6,81.4
SR-7297,EVT-11417,AA:BB:CC:00:29,43.5,72.7
SR-7298,EVT-13339,AA:BB:CC:00:50,49.3,77.2
SR-7299,EVT-14499,AA:BB:CC:00:65,51.5,82.8
SR-7300,EVT-13108,AA:BB:CC:00:04,46.3,89.6
SR-7301,EVT-10529,AA:BB:CC:00:97,47.1,85.1
SR-7302,EVT-10487,AA:BB:CC:00:24,44.1,82.1
SR-7303,EVT-11320,AA:BB:CC:00:41,45.0,81.4
SR-7304,EVT-14424,AA:BB:CC:00:22,45.4,78.9
SR-7305,EVT-10096,AA:BB:CC:00:10,46.6,89.1
SR-7306,EVT-11517,AA:BB:CC:00:44,45.0 Nm,83.5
SR-7307,EVT-10423,AA:BB:CC:00:60,47.4,94.3
SR-7308,EVT-11851,AA:BB:CC:00:26,47.8,92.5
SR-7309,EVT-10430,AA:BB:CC:00:14,45.0,93.7
SR-7310,EVT-11917,AA:BB:CC:00:12,43.5,84.7
SR-7311,EVT-14993,AA:BB:CC:00:20,47.4,89.7
SR-7312,EVT-12757,AA:BB:CC:00:98,45.8,82.8
SR-7313,EVT-12985,AA:BB:CC:00:35,45.2,90.0
SR-7314,EVT-13564,AA:BB:CC:00:86,43.4,84.8
SR-7315,EVT-11467,AA:BB:CC:00:63,45.3,87.2
SR-7316,EVT-14106,AA:BB:CC:00:17,44.6,76.3
SR-7317,EVT-10840,AA:BB:CC:00:28,41.7,91.7
SR-7318,EVT-14634,AA:BB:CC:00:87,46.1,77.4
SR-7319,EVT-11634,AA:BB:CC:00:80,46.5,82.9
SR-7320,EVT-10125,AA:BB:CC:00:87,44.8,85.4
SR-7321,EVT-10351,AA:BB:CC:00:37,45.3,185 F
SR-7322,EVT-10367,AA:BB:CC:00:100,48.0,74.1
SR-7323,EVT-10391,AA:BB:CC:00:23,45.5,86.7
SR-7324,EVT-10449,AA:BB:CC:00:95, 45.8 ,88.0
SR-7325,EVT-13068,AA:BB:CC:00:15,45.3,87.3
SR-7326,EVT-10235,AA:BB:CC:00:13,47.8,77.8
SR-7327,EVT-14457,AA:BB:CC:00:14,47.0,89.4
SR-7328,EVT-10792,AA:BB:CC:00:86,47.8,84.1
SR-7329,EVT-12378,AA:BB:CC:00:09,46.2,86.7
SR-7330,EVT-12368,AA:BB:CC:00:08,46.8,80.3
SR-7331,EVT-14352,AA:BB:CC:00:78,43.3,85.4
SR-7332,EVT-12423,AA:BB:CC:00:71,45.0,75.5
SR-7333,EVT-12376,AA:BB:CC:00:67,46.2,82.1
SR-7334,EVT-12341,AA:BB:CC:00:100,47.8,76.1
SR-7335,EVT-12450,AA:BB:CC:00:23,47.3,84.3
SR-7336,EVT-12855,AA:BB:CC:00:81,44.6,84.5
SR-7337,EVT-14816,AA:BB:CC:00:41,44.5,89.6
SR-7338,EVT-10577,AA:BB:CC:00:89,44.3,86.5
SR-7339,EVT-13104,AA:BB:CC:00:87,42.2,78.0
SR-7340,EVT-11531,AA:BB:CC:00:75,45.7,97.1
SR-7341,EVT-13212,AA:BB:CC:00:32,44.5,85.0
SR-7342,EVT-14138,AA:BB:CC:00:65,44.4,82.6
SR-7343,EVT-13732,AA:BB:CC:00:27,47.7,81.5
SR-7344,EVT-12770,AA:BB:CC:00:92,44.5,87.4
SR-7345,EVT-14893,AA:BB:CC:00:90,43.9,84.5
SR-7346,EVT-13153,AA:BB:CC:00:64,47.0,93.0
SR-7347,EVT-10931,AA:BB:CC:00:73,48.0,82.1
SR-7348,EVT-14870,AA:BB:CC:00:94,45.0,87.2
SR-7349,EVT-12824,AA:BB:CC:00:67,44.4,83.7
SR-7350,EVT-12092,AA:BB:CC:00:95,44.9,78.0
SR-7351,EVT-13601,AA:BB:CC:00:53,46.9,86.0
SR-7352,EVT-10625,AA:BB:CC:00:10,44.6,85.0
SR-7353,EVT-13584,AA:BB:CC:00:51,45.7,84.9
SR-7354,EVT-12019,AA:BB:CC:00:32,43.5,86.5
SR-7355,EVT-11869,AA:BB:CC:00:65,51.6,88.9
SR-7356,EVT-13091,AA:BB:CC:00:46,44.4,79.7
SR-7357,EVT-13422,AA:BB:CC:00:72,46.0,81.9
SR-7358,EVT-11990,AA:BB:CC:00:10,46.1,80.8
SR-7359,EVT-14281,AA:BB:CC:00:88,46.7,88.3
SR-7360,EVT-12679,AA:BB:CC:00:83,43.3,85.3
SR-7361,EVT-10299,AA:BB:CC:00:62,45.7,87.0
SR-7362,EVT-10234,AA:BB:CC:00:71,45.7,88.2
SR-7363,EVT-14976,AA:BB:CC:00:73,43.1,90.8
SR-7364,EVT-11104,AA:BB:CC:00:54, 44.8 ,84.7
SR-7365,EVT-12074,AA:BB:CC:00:96,42.2,88.6
SR-7366,EVT-10757,AA:BB:CC:00:83,43.3,89.3
SR-7367,EVT-13627,AA:BB:CC:00:39,42.5,86.6
SR-7368,EVT-14972,AA:BB:CC:00:29,45.1,81.9
SR-7369,EVT-12905,AA:BB:CC:00:16,45.7,89.3
SR-7370,EVT-13243,AA:BB:CC:00:44,45.2,86.7
SR-7371,EVT-10772,AA:BB:CC:00:67,47.0,86.5
SR-7372,EVT-10379,AA:BB:CC:00:69,46.8,78.9
SR-7373,EVT-14827,AA:BB:CC:00:70,46.3,78.5
SR-7374,EVT-13220,AA:BB:CC:00:17,45.1,80.4
SR-7375,EVT-13905,AA:BB:CC:00:81,47.5,86.0
SR-7376,EVT-10886,AA:BB:CC:00:100,43.7,92.0
SR-7377,EVT-12957,AA:BB:CC:00:42,44.0,83.0
SR-7378,EVT-12465,AA:BB:CC:00:96,44.5,185 F
SR-7379,EVT-12420,AA:BB:CC:00:40,45.4,91.9
SR-7380,EVT-11016,AA:BB:CC:00:14,48.6,87.9
SR-7381,EVT-11339,AA:BB:CC:00:32,47.0,74.8
SR-7382,EVT-13516,AA:BB:CC:00:43,43.4,86.9
SR-7383,EVT-13501,AA:BB:CC:00:77,48.7,87.9
SR-7384,EVT-12532,AA:BB:CC:00:47,43.1,82.3
SR-7385,EVT-11684,AA:BB:CC:00:23,45.4,90.7
SR-7386,EVT-10218,AA:BB:CC:00:60,47.3,81.7
SR-7387,EVT-11521,AA:BB:CC:00:12,46.0,185 F
SR-7388,EVT-12321,AA:BB:CC:00:86,44.7,81.2
SR-7389,EVT-10828,AA:BB:CC:00:94,46.7,80.2
SR-7390,EVT-14292,AA:BB:CC:00:58,48.2,92.6
SR-7391,EVT-13577,AA:BB:CC:00:22,45.7,84.5
SR-7392,EVT-12658,AA:BB:CC:00:64,45.3,82.5
SR-7393,EVT-10668,AA:BB:CC:00:74,47.1,81.7
SR-7394,EVT-14805,AA:BB:CC:00:12,43.2,85.4
SR-7395,EVT-14185,AA:BB:CC:00:100,43.4,83.5
SR-7396,EVT-14817,AA:BB:CC:00:92,45.9,79.5
SR-7397,EVT-13997,AA:BB:CC:00:87,46.7,81.9
SR-7398,EVT-10958,AA:BB:CC:00:24,41.4,81.8
SR-7399,EVT-13057,AA:BB:CC:00:92,46.2,83.9
SR-7400,EVT-11753,AA:BB:CC:00:72,45.7,89.8
SR-7401,EVT-11142,AA:BB:CC:00:20,46.1,83.1
SR-7402,EVT-13702,AA:BB:CC:00:03,45.2,90.0
SR-7403,EVT-10048,AA:BB:CC:00:71,41.9,77.4
SR-7404,EVT-13540,AA:BB:CC:00:23,45.2,85.5
SR-7405,EVT-13735,AA:BB:CC:00:59,48.4,76.5
SR-7406,EVT-10311,AA:BB:CC:00:99,46.8,88.2
SR-7407,EVT-14760,AA:BB:CC:00:33,43.5,75.1
SR-7408,EVT-13521,AA:BB:CC:00:46,47.0,84.3
SR-7409,EVT-11664,AA:BB:CC:00:35,47.4,93.4
SR-7410,EVT-14297,AA:BB:CC:00:22,43.9,91.1
SR-7411,EVT-13460,AA:BB:CC:00:34,44.3,86.2
SR-7412,EVT-10784,AA:BB:CC:00:36,41.4,86.3
SR-7413,EVT-14736,AA:BB:CC:00:26,43.9,74.1
SR-7414,EVT-10461,AA:BB:CC:00:41,44.2,90.4
SR-7415,EVT-12452,AA:BB:CC:00:10,46.5,87.6
SR-7416,EVT-11029,AA:BB:CC:00:07,46.3,78.6
SR-7417,EVT-10659,AA:BB:CC:00:42,46.3,82.3
SR-7418,EVT-13796,AA:BB:CC:00:11,44.4,85.3
SR-7419,EVT-13223,AA:BB:CC:00:81,45.5,88.6
SR-7420,EVT-13190,AA:BB:CC:00:72,49.0,87.2
SR-7421,EVT-11625,AA:BB:CC:00:71,48.0,73.2
SR-7422,EVT-14418,AA:BB:CC:00:72,48.5,80.9
SR-7423,EVT-13304,AA:BB:CC:00:97,46.4,88.6
SR-7424,EVT-13109,AA:BB:CC:00:06,48.6,85.4
SR-7425,EVT-11274,AA:BB:CC:00:46,48.7 Nm,80.4
SR-7426,EVT-13223,AA:BB:CC:00:05,47.9,85.8
SR-7427,EVT-12415,AA:BB:CC:00:80,47.3,87.1
SR-7428,EVT-13286,AA:BB:CC:00:45,43.4,84.9
SR-7429,EVT-10214,AA:BB:CC:00:14,47.7,84.3
SR-7430,EVT-11886,AA:BB:CC:00:34,42.4,78.8
SR-7431,EVT-14977,AA:BB:CC:00:56,45.9,80.1
SR-7432,EVT-13121,AA:BB:CC:00:58,48.4,92.1
SR-7433,EVT-14053,AA:BB:CC:00:50,45.9,81.4
SR-7434,EVT-13802,AA:BB:CC:00:98,42.1,88.3
SR-7435,EVT-11991,AA:BB:CC:00:89,43.5,83.6
SR-7436,EVT-14450,AA:BB:CC:00:86,45.6,81.7
SR-7437,EVT-10688,AA:BB:CC:00:67,42.4,87.0
SR-7438,EVT-13019,AA:BB:CC:00:82,46.8,88.5
SR-7439,EVT-11398,AA:BB:CC:00:56,44.5,71.3
SR-7440,EVT-11621,AA:BB:CC:00:20,46.8,85.4
SR-7441,EVT-11909,AA:BB:CC:00:13,47.1,79.2
SR-7442,EVT-11844,AA:BB:CC:00:98,44.3,84.8
SR-7443,EVT-12043,AA:BB:CC:00:85,50.6,85.0
SR-7444,EVT-14957,AA:BB:CC:00:93,44.2,77.9
SR-7445,EVT-13777,AA:BB:CC:00:73,45.3,85.9
SR-7446,EVT-14740,AA:BB:CC:00:86,46.4,80.8
SR-7447,EVT-14993,AA:BB:CC:00:95,48.2,92.5
SR-7448,EVT-14797,AA:BB:CC:00:45,46.0,91.7
SR-7449,EVT-14194,AA:BB:CC:00:31,44.7,82.3
SR-7450,EVT-10900,AA:BB:CC:00:70,47.9,85.9
SR-7451,EVT-13152,AA:BB:CC:00:41,45.4,84.3
SR-7452,EVT-11726,AA:BB:CC:00:46,44.6,85.0
SR-7453,EVT-12010,AA:BB:CC:00:02,45.9,81.4
SR-7454,EVT-12270,AA:BB:CC:00:07,44.7,88.8
SR-7455,EVT-13401,AA:BB:CC:00:12,46.5,78.8
SR-7456,EVT-12162,AA:BB:CC:00:64,45.8,96.1
SR-7457,EVT-12488,AA:BB:CC:00:43,45.3,96.3
SR-7458,EVT-12759,AA:BB:CC:00:51,45.9,89.9
SR-7459,EVT-12422,AA:BB:CC:00:83,43.7,85.5
SR-7460,EVT-12027,AA:BB:CC:00:20,46.2,85.3
SR-7461,EVT-14862,AA:BB:CC:00:13,42.2,81.7
SR-7462,EVT-10957,AA:BB:CC:00:47,41.7,85.8
SR-7463,EVT-12349,AA:BB:CC:00:85,45.5,84.2
SR-7464,EVT-14934,AA:BB:CC:00:26,42.5,185 F
SR-7465,EVT-10916,AA:BB:CC:00:97,43.3,78.4
SR-7466,EVT-14780,AA:BB:CC:00:58,46.7,86.5
SR-7467,EVT-13947,AA:BB:CC:00:22,46.6,88.6
SR-7468,EVT-10481,AA:BB:CC:00:59,46.1,88.0
SR-7469,EVT-10261,AA:BB:CC:00:75,46.2,89.5
SR-7470,EVT-13904,AA:BB:CC:00:15,46.2,86.6
SR-7471,EVT-13967,AA:BB:CC:00:45,47.3,86.9
SR-7472,EVT-10018,AA:BB:CC:00:47,45.1,81.4
SR-7473,EVT-11929,AA:BB:CC:00:82,33.19 ft-lb,82.7
SR-7474,EVT-11206,AA:BB:CC:00:31,44.0,76.8
SR-7475,EVT-13533,AA:BB:CC:00:98,45.1,88.3
SR-7476,EVT-10673,AA:BB:CC:00:29,45.7,83.6
SR-7477,EVT-13231,AA:BB:CC:00:41,45.3,78.8
SR-7478,EVT-12498,AA:BB:CC:00:81,41.2,89.3
SR-7479,EVT-11133,AA:BB:CC:00:18,41.7,85.0
SR-7480,EVT-10079,AA:BB:CC:00:96,47.0,88.9
SR-7481,EVT-14921,AA:BB:CC:00:10,43.4,91.1
SR-7482,EVT-14502,AA:BB:CC:00:09,42.8,86.4
SR-7483,EVT-12521,AA:BB:CC:00:52,46.7,78.9
SR-7484,EVT-12109,AA:BB:CC:00:27,46.3,87.5
SR-7485,EVT-11949,AA:BB:CC:00:26,42.0,94.4
SR-7486,EVT-13910,AA:BB:CC:00:85,47.2,89.4
SR-7487,EVT-12654,AA:BB:CC:00:29,43.7,87.8
SR-7488,EVT-14528,AA:BB:CC:00:20,42.0,80.8
SR-7489,EVT-10258,AA:BB:CC:00:73,49.1,83.6
SR-7490,EVT-13957,AA:BB:CC:00:68,42.4,88.3
SR-7491,EVT-14342,AA:BB:CC:00:15,42.9,86.4
SR-7492,EVT-14653,AA:BB:CC:00:52,48.0,90.5
SR-7493,EVT-13507,AA:BB:CC:00:87,44.7,90.4
SR-7494,EVT-11083,AA:BB:CC:00:80,43.0,80.4
SR-7495,EVT-10431,AA:BB:CC:00:01,43.9,78.4
SR-7496,EVT-12461,AA:BB:CC:00:19,44.7 Nm,83.1
SR-7497,EVT-11239,AA:BB:CC:00:26,44.2,85.0
SR-7498,EVT-11632,AA:BB:CC:00:59,42.3,89.3
SR-7499,EVT-10810,AA:BB:CC:00:04,48.6,83.9
SR-7500,EVT-13398,AA:BB:CC:00:62,49.3,93.6
SR-7501,EVT-13023,AA:BB:CC:00:92,43.7,86.3
SR-7502,EVT-11025,AA:BB:CC:00:57,43.6,90.4
SR-7503,EVT-11519,AA:BB:CC:00:60,43.1,86.2
SR-7504,EVT-14930,AA:BB:CC:00:35,47.6 Nm,80.8
SR-7505,EVT-13297,AA:BB:CC:00:35, 44.6 ,80.5
SR-7506,EVT-10173,AA:BB:CC:00:40,42.3,85.2
SR-7507,EVT-14694,AA:BB:CC:00:21,42.1,90.1
SR-7508,EVT-11545,AA:BB:CC:00:27,44.9,78.6
SR-7509,EVT-12559,AA:BB:CC:00:47,48.3,81.9
SR-7510,EVT-12564,AA:BB:CC:00:13,44.6,76.6
SR-7511,EVT-10601,AA:BB:CC:00:54,44.1,89.6
SR-7512,EVT-11103,AA:BB:CC:00:06,42.9,77.8
SR-7513,EVT-11656,AA:BB:CC:00:31,44.7,89.3
SR-7514,EVT-14538,AA:BB:CC:00:87,44.5,82.0
SR-7515,EVT-12489,AA:BB:CC:00:33,45.8,80.4
SR-7516,EVT-10406,AA:BB:CC:00:09,44.9,90.9
SR-7517,EVT-12364,AA:BB:CC:00:69,45.8,83.6
SR-7518,EVT-10912,AA:BB:CC:00:44,45.4,96.7
SR-7519,EVT-13355,AA:BB:CC:00:58,41.4,84.4
SR-7520,EVT-12193,AA:BB:CC:00:38,45.2,81.9
SR-7521,EVT-12867,AA:BB:CC:00:44,45.6,83.8
SR-7522,EVT-10569,AA:BB:CC:00:68,47.2,79.1
SR-7523,EVT-12728,AA:BB:CC:00:32,45.2,85.4
SR-7524,EVT-10590,AA:BB:CC:00:03,43.2,85.6
SR-7525,EVT-12816,AA:BB:CC:00:98,40.8,87.2
SR-7526,EVT-12400,AA:BB:CC:00:59,46.5,88.4
SR-7527,EVT-12704,AA:BB:CC:00:12,43.1,87.9
SR-7528,EVT-14558,AA:BB:CC:00:100,44.8,87.7
SR-7529,EVT-13331,AA:BB:CC:00:46,45.7,80.0
SR-7530,EVT-14933,AA:BB:CC:00:32,45.0,88.2
SR-7531,EVT-13589,AA:BB:CC:00:31,45.5,84.9
SR-7532,EVT-12386,AA:BB:CC:00:13,45.3,87.4
SR-7533,EVT-12454,AA:BB:CC:00:49,43.5,87.3
SR-7534,EVT-11629,AA:BB:CC:00:86,42.1,87.5
SR-7535,EVT-12167,AA:BB:CC:00:91,47.6,90.9
SR-7536,EVT-12760,AA:BB:CC:00:69,46.6,83.7
SR-7537,EVT-12748,AA:BB:CC:00:64,42.9,81.3
SR-7538,EVT-11941,AA:BB:CC:00:26,42.4,78.6
SR-7539,EVT-11216,AA:BB:CC:00:49,45.8,88.4
SR-7540,EVT-11848,AA:BB:CC:00:83,43.4,78.8
SR-7541,EVT-14515,AA:BB:CC:00:23,43.2,81.5
SR-7542,EVT-13096,AA:BB:CC:00:92,44.2,91.2
SR-7543,EVT-11551,AA:BB:CC:00:66,45.3,88.2
SR-7544,EVT-10921,AA:BB:CC:00:03,45.9,87.4
SR-7545,EVT-10516,AA:BB:CC:00:77,48.2,79.7
SR-7546,EVT-13951,AA:BB:CC:00:100,47.4,91.6
SR-7547,EVT-13221,AA:BB:CC:00:21,42.8,81.9
SR-7548,EVT-12829,AA:BB:CC:00:46,43.5,83.2
SR-7549,EVT-12504,AA:BB:CC:00:39,46.4 Nm,80.0
SR-7550,EVT-11485,AA:BB:CC:00:78,45.1,79.5
SR-7551,EVT-10989,AA:BB:CC:00:38,47.0,90.0
SR-7552,EVT-14831,AA:BB:CC:00:28,43.0,89.7
SR-7553,EVT-12885,AA:BB:CC:00:69,45.1,92.8
SR-7554,EVT-10145,AA:BB:CC:00:45,45.9 Nm,85.6
SR-7555,EVT-13658,AA:BB:CC:00:62,48.3,83.1
SR-7556,EVT-13082,AA:BB:CC:00:17,44.5,74.5
SR-7557,EVT-12651,AA:BB:CC:00:40,47.0,85.3
SR-7558,EVT-12209,AA:BB:CC:00:35,44.1,81.9
SR-7559,EVT-14687,AA:BB:CC:00:82,9000,81.8
SR-7560,EVT-12809,AA:BB:CC:00:57,43.5,84.2
SR-7561,EVT-12804,AA:BB:CC:00:85,45.0,86.3
SR-7562,EVT-13949,AA:BB:CC:00:25,43.7,81.6
SR-7563,EVT-11277,AA:BB:CC:00:95,45.6,82.9
SR-7564,EVT-10614,AA:BB:CC:00:15,43.0,86.3
SR-7565,EVT-10903,AA:BB:CC:00:19,43.0,87.4
SR-7566,EVT-11001,AA:BB:CC:00:51,42.1,86.8
SR-7567,EVT-12189,AA:BB:CC:00:13, 47.9 ,82.6
SR-7568,EVT-12994,AA:BB:CC:00:96,48.6,99.0
SR-7569,EVT-14488,AA:BB:CC:00:95,47.6,75.8
SR-7570,EVT-12288,AA:BB:CC:00:78,47.5,83.2
SR-7571,EVT-12130,AA:BB:CC:00:25,42.4,76.9
SR-7572,EVT-13425,AA:BB:CC:00:83,43.3,85.4
SR-7573,EVT-13493,AA:BB:CC:00:23,46.8,86.2
SR-7574,EVT-12175,AA:BB:CC:00:83,43.8,87.1
SR-7575,EVT-12844,AA:BB:CC:00:81,44.9,87.1
SR-7576,EVT-13099,AA:BB:CC:00:59,42.4,87.0
SR-7577,EVT-11775,AA:BB:CC:00:16,45.6,68.8
SR-7578,EVT-13312,AA:BB:CC:00:96,49.6,87.5
SR-7579,EVT-14201,AA:BB:CC:00:95,47.4,90.8
SR-7580,EVT-11771,AA:BB:CC:00:51,45.4,80.3
SR-7581,EVT-11145,AA:BB:CC:00:10,42.6,77.1
SR-7582,EVT-14434,AA:BB:CC:00:72,42.4,92.3
SR-7583,EVT-10769,AA:BB:CC:00:55,46.0,100.1
SR-7584,EVT-14351,AA:BB:CC:00:62,43.6,80.5
SR-7585,EVT-10881,AA:BB:CC:00:45,45.2,85.1
SR-7586,EVT-12406,AA:BB:CC:00:66,42.1,88.5
SR-7587,EVT-13358,AA:BB:CC:00:25,44.2,88.4
SR-7588,EVT-12084,AA:BB:CC:00:58,44.1,86.3
SR-7589,EVT-14791,AA:BB:CC:00:91,44.4,86.8
SR-7590,EVT-13548,AA:BB:CC:00:64,48.3,93.8
SR-7591,EVT-11675,AA:BB:CC:00:44,43.7,80.4
SR-7592,EVT-14662,AA:BB:CC:00:24,44.3,83.8
SR-7593,EVT-11760,AA:BB:CC:00:51,45.0,88.2
SR-7594,EVT-10366,AA:BB:CC:00:63,44.9,88.2
SR-7595,EVT-12732,AA:BB:CC:00:24,50.2,85.1
SR-7596,EVT-14120,AA:BB:CC:00:48,45.3,87.4
SR-7597,EVT-14777,AA:BB:CC:00:20,45.6,90.8
SR-7598,EVT-10669,AA:BB:CC:00:32,42.6,87.0
SR-7599,EVT-12833,AA:BB:CC:00:34,45.2,78.7
SR-7600,EVT-11670,AA:BB:CC:00:93,45.3,83.2
SR-7601,EVT-11614,AA:BB:CC:00:52,46.6,83.8
SR-7602,EVT-14292,AA:BB:CC:00:38,45.3,90.9
SR-7603,EVT-12464,AA:BB:CC:00:14,43.5,85.9
SR-7604,EVT-10005,AA:BB:CC:00:24,46.8,93.4
SR-7605,EVT-13375,AA:BB:CC:00:99,44.6,81.8
SR-7606,EVT-14967,AA:BB:CC:00:83,46.5,84.7
SR-7607,EVT-14483,AA:BB:CC:00:72,44.1,81.3
SR-7608,EVT-10793,AA:BB:CC:00:08,42.4,90.5
SR-7609,EVT-14767,AA:BB:CC:00:06,47.2,76.9
SR-7610,EVT-13295,AA:BB:CC:00:75,46.3,79.2
SR-7611,EVT-13556,AA:BB:CC:00:43,48.2,90.5
SR-7612,EVT-13691,AA:BB:CC:00:55,46.0,90.0
SR-7613,EVT-12297,AA:BB:CC:00:77,41.3,87.8
SR-7614,EVT-10984,AA:BB:CC:00:27,44.7,90.0
SR-7615,EVT-12740,AA:BB:CC:00:24,46.7,84.0
SR-7616,EVT-12112,AA:BB:CC:00:92,46.1,86.6
SR-7617,EVT-13714,AA:BB:CC:00:67,43.6,87.5
SR-7618,EVT-11428,AA:BB:CC:00:06,41.4,85.0
SR-7619,EVT-10792,AA:BB:CC:00:66,43.2,89.2
SR-7620,EVT-10962,AA:BB:CC:00:97,44.2,80.3
SR-7621,EVT-11511,AA:BB:CC:00:16,45.1,82.8
SR-7622,EVT-10732,AA:BB:CC:00:57,48.2,75.4
SR-7623,EVT-14693,AA:BB:CC:00:62,44.1,92.0
SR-7624,EVT-12198,AA:BB:CC:00:91,43.0,85.9
SR-7625,EVT-14706,AA:BB:CC:00:85,43.6,78.9
SR-7626,EVT-12574,AA:BB:CC:00:65,47.8,78.5
SR-7627,EVT-13534,AA:BB:CC:00:18,47.7,89.5
SR-7628,EVT-11474,AA:BB:CC:00:80,48.0,84.9
SR-7629,EVT-10504,AA:BB:CC:00:38,44.3,84.6
SR-7630,EVT-13408,AA:BB:CC:00:18,42.7,89.3
SR-7631,EVT-10605,AA:BB:CC:00:14,43.8,80.7
SR-7632,EVT-11691,AA:BB:CC:00:26,48.4,91.6
SR-7633,EVT-10289,AA:BB:CC:00:70,33.19 ft-lb,83.4
SR-7634,EVT-11679,AA:BB:CC:00:11,47.4,76.0
SR-7635,EVT-14328,AA:BB:CC:00:02,41.2,85.4
SR-7636,EVT-13735,AA:BB:CC:00:25,42.2,91.0
SR-7637,EVT-13542,AA:BB:CC:00:67,44.6,78.9
SR-7638,EVT-11432,AA:BB:CC:00:61,45.0,84.5
SR-7639,EVT-13986,AA:BB:CC:00:40,42.9,81.2
SR-7640,EVT-12337,AA:BB:CC:00:30,45.1,91.6
SR-7641,EVT-13445,AA:BB:CC:00:09,40.7,85.6
SR-7642,EVT-13905,AA:BB:CC:00:30,44.9,84.5
SR-7643,EVT-12369,AA:BB:CC:00:21,43.3,82.2
SR-7644,EVT-13039,AA:BB:CC:00:86,43.5,93.1
SR-7645,EVT-13863,AA:BB:CC:00:45,44.0,185 F
SR-7646,EVT-14683,AA:BB:CC:00:12,45.2,83.1
SR-7647,EVT-12789,AA:BB:CC:00:42,47.6,88.1
SR-7648,EVT-12383,AA:BB:CC:00:53,44.5,86.5
SR-7649,EVT-10178,AA:BB:CC:00:30,46.5,76.6
SR-7650,EVT-13735,AA:BB:CC:00:46,41.9,185 F
SR-7651,EVT-12481,AA:BB:CC:00:70,44.5,80.1
SR-7652,EVT-10872,AA:BB:CC:00:91,47.5,89.3
SR-7653,EVT-14533,AA:BB:CC:00:98,44.9,89.0
SR-7654,EVT-12527,AA:BB:CC:00:79,43.3,78.3
SR-7655,EVT-12515,AA:BB:CC:00:60,45.0,83.9
SR-7656,EVT-11520,AA:BB:CC:00:55,43.4,80.9
SR-7657,EVT-12466,AA:BB:CC:00:54,47.7,82.5
SR-7658,EVT-14637,AA:BB:CC:00:30,45.0,84.3
SR-7659,EVT-10174,AA:BB:CC:00:79,43.1,76.7
SR-7660,EVT-13369,AA:BB:CC:00:59,45.2,78.5
SR-7661,EVT-10050,AA:BB:CC:00:36,48.4 Nm,85.8
SR-7662,EVT-11700,AA:BB:CC:00:58,44.4,185 F
SR-7663,EVT-10983,AA:BB:CC:00:57,45.0,89.9
SR-7664,EVT-11932,AA:BB:CC:00:93,43.1,82.8
SR-7665,EVT-12648,AA:BB:CC:00:07,46.5,82.0
SR-7666,EVT-14731,AA:BB:CC:00:79,45.0,86.8
SR-7667,EVT-10158,AA:BB:CC:00:52,43.6,83.3
SR-7668,EVT-13171,AA:BB:CC:00:51,46.6,83.7
SR-7669,EVT-10116,AA:BB:CC:00:93,44.4,91.4
SR-7670,EVT-11491,AA:BB:CC:00:14,47.6,76.9
SR-7671,EVT-12086,AA:BB:CC:00:74,40.4,84.6
SR-7672,EVT-12395,AA:BB:CC:00:24,45.0,87.5
SR-7673,EVT-10984,AA:BB:CC:00:38,44.3,83.3
SR-7674,EVT-13237,AA:BB:CC:00:02,43.8,79.3
SR-7675,EVT-10785,AA:BB:CC:00:71,48.0,84.0
SR-7676,EVT-11618,AA:BB:CC:00:35,45.5,84.8
SR-7677,EVT-11527,AA:BB:CC:00:92,45.0,84.1
SR-7678,EVT-11832,AA:BB:CC:00:40,48.2,82.8
SR-7679,EVT-11837,AA:BB:CC:00:50,45.2,79.3
SR-7680,EVT-11145,AA:BB:CC:00:26,44.3,80.1
SR-7681,EVT-13094,AA:BB:CC:00:96,45.9,77.9
SR-7682,EVT-11253,AA:BB:CC:00:15,38.5,85.5
SR-7683,EVT-12188,AA:BB:CC:00:86, 46.1 ,81.7
SR-7684,EVT-11405,AA:BB:CC:00:87, 44.1 ,85.0
SR-7685,EVT-14301,AA:BB:CC:00:10,42.0,93.4
SR-7686,EVT-11186,AA:BB:CC:00:89,45.0,84.9
SR-7687,EVT-11448,AA:BB:CC:00:27,45.5,92.2
SR-7688,EVT-14229,AA:BB:CC:00:26,48.5,80.1
SR-7689,EVT-11002,AA:BB:CC:00:18,43.1,88.9
SR-7690,EVT-12631,AA:BB:CC:00:65, 45.3 ,82.0
SR-7691,EVT-12611,AA:BB:CC:00:66,45.8,78.4
SR-7692,EVT-11486,AA:BB:CC:00:32,45.4,80.5
SR-7693,EVT-12951,AA:BB:CC:00:95,45.3,83.2
SR-7694,EVT-12111,AA:BB:CC:00:76,45.4,90.9
SR-7695,EVT-12557,AA:BB:CC:00:77,42.4,89.5
SR-7696,EVT-13356,AA:BB:CC:00:59,46.7,86.8
SR-7697,EVT-10713,AA:BB:CC:00:63,47.0,86.8
SR-7698,EVT-13699,AA:BB:CC:00:93,44.1,79.7
SR-7699,EVT-12240,AA:BB:CC:00:59,44.5,86.9
SR-7700,EVT-11474,AA:BB:CC:00:03,43.7,79.0
SR-7701,EVT-13430,AA:BB:CC:00:68,41.3,90.4
SR-7702,EVT-11023,AA:BB:CC:00:16,45.9,84.9
SR-7703,EVT-10397,AA:BB:CC:00:63,44.6,86.0
