Event_ID,VIN,Line,Station,Shift,Supplier_Code_x,Supplier_Code_y,Tool_ID,Temperature,Torque,Pressure,Vibration_mm_s,Energy_kWh,Inspection_Result
M11493,MA1A**********493,GA-1,STN-05,NAN,SUP-145,SUP-007,TL-064,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M11494,MA1A**********494,GA-2,STN-01,B,SUP-034,SUP-019,TL-010,95 F,35 lb-ft,72 psi,6.12,7.09,Unknown
M11494,MA1A**********494,GA-2,STN-01,B,SUP-034,SUP-019,TL-010,Unknown,72 lb-ft,72 psi,2.02,5.19,Unknown
M8494,MA1A**********494,TRIM-1,STN-02,NAN,SUP-058,SUP-059,TL-030,Unknown,35 lb-ft,4.5 bar,0.6,7.63,FAIL
M8494,MA1A**********494,TRIM-1,STN-02,NAN,SUP-058,SUP-059,TL-030,Unknown,35 lb-ft,4.5 bar,0.6,7.63,PASS
M8494,MA1A**********494,TRIM-1,STN-02,NAN,SUP-058,SUP-059,TL-030,Unknown,35 lb-ft,4.5 bar,0.6,7.63,PASS
M7494,MA1A**********494,TRIM-1,STN-03,C,SUP-045,SUP-157,TL-031,95 F,60Nm,5.2 bar,2.34,2.43,Unknown
M7494,MA1A**********494,TRIM-1,STN-03,C,SUP-045,SUP-157,TL-031,85C,45 Nm,65 psi,2.51,2.4,Unknown
M7494,MA1A**********494,TRIM-1,STN-03,C,SUP-045,SUP-157,TL-031,40 C,45 Nm,72 psi,7.43,0.94,Unknown
M7494,MA1A**********494,TRIM-1,STN-03,C,SUP-045,SUP-157,TL-031,95 F,Unknown,72 psi,6.92,4.9,Unknown
M9494,MA1A**********494,GA-1,STN-05,B,SUP-014,SUP-007,TL-027,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M10494,MA1A**********494,GA-1,STN-05,A,SUP-133,SUP-198,TL-005,Unknown,Unknown,65 psi,4.25,4.42,Unknown
M8495,MA1A**********495,GA-2,STN-03,NAN,SUP-074,SUP-018,TL-088,40 C,72 lb-ft,5.2 bar,0.44,1.66,PASS
M8495,MA1A**********495,GA-2,STN-03,NAN,SUP-074,SUP-018,TL-088,40 C,72 lb-ft,5.2 bar,0.44,1.66,FAIL
M8495,MA1A**********495,GA-2,STN-03,NAN,SUP-074,SUP-018,TL-088,35 C,50 Nm,72 psi,2.32,2.8,PASS
M8495,MA1A**********495,GA-2,STN-03,NAN,SUP-074,SUP-018,TL-088,35 C,50 Nm,72 psi,2.32,2.8,FAIL
M11495,MA1A**********495,GA-1,STN-03,C,SUP-144,SUP-162,TL-071,95 F,Unknown,4.5 bar,3.28,1.35,Unknown
M10495,MA1A**********495,TRIM-1,STN-04,A,SUP-179,SUP-175,TL-074,104 F,Unknown,5.2 bar,7.95,5.89,PASS
M10495,MA1A**********495,TRIM-1,STN-04,A,SUP-179,SUP-175,TL-074,35 C,72 lb-ft,4.5 bar,7.99,3.88,PASS
M10495,MA1A**********495,TRIM-1,STN-04,A,SUP-179,SUP-175,TL-074,35 C,72 lb-ft,4.5 bar,7.29,1.21,PASS
M10495,MA1A**********495,TRIM-1,STN-04,A,SUP-179,SUP-175,TL-074,95 F,60Nm,4.5 bar,2.65,7.1,PASS
M7495,MA1A**********495,PAINT-1,STN-05,B,SUP-181,SUP-127,TL-073,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7495,MA1A**********495,PAINT-1,STN-05,B,SUP-181,SUP-127,TL-073,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M7495,MA1A**********495,PAINT-1,STN-05,B,SUP-181,SUP-127,TL-073,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M9495,MA1A**********495,TRIM-1,STN-05,B,SUP-005,SUP-200,TL-024,35 C,35 lb-ft,4.5 bar,1.26,6.96,Unknown
M9495,MA1A**********495,TRIM-1,STN-05,B,SUP-005,SUP-200,TL-024,40 C,50 Nm,65 psi,2.51,3.35,Unknown
M11496,MA1A**********496,GA-2,STN-02,A,SUP-039,SUP-013,TL-058,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M11496,MA1A**********496,GA-2,STN-02,A,SUP-039,SUP-013,TL-058,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M7496,MA1A**********496,GA-2,STN-03,B,SUP-127,SUP-162,TL-040,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9496,MA1A**********496,GA-1,STN-03,C,SUP-013,SUP-162,TL-051,104 F,60Nm,65 psi,1.92,7.43,FAIL
M9496,MA1A**********496,GA-1,STN-03,C,SUP-013,SUP-162,TL-051,35 C,50 Nm,5.2 bar,3.6,4.08,FAIL
M9496,MA1A**********496,GA-1,STN-03,C,SUP-013,SUP-162,TL-051,Unknown,72 lb-ft,5.2 bar,7.04,6.65,FAIL
M10496,MA1A**********496,PAINT-1,STN-03,NAN,SUP-179,SUP-158,TL-084,35 C,50 Nm,5.2 bar,6.29,3.32,PASS
M10496,MA1A**********496,PAINT-1,STN-03,NAN,SUP-179,SUP-158,TL-084,35 C,50 Nm,5.2 bar,6.29,3.32,FAIL
M10496,MA1A**********496,PAINT-1,STN-03,NAN,SUP-179,SUP-158,TL-084,35 C,50 Nm,5.2 bar,6.29,3.32,PASS
M8496,MA1A**********496,GA-1,STN-04,C,SUP-029,SUP-083,TL-014,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7497,MA1A**********497,GA-1,STN-01,NAN,SUP-060,SUP-090,TL-003,95 F,60Nm,4.5 bar,8.47,6.13,Unknown
M7497,MA1A**********497,GA-1,STN-01,NAN,SUP-060,SUP-090,TL-003,95 F,50 Nm,4.5 bar,2.99,1.9,Unknown
M10497,MA1A**********497,PAINT-1,STN-02,C,SUP-106,SUP-016,TL-005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11497,MA1A**********497,GA-2,STN-03,B,SUP-150,SUP-142,TL-065,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M8497,MA1A**********497,GA-1,STN-05,A,SUP-031,SUP-200,TL-011,40 C,35 lb-ft,72 psi,5.8,2.68,Unknown
M8497,MA1A**********497,GA-1,STN-05,A,SUP-031,SUP-200,TL-011,95 F,72 lb-ft,5.2 bar,2.95,3.79,Unknown
M8497,MA1A**********497,GA-1,STN-05,A,SUP-031,SUP-200,TL-011,104 F,50 Nm,65 psi,3.41,1.27,Unknown
M9497,MA1A**********497,GA-1,STN-05,C,SUP-136,SUP-005,TL-034,Unknown,45 Nm,65 psi,7.87,1.88,PASS
M9497,MA1A**********497,GA-1,STN-05,C,SUP-136,SUP-005,TL-034,Unknown,45 Nm,65 psi,7.87,1.88,PASS
M9497,MA1A**********497,GA-1,STN-05,C,SUP-136,SUP-005,TL-034,95 F,72 lb-ft,65 psi,3.03,6.38,PASS
M9497,MA1A**********497,GA-1,STN-05,C,SUP-136,SUP-005,TL-034,95 F,72 lb-ft,65 psi,3.03,6.38,PASS
M8498,MA1A**********498,GA-2,STN-02,B,SUP-136,SUP-142,TL-077,104 F,Unknown,65 psi,3.85,2.72,FAIL
M11498,MA1A**********498,GA-1,STN-03,A,SUP-162,SUP-019,TL-042,85C,72 lb-ft,65 psi,5.02,6.68,Unknown
M7498,MA1A**********498,PAINT-1,STN-05,B,SUP-034,SUP-106,TL-092,95 F,35 lb-ft,65 psi,6.09,2.88,Unknown
M7498,MA1A**********498,PAINT-1,STN-05,B,SUP-034,SUP-106,TL-092,Unknown,60Nm,5.2 bar,2.41,3.23,Unknown
M7498,MA1A**********498,PAINT-1,STN-05,B,SUP-034,SUP-106,TL-092,Unknown,45 Nm,5.2 bar,3.06,5.32,Unknown
M7498,MA1A**********498,PAINT-1,STN-05,B,SUP-034,SUP-106,TL-092,Unknown,35 lb-ft,65 psi,7.28,0.74,Unknown
M9498,MA1A**********498,GA-2,STN-05,B,SUP-122,SUP-088,TL-032,35 C,72 lb-ft,72 psi,1.07,4.92,Unknown
M9498,MA1A**********498,GA-2,STN-05,B,SUP-122,SUP-088,TL-032,Unknown,50 Nm,4.5 bar,5.5,4.61,Unknown
M9498,MA1A**********498,GA-2,STN-05,B,SUP-122,SUP-088,TL-032,104 F,45 Nm,72 psi,0.24,7.32,Unknown
M10498,MA1A**********498,GA-2,STN-05,B,SUP-114,SUP-123,TL-055,40 C,50 Nm,4.5 bar,6.78,5.63,FAIL
M10498,MA1A**********498,GA-2,STN-05,B,SUP-114,SUP-123,TL-055,40 C,60Nm,5.2 bar,8.29,4.24,FAIL
M7499,MA1A**********499,GA-1,STN-01,A,SUP-151,SUP-016,TL-100,40 C,45 Nm,72 psi,2.62,6.83,Unknown
M7499,MA1A**********499,GA-1,STN-01,A,SUP-151,SUP-016,TL-100,35 C,35 lb-ft,5.2 bar,5.29,1.09,Unknown
M7499,MA1A**********499,GA-1,STN-01,A,SUP-151,SUP-016,TL-100,95 F,60Nm,72 psi,3.87,6.97,Unknown
M8499,MA1A**********499,TRIM-1,STN-02,C,SUP-171,SUP-065,TL-080,40 C,50 Nm,5.2 bar,0.35,1.29,FAIL
M8499,MA1A**********499,TRIM-1,STN-02,C,SUP-171,SUP-065,TL-080,85C,Unknown,4.5 bar,1.5,3.2,FAIL
M8499,MA1A**********499,TRIM-1,STN-02,C,SUP-171,SUP-065,TL-080,Unknown,Unknown,4.5 bar,0.36,0.88,FAIL
M11499,MA1A**********499,TRIM-1,STN-03,C,SUP-155,SUP-084,TL-011,Unknown,60Nm,4.5 bar,0.27,0.94,PASS
M11499,MA1A**********499,TRIM-1,STN-03,C,SUP-155,SUP-084,TL-011,85C,Unknown,4.5 bar,0.91,1.24,PASS
M10499,MA1A**********499,GA-1,STN-04,B,SUP-166,SUP-174,TL-086,Unknown,72 lb-ft,65 psi,2.2,0.99,FAIL
M10499,MA1A**********499,GA-1,STN-04,B,SUP-166,SUP-174,TL-086,Unknown,72 lb-ft,65 psi,2.2,0.99,FAIL
M10499,MA1A**********499,GA-1,STN-04,B,SUP-166,SUP-174,TL-086,Unknown,72 lb-ft,65 psi,2.2,0.99,PASS
M9499,MA1A**********499,GA-2,STN-05,B,SUP-017,SUP-194,TL-035,40 C,35 lb-ft,5.2 bar,6.71,6.64,PASS
M9499,MA1A**********499,GA-2,STN-05,B,SUP-017,SUP-194,TL-035,40 C,45 Nm,4.5 bar,7.84,4.8,PASS
M9499,MA1A**********499,GA-2,STN-05,B,SUP-017,SUP-194,TL-035,40 C,35 lb-ft,72 psi,5.16,2.27,PASS
M7500,MA1A**********500,PAINT-1,STN-01,A,SUP-181,SUP-006,TL-076,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11500,MA1A**********500,GA-2,STN-01,C,SUP-120,SUP-028,TL-059,Unknown,50 Nm,4.5 bar,7.94,2.82,FAIL
M11500,MA1A**********500,GA-2,STN-01,C,SUP-120,SUP-028,TL-059,Unknown,50 Nm,4.5 bar,7.94,2.82,FAIL
M11500,MA1A**********500,GA-2,STN-01,C,SUP-120,SUP-028,TL-059,Unknown,72 lb-ft,5.2 bar,5.21,1.5,FAIL
M11500,MA1A**********500,GA-2,STN-01,C,SUP-120,SUP-028,TL-059,Unknown,72 lb-ft,5.2 bar,5.21,1.5,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,35 lb-ft,5.2 bar,6.59,2.69,PASS
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,35 lb-ft,5.2 bar,6.59,2.69,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,35 lb-ft,5.2 bar,6.59,2.69,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,60Nm,65 psi,6.44,5.93,PASS
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,60Nm,65 psi,6.44,5.93,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,104 F,60Nm,65 psi,6.44,5.93,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,85C,72 lb-ft,5.2 bar,5.3,6.45,PASS
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,85C,72 lb-ft,5.2 bar,5.3,6.45,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,85C,72 lb-ft,5.2 bar,5.3,6.45,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,40 C,35 lb-ft,72 psi,2.1,3.73,PASS
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,40 C,35 lb-ft,72 psi,2.1,3.73,FAIL
M9500,MA1A**********500,GA-1,STN-02,B,SUP-103,SUP-197,TL-093,40 C,35 lb-ft,72 psi,2.1,3.73,FAIL
M8500,MA1A**********500,GA-1,STN-03,A,SUP-128,SUP-033,TL-034,Unknown,72 lb-ft,4.5 bar,0.85,6.86,Unknown
M8500,MA1A**********500,GA-1,STN-03,A,SUP-128,SUP-033,TL-034,35 C,Unknown,5.2 bar,4.28,6.87,Unknown
M10500,MA1A**********500,TRIM-1,STN-04,B,SUP-031,SUP-140,TL-018,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,40 C,Unknown,65 psi,8.34,7.53,FAIL
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,40 C,Unknown,65 psi,8.34,7.53,PASS
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,35 C,45 Nm,65 psi,3.98,5.87,FAIL
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,35 C,45 Nm,65 psi,3.98,5.87,PASS
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,40 C,35 lb-ft,65 psi,7.49,0.91,FAIL
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,40 C,35 lb-ft,65 psi,7.49,0.91,PASS
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,85C,50 Nm,4.5 bar,3.21,0.78,FAIL
M7501,MA1A**********501,PAINT-1,STN-03,NAN,SUP-041,SUP-098,TL-082,85C,50 Nm,4.5 bar,3.21,0.78,PASS
M8501,MA1A**********501,GA-2,STN-03,NAN,SUP-038,SUP-018,TL-019,85C,35 lb-ft,72 psi,1.27,3.57,Unknown
M8501,MA1A**********501,GA-2,STN-03,NAN,SUP-038,SUP-018,TL-019,95 F,Unknown,65 psi,8.21,3.59,Unknown
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,95 F,60Nm,4.5 bar,3.29,1.08,PASS
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,95 F,60Nm,4.5 bar,3.29,1.08,PASS
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,85C,35 lb-ft,65 psi,5.83,6.33,PASS
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,85C,35 lb-ft,65 psi,5.83,6.33,PASS
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,35 C,72 lb-ft,65 psi,0.95,5.14,PASS
M11501,MA1A**********501,GA-1,STN-03,NAN,SUP-080,SUP-101,TL-039,35 C,72 lb-ft,65 psi,0.95,5.14,PASS
M9501,MA1A**********501,PAINT-1,STN-04,NAN,SUP-041,SUP-168,TL-032,40 C,35 lb-ft,4.5 bar,7.87,7.62,Unknown
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,50 Nm,5.2 bar,2.81,2.0,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,50 Nm,5.2 bar,2.81,2.0,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,85C,50 Nm,5.2 bar,3.67,5.28,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,85C,50 Nm,5.2 bar,3.67,5.28,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,Unknown,4.5 bar,3.59,4.96,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,Unknown,4.5 bar,3.59,4.96,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,40 C,35 lb-ft,72 psi,7.31,7.89,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,40 C,35 lb-ft,72 psi,7.31,7.89,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,60Nm,5.2 bar,7.7,5.74,FAIL
M10501,MA1A**********501,GA-2,STN-04,C,SUP-122,SUP-022,TL-083,35 C,60Nm,5.2 bar,7.7,5.74,FAIL
M7502,MA1A**********502,PAINT-1,STN-02,B,SUP-144,SUP-031,TL-029,104 F,50 Nm,65 psi,3.9,2.36,PASS
M7502,MA1A**********502,PAINT-1,STN-02,B,SUP-144,SUP-031,TL-029,35 C,50 Nm,4.5 bar,5.05,6.53,PASS
M7502,MA1A**********502,PAINT-1,STN-02,B,SUP-144,SUP-031,TL-029,85C,45 Nm,4.5 bar,0.52,2.96,PASS
M11502,MA1A**********502,TRIM-1,STN-02,A,SUP-034,SUP-089,TL-077,104 F,72 lb-ft,72 psi,2.09,5.83,PASS
M11502,MA1A**********502,TRIM-1,STN-02,A,SUP-034,SUP-089,TL-077,104 F,60Nm,65 psi,1.42,3.04,PASS
M11502,MA1A**********502,TRIM-1,STN-02,A,SUP-034,SUP-089,TL-077,85C,45 Nm,65 psi,8.45,1.15,PASS
M8502,MA1A**********502,TRIM-1,STN-03,C,SUP-029,SUP-021,TL-055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M9502,MA1A**********502,GA-2,STN-03,B,SUP-186,SUP-109,TL-056,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M10502,MA1A**********502,GA-1,STN-03,NAN,SUP-116,SUP-147,TL-083,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M8503,MA1A**********503,GA-1,STN-03,C,SUP-047,SUP-023,TL-046,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9503,MA1A**********503,PAINT-1,STN-03,NAN,SUP-022,SUP-002,TL-006,85C,35 lb-ft,5.2 bar,3.13,3.01,Unknown
M9503,MA1A**********503,PAINT-1,STN-03,NAN,SUP-022,SUP-002,TL-006,95 F,35 lb-ft,65 psi,8.48,3.3,Unknown
M7503,MA1A**********503,PAINT-1,STN-05,A,SUP-076,SUP-173,TL-023,95 F,45 Nm,5.2 bar,2.92,0.84,Unknown
M7503,MA1A**********503,PAINT-1,STN-05,A,SUP-076,SUP-173,TL-023,95 F,35 lb-ft,5.2 bar,6.17,1.1,Unknown
M7503,MA1A**********503,PAINT-1,STN-05,A,SUP-076,SUP-173,TL-023,35 C,35 lb-ft,72 psi,6.18,7.55,Unknown
M10503,MA1A**********503,GA-2,STN-05,NAN,SUP-085,SUP-024,TL-050,104 F,50 Nm,5.2 bar,8.12,4.4,FAIL
M10503,MA1A**********503,GA-2,STN-05,NAN,SUP-085,SUP-024,TL-050,40 C,35 lb-ft,65 psi,1.52,6.08,FAIL
M11503,MA1A**********503,GA-2,STN-05,NAN,SUP-046,SUP-187,TL-084,104 F,50 Nm,5.2 bar,5.53,3.08,Unknown
M11503,MA1A**********503,GA-2,STN-05,NAN,SUP-046,SUP-187,TL-084,35 C,35 lb-ft,5.2 bar,2.08,6.57,Unknown
M11503,MA1A**********503,GA-2,STN-05,NAN,SUP-046,SUP-187,TL-084,40 C,45 Nm,65 psi,7.74,7.81,Unknown
M9504,MA1A**********504,TRIM-1,STN-02,C,SUP-193,SUP-200,TL-097,95 F,72 lb-ft,4.5 bar,5.61,4.29,PASS
M10504,MA1A**********504,TRIM-1,STN-02,NAN,SUP-175,SUP-079,TL-090,104 F,60Nm,72 psi,8.11,7.64,FAIL
M10504,MA1A**********504,TRIM-1,STN-02,NAN,SUP-175,SUP-079,TL-090,85C,50 Nm,72 psi,0.96,1.69,FAIL
M11504,MA1A**********504,TRIM-1,STN-02,NAN,SUP-166,SUP-078,TL-091,85C,Unknown,4.5 bar,5.82,3.52,Unknown
M11504,MA1A**********504,TRIM-1,STN-02,NAN,SUP-166,SUP-078,TL-091,104 F,45 Nm,65 psi,7.15,4.02,Unknown
M7504,MA1A**********504,TRIM-1,STN-03,C,SUP-146,SUP-035,TL-024,95 F,Unknown,4.5 bar,5.62,4.37,FAIL
M7504,MA1A**********504,TRIM-1,STN-03,C,SUP-146,SUP-035,TL-024,Unknown,Unknown,4.5 bar,3.59,5.1,FAIL
M7504,MA1A**********504,TRIM-1,STN-03,C,SUP-146,SUP-035,TL-024,40 C,Unknown,72 psi,4.0,7.02,FAIL
M8504,MA1A**********504,TRIM-1,STN-04,B,SUP-106,SUP-035,TL-018,35 C,72 lb-ft,4.5 bar,6.72,6.58,PASS
M8504,MA1A**********504,TRIM-1,STN-04,B,SUP-106,SUP-035,TL-018,104 F,60Nm,72 psi,0.75,4.38,PASS
M11505,MA1A**********505,GA-2,STN-03,C,SUP-077,SUP-061,TL-082,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M9505,MA1A**********505,GA-2,STN-04,B,SUP-059,SUP-031,TL-044,Unknown,45 Nm,72 psi,4.6,5.81,PASS
M9505,MA1A**********505,GA-2,STN-04,B,SUP-059,SUP-031,TL-044,85C,Unknown,5.2 bar,2.99,7.96,PASS
M9505,MA1A**********505,GA-2,STN-04,B,SUP-059,SUP-031,TL-044,85C,45 Nm,4.5 bar,1.58,7.04,PASS
M7505,MA1A**********505,GA-2,STN-05,C,SUP-027,SUP-061,TL-019,Unknown,50 Nm,72 psi,7.58,1.9,Unknown
M7505,MA1A**********505,GA-2,STN-05,C,SUP-027,SUP-061,TL-019,104 F,60Nm,72 psi,1.31,4.63,Unknown
M7505,MA1A**********505,GA-2,STN-05,C,SUP-027,SUP-061,TL-019,104 F,50 Nm,5.2 bar,4.69,3.29,Unknown
M8505,MA1A**********505,TRIM-1,STN-05,B,SUP-138,SUP-089,TL-064,Unknown,Unknown,4.5 bar,1.55,4.9,Unknown
M8505,MA1A**********505,TRIM-1,STN-05,B,SUP-138,SUP-089,TL-064,35 C,35 lb-ft,5.2 bar,7.26,4.34,Unknown
M8505,MA1A**********505,TRIM-1,STN-05,B,SUP-138,SUP-089,TL-064,Unknown,60Nm,65 psi,5.98,2.86,Unknown
M10505,MA1A**********505,GA-1,STN-05,C,SUP-081,SUP-184,TL-003,95 F,72 lb-ft,72 psi,1.24,5.37,Unknown
M10505,MA1A**********505,GA-1,STN-05,C,SUP-081,SUP-184,TL-003,40 C,Unknown,5.2 bar,4.18,5.78,Unknown
M7506,MA1A**********506,GA-1,STN-02,A,SUP-082,SUP-025,TL-082,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M7506,MA1A**********506,GA-1,STN-02,A,SUP-082,SUP-025,TL-082,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10506,MA1A**********506,GA-2,STN-02,C,SUP-031,SUP-028,TL-008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M9506,MA1A**********506,GA-2,STN-03,A,SUP-187,SUP-130,TL-086,85C,60Nm,65 psi,8.32,7.71,Unknown
M9506,MA1A**********506,GA-2,STN-03,A,SUP-187,SUP-130,TL-086,Unknown,45 Nm,72 psi,6.36,2.22,Unknown
M11506,MA1A**********506,PAINT-1,STN-03,NAN,SUP-160,SUP-079,TL-067,95 F,50 Nm,5.2 bar,4.1,5.4,PASS
M8506,MA1A**********506,GA-1,STN-05,B,SUP-108,SUP-063,TL-074,40 C,72 lb-ft,72 psi,7.72,3.63,Unknown
M8506,MA1A**********506,GA-1,STN-05,B,SUP-108,SUP-063,TL-074,Unknown,50 Nm,5.2 bar,4.75,6.85,Unknown
M8506,MA1A**********506,GA-1,STN-05,B,SUP-108,SUP-063,TL-074,85C,72 lb-ft,65 psi,3.12,7.33,Unknown
M8506,MA1A**********506,GA-1,STN-05,B,SUP-108,SUP-063,TL-074,95 F,50 Nm,72 psi,4.84,3.54,Unknown
M8507,MA1A**********507,GA-1,STN-02,C,SUP-001,SUP-170,TL-003,Unknown,45 Nm,65 psi,6.44,4.78,FAIL
M8507,MA1A**********507,GA-1,STN-02,C,SUP-001,SUP-170,TL-003,104 F,45 Nm,5.2 bar,6.0,2.09,FAIL
M9507,MA1A**********507,TRIM-1,STN-03,A,SUP-072,SUP-022,TL-066,Unknown,35 lb-ft,72 psi,1.01,2.23,Unknown
M9507,MA1A**********507,TRIM-1,STN-03,A,SUP-072,SUP-022,TL-066,35 C,60Nm,5.2 bar,1.81,0.96,Unknown
M10507,MA1A**********507,TRIM-1,STN-03,NAN,SUP-196,SUP-140,TL-070,Unknown,72 lb-ft,5.2 bar,6.21,1.12,Unknown
M10507,MA1A**********507,TRIM-1,STN-03,NAN,SUP-196,SUP-140,TL-070,35 C,72 lb-ft,65 psi,7.1,1.74,Unknown
M10507,MA1A**********507,TRIM-1,STN-03,NAN,SUP-196,SUP-140,TL-070,95 F,45 Nm,65 psi,0.96,2.3,Unknown
M10507,MA1A**********507,TRIM-1,STN-03,NAN,SUP-196,SUP-140,TL-070,104 F,72 lb-ft,72 psi,4.47,2.36,Unknown
M10507,MA1A**********507,TRIM-1,STN-03,NAN,SUP-196,SUP-140,TL-070,85C,45 Nm,4.5 bar,1.5,4.17,Unknown
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,40 C,45 Nm,5.2 bar,0.92,4.64,FAIL
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,40 C,45 Nm,5.2 bar,0.92,4.64,PASS
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,95 F,35 lb-ft,4.5 bar,5.47,5.63,FAIL
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,95 F,35 lb-ft,4.5 bar,5.47,5.63,PASS
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,104 F,72 lb-ft,65 psi,6.91,3.26,FAIL
M11507,MA1A**********507,TRIM-1,STN-03,C,SUP-029,SUP-193,TL-052,104 F,72 lb-ft,65 psi,6.91,3.26,PASS
M7507,MA1A**********507,PAINT-1,STN-04,A,SUP-068,SUP-118,TL-032,Unknown,50 Nm,65 psi,7.52,0.97,FAIL
M7507,MA1A**********507,PAINT-1,STN-04,A,SUP-068,SUP-118,TL-032,35 C,45 Nm,4.5 bar,3.41,7.05,FAIL
M10508,MA1A**********508,TRIM-1,STN-01,A,SUP-101,SUP-040,TL-024,85C,35 lb-ft,72 psi,7.11,1.68,FAIL
M10508,MA1A**********508,TRIM-1,STN-01,A,SUP-101,SUP-040,TL-024,85C,35 lb-ft,72 psi,7.11,1.68,PASS
M10508,MA1A**********508,TRIM-1,STN-01,A,SUP-101,SUP-040,TL-024,40 C,45 Nm,65 psi,4.85,5.68,FAIL
M10508,MA1A**********508,TRIM-1,STN-01,A,SUP-101,SUP-040,TL-024,40 C,45 Nm,65 psi,4.85,5.68,PASS
M10508,MA1A**********508,TRIM-1,STN-01,A,SUP-101,SUP-040,TL-024,85C,45 Nm,72 psi,7.95,3.72,FAIL
