Inspection_ID,Event_ID,VIN,Defect_Code,Defect,Inspection_Source,Inspector_ID,Rework_Flag,Scrap_Reason,Result
INSP12213,M11038,MA1AB100000004124,NONE,,Unknown,INS96,Y,Material,PASS
INSP12214,M9761,MA1AB100000002613,D004,,Unknown,INS35,Y,Paint,FAIL
INSP12215,M8002,MA1AB100000000571,NONE, ok ,Unknown,INS19,Y,Paint,FAIL
INSP12216,M11244,MA1AB100000000863,D004,,Unknown,INS40,N,Weld,FAIL
INSP12217,M11957,MA1AB100000001500,D002, ok ,Unknown,INS15,N,Dimension,FAIL
INSP12218,M11889,MA1AB100000000984,D003,reject,Unknown,INS77,N,Dimension,FAIL
INSP12219,M8942,MA1AB100000001513,D002,Repair,Unknown,INS58,N,Paint,FAIL
INSP12220,M7222,MA1AB100000000273,D003,Repair,Unknown,INS23,N,,FAIL
INSP12221,M8597,MA1AB100000001274,D004,Repair,Unknown,INS50,Y,Weld,PASS
INSP12222,M9189,MA1AB100000000103,D001,Reject,Unknown,INS59,N,Dimension,FAIL
INSP12223,M7012,MA1AB100000004135,D003,Reject,Unknown,INS27,N,Material,FAIL
INSP12224,M10470,MA1AB100000004202,NONE, ok ,Unknown,INS62,N,Dimension,PASS
INSP12225,M10054,MA1AB100000000335,D001,reject,Unknown,INS72,Y,,PASS
INSP12226,M8476,MA1AB100000002475,D003,OK,Unknown,INS20,N,,PASS
INSP12227,M10644,MA1AB100000001675,D001,,Unknown,INS75,Y,Material,FAIL
INSP12228,M9740,MA1AB100000003680,D001,Repair,Unknown,INS20,Y,Weld,PASS
INSP12229,M9877,MA1AB100000000277,D003,Repair,Unknown,INS44,Y,Material,PASS
INSP12230,M9679,MA1AB100000000225,NONE,,Unknown,INS10,N,Paint,PASS
INSP12231,M9446,MA1AB100000003754,NONE,Reject,Unknown,INS50,N,,PASS
INSP12232,M7890,MA1AB100000004262,D001,reject,Unknown,INS76,N,Paint,FAIL
INSP12233,M8690,MA1AB100000003376,D001,reject,Unknown,INS59,N,Paint,PASS
INSP12234,M8736,MA1AB100000004460,D004,OK,Unknown,INS29,Y,Weld,FAIL
INSP12235,M7125,MA1AB100000000484,D002,Reject,Unknown,INS60,N,Paint,FAIL
INSP12236,M8042,MA1AB100000003985,D004,Reject,Unknown,INS39,N,Weld,PASS
INSP12237,M7682,MA1AB100000003182,D001,Repair,Unknown,INS44,Y,,PASS
INSP12238,M9740,MA1AB100000002508,D004, ok ,Unknown,INS76,N,Weld,FAIL
INSP12239,M11881,MA1AB100000001096,D004,reject,Unknown,INS82,N,Weld,FAIL
INSP12240,M11162,MA1AB100000003457,NONE,Reject,Unknown,INS32,Y,Dimension,FAIL
INSP12241,M7578,MA1AB100000004494,D002,,Unknown,INS66,N,Dimension,FAIL
INSP12242,M9169,MA1AB100000003121,D001, ok ,Unknown,INS19,N,,PASS
INSP12243,M11314,MA1AB100000004417,NONE,,Unknown,INS66,Y,Dimension,FAIL
INSP12244,M11748,MA1AB100000004229,D004,OK,Unknown,INS77,Y,Weld,FAIL
INSP12245,M9998,MA1AB100000002845,D003,,Unknown,INS91,Y,Dimension,FAIL
INSP12246,M10406,MA1AB100000002893,NONE, ok ,Unknown,INS67,N,Paint,PASS
INSP12247,M8606,MA1AB100000000765,D001,Repair,Unknown,INS21,Y,Dimension,PASS
INSP12248,M11809,MA1AB100000003100,D002,Reject,Unknown,INS17,Y,Paint,FAIL
INSP12249,M7955,MA1AB100000003994,D003,OK,Unknown,INS68,N,Paint,PASS
INSP12250,M10079,XX1 2 3 4,D004,OK,Unknown,INS41,Y,Paint,PASS
INSP12251,M10544,MA1AB100000003961,D001,OK,Unknown,INS59,N,Paint,PASS
INSP12252,M7718,MA1AB100000001233,D001,,Unknown,INS15,N,Weld,PASS
INSP12253,M7962,MA1AB100000003045,D004,reject,Unknown,INS18,Y,Dimension,PASS
INSP12254,M10843,MA1AB100000004952,D003,reject,Unknown,INS17,Y,Weld,PASS
INSP12255,M10477,MA1AB100000001994,D001,OK,Unknown,INS29,N,Material,FAIL
INSP12256,M11100,MA1AB100000004939,D003,,Unknown,INS48,N,Material,FAIL
INSP12257,M10345,MA1AB100000002493,NONE,reject,Unknown,INS92,Y,Weld,FAIL
INSP12258,M10928,MA1AB100000004733,D002,reject,Unknown,INS86,N,Paint,PASS
INSP12259,M11985,MA1AB100000000768,D004,reject,Unknown,INS69,Y,Weld,PASS
INSP12260,M11625,MA1AB100000000404,D001,,Unknown,INS91,N,Weld,PASS
INSP12261,M10385,MA1AB100000001109,D001,Reject,Unknown,INS82,N,,FAIL
INSP12262,M9198,MA1AB100000000956,D004,OK,Unknown,INS81,Y,,FAIL
INSP12263,M7838,MA1AB100000002350,NONE, ok ,Unknown,INS87,Y,,FAIL
INSP12264,M10844,MA1AB100000000429,D001,Reject,Unknown,INS39,N,Weld,PASS
INSP12265,M9904,MA1AB100000001250,D003,,Unknown,INS89,N,,FAIL
INSP12266,M10490,MA1AB100000001309,D002, ok ,Unknown,INS49,N,,FAIL
INSP12267,M8980,MA1AB100000004270,D004,reject,Unknown,INS68,N,Weld,FAIL
INSP12268,M8882,MA1AB100000001728,D001,reject,Unknown,INS58,N,Material,PASS
INSP12269,M11029,MA1AB100000001125,D004,Repair,Unknown,INS27,Y,Dimension,FAIL
INSP12270,M11632,MA1AB100000002482,D003,reject,Unknown,INS62,Y,Material,FAIL
INSP12271,M9928,MA1AB100000001175,D003,Reject,Unknown,INS41,Y,Material,FAIL
INSP12272,M10023,MA1AB100000004195,NONE,Repair,Unknown,INS28,Y,Dimension,PASS
INSP12273,M7531,MA1AB100000000735,D001, ok ,Unknown,INS65,N,Material,PASS
INSP12274,M7550,MA1AB100000001119,D002,Reject,Unknown,INS74,N,,FAIL
INSP12275,M8789,MA1AB100000000561,D001,,Unknown,INS83,Y,Weld,FAIL
INSP12276,M9150,MA1AB100000001049,NONE, ok ,Unknown,INS29,Y,Paint,FAIL
INSP12277,M11035,MA1AB100000002759,D001,Repair,Unknown,INS87,N,Material,PASS
INSP12278,M11567,MA1AB100000003108,D004, ok ,Unknown,INS14,N,Weld,FAIL
INSP12279,M11710,MA1AB100000004485,D004, ok ,Unknown,INS24,N,Material,FAIL
INSP12280,M7073,MA1AB100000002972,NONE,reject,Unknown,INS29,Y,Paint,FAIL
INSP12281,M8353,MA1AB100000004685,D002,Repair,Unknown,INS72,N,Dimension,FAIL
INSP12282,M9373,MA1AB100000004198,D003,reject,Unknown,INS14,N,Paint,PASS
INSP12283,M11461,MA1AB100000001103,D001, ok ,Unknown,INS20,N,,PASS
INSP12284,M11880,MA1AB100000001677,D002,,Unknown,INS83,N,Material,PASS
INSP12285,M9328,MA1AB100000004201,NONE, ok ,Unknown,INS56,Y,,FAIL
INSP12286,M7707,MA1AB100000004359,D002,reject,Unknown,INS16,Y,Dimension,FAIL
INSP12287,M7270,MA1AB100000002954,D004,OK,Unknown,INS63,Y,Material,FAIL
INSP12288,M10133,MA1AB100000003485,D001,Repair,Unknown,INS29,N,Paint,PASS
INSP12289,M10227,MA1AB100000003199,D003,OK,Unknown,INS98,N,,PASS
INSP12290,M11573,MA1AB100000000304,D004, ok ,Unknown,INS16,Y,Dimension,FAIL
INSP12291,M8327,MA1AB100000001903,D001,Reject,Unknown,INS31,N,Weld,PASS
INSP12292,M10290,MA1AB100000003121,D001,OK,Unknown,INS62,Y,Weld,PASS
INSP12293,M11658,MA1AB100000004950,D002,OK,Unknown,INS16,Y,Weld,FAIL
INSP12294,M10302,MA1AB100000001267,D002,reject,Unknown,INS71,Y,,FAIL
INSP12295,M7668,MA1AB100000000409,D001,reject,Unknown,INS11,Y,,PASS
INSP12296,M8826,MA1AB100000002908,D003,Reject,Unknown,INS53,Y,Paint,FAIL
INSP12297,M7658,MA1AB100000003377,D003,,Unknown,INS98,Y,,PASS
INSP12298,M7344,MA1AB100000001492,D001,Reject,Unknown,INS14,N,Paint,PASS
INSP12299,M7129,MA1AB100000000183,D004,OK,Unknown,INS44,N,,FAIL
INSP12300,M10425,MA1AB100000003130,D003,Repair,Unknown,INS81,Y,Weld,FAIL
INSP12301,M10668,MA1AB100000002441,D004, ok ,Unknown,INS73,N,Dimension,FAIL
INSP12302,M7268,MA1AB100000004145,D003,Reject,Unknown,INS18,N,,PASS
INSP12303,M7696,MA1AB100000000376,D003,Reject,Unknown,INS55,Y,Weld,FAIL
INSP12304,M8998,MA1AB100000000544,D003,OK,Unknown,INS43,N,,PASS
INSP12305,M10636,MA1AB100000001399,D004,Reject,Unknown,INS72,N,Paint,FAIL
INSP12306,M10531,MA1AB100000003913,NONE,,Unknown,INS98,N,Material,FAIL
INSP12307,M10649,MA1AB100000001009,NONE,reject,Unknown,INS39,N,Paint,PASS
INSP12308,M7390,MA1AB100000000881,NONE,OK,Unknown,INS72,Y,Weld,FAIL
INSP12309,M10346,MA1AB100000002287,D001,reject,Unknown,INS23,Y,,PASS
INSP12310,M9747,MA1AB100000000642,D002,,Unknown,INS11,Y,Paint,PASS
INSP12311,M8953,MA1AB100000004718,D003,OK,Unknown,INS84,Y,Material,PASS
INSP12312,M7136,MA1AB100000004515,D003,Reject,Unknown,INS64,Y,Material,FAIL
INSP12313,M10461,MA1AB100000002378,NONE,Repair,Unknown,INS56,Y,Weld,PASS
INSP12314,M8139,MA1AB100000000449,D004,reject,Unknown,INS55,N,Dimension,FAIL
INSP12315,M7373,MA1AB100000003315,D004,OK,Unknown,INS92,N,,FAIL
INSP12316,M11623,MA1AB100000003958,NONE,OK,Unknown,INS10,N,Weld,PASS
INSP12317,M7033,MA1AB100000003724,D001,Reject,Unknown,INS34,Y,Dimension,FAIL
INSP12318,M9371,MA1AB100000003989,D003,Repair,Unknown,INS34,N,,PASS
INSP12319,M9348,MA1AB100000002514,D003, ok ,Unknown,INS13,N,Weld,PASS
INSP12320,M11487,MA1AB100000004142,D004,Repair,Unknown,INS20,Y,,FAIL
INSP12321,M10528,MA1AB100000003549,D004,OK,Unknown,INS44,N,Paint,PASS
INSP12322,M11382,MA1AB100000001992,D004,reject,Unknown,INS63,N,Weld,FAIL
INSP12323,M7166,MA1AB100000003039,D003,reject,Unknown,INS82,Y,Material,PASS
INSP12324,M9602,MA1AB100000002459,NONE, ok ,Unknown,INS93,Y,,PASS
INSP12325,M8033,MA1AB100000004652,D004,reject,Unknown,INS33,Y,Material,FAIL
INSP12326,M11458,MA1AB100000004928,D003,,Unknown,INS66,Y,,FAIL
INSP12327,M7597,MA1AB100000004040,D001, ok ,Unknown,INS55,N,Weld,FAIL
INSP12328,M10425,MA1AB100000001518,NONE,Repair,Unknown,INS41,Y,,PASS
INSP12329,M10680,MA1AB100000003204,D003,OK,Unknown,INS94,N,Material,FAIL
INSP12330,M10332,MA1AB100000004882,D001, ok ,Unknown,INS67,N,Weld,PASS
INSP12331,M8348,MA1AB100000003966,NONE,OK,Unknown,INS34,N,Material,PASS
INSP12332,M8597,MA1AB100000003697,D003, ok ,Unknown,INS62,N,,PASS
INSP12333,M8246,MA1AB100000000413,NONE,Reject,Unknown,INS88,N,Material,FAIL
INSP12334,M11609,MA1AB100000002310,D004,Repair,Unknown,INS22,Y,Weld,PASS
INSP12335,M11703,MA1AB100000004787,D002,reject,Unknown,INS97,Y,Dimension,PASS
INSP12336,M9324,MA1AB100000003421,D004, ok ,Unknown,INS76,Y,Paint,PASS
INSP12337,M9460,MA1AB100000002433,D004,,Unknown,INS49,Y,,PASS
INSP12338,M8176,MA1AB100000001649,D002,Reject,Unknown,INS77,N,,FAIL
INSP12339,M8747,MA1AB100000003173,D004, ok ,Unknown,INS40,Y,Weld,FAIL
INSP12340,M8856,MA1AB100000000522,NONE,Reject,Unknown,INS97,Y,Material,FAIL
INSP12341,M10979,MA1AB100000001062,D004,Repair,Unknown,INS50,Y,Paint,PASS
INSP12342,M9940,MA1AB100000004585,D002,OK,Unknown,INS88,N,,PASS
INSP12343,M7302,MA1AB100000001835,NONE, ok ,Unknown,INS83,N,Material,FAIL
INSP12344,M10565,MA1AB100000000390,D004,Reject,Unknown,INS20,Y,Paint,FAIL
INSP12345,M11925,MA1AB100000004323,D003,Reject,Unknown,INS33,N,Material,PASS
INSP12346,M9778,MA1AB100000004371,D001,,Unknown,INS64,N,Material,PASS
INSP12347,M7222,MA1AB100000000641,D001, ok ,Unknown,INS36,N,Weld,PASS
INSP12348,M9922,MA1AB100000000206,D001, ok ,Unknown,INS62,N,Paint,PASS
INSP12349,M8576,MA1AB100000004842,D002,reject,Unknown,INS80,Y,Paint,FAIL
INSP12350,M9620,MA1AB100000000732,NONE,OK,Unknown,INS23,Y,Paint,FAIL
INSP12351,M10209,MA1AB100000001364,D001, ok ,Unknown,INS22,N,,FAIL
INSP12352,M10585,MA1AB100000002330,D003,OK,Unknown,INS91,N,Material,FAIL
INSP12353,M7017,MA1AB100000001368,NONE,Reject,Unknown,INS95,N,,PASS
INSP12354,M8730,MA1AB100000003593,NONE,OK,Unknown,INS28,N,Weld,PASS
INSP12355,M8369,MA1AB100000002294,NONE,Repair,Unknown,INS33,N,Paint,PASS
INSP12356,M9500,MA1AB100000001813,D003,Repair,Unknown,INS77,N,Paint,PASS
INSP12357,M8196,MA1AB100000002128,D004, ok ,Unknown,INS90,N,,PASS
INSP12358,M7953,MA1AB100000001106,NONE,Reject,Unknown,INS69,N,Dimension,FAIL
INSP12359,M7227,MA1AB100000003836,D003,OK,Unknown,INS13,N,Material,PASS
INSP12360,M8702,MA1AB100000000234,D001,Reject,Unknown,INS95,Y,Weld,PASS
INSP12361,M7073,MA1AB100000002295,D001,OK,Unknown,INS94,Y,Weld,PASS
INSP12362,M8107,MA1AB100000004490,D003, ok ,Unknown,INS75,N,Paint,PASS
INSP12363,M8534,MA1AB100000000551,D001,reject,Unknown,INS53,Y,Material,FAIL
INSP12364,M10853,MA1AB100000003936,D004,reject,Unknown,INS58,N,Dimension,PASS
INSP12365,M9460,MA1AB100000001040,D002,reject,Unknown,INS52,N,Material,PASS
INSP12366,M11270,MA1AB100000004556,D001,,Unknown,INS53,N,Material,FAIL
INSP12367,M7300,MA1AB100000000631,NONE,reject,Unknown,INS11,Y,Weld,PASS
INSP12368,M8920,MA1AB100000003309,D002,,Unknown,INS88,Y,Weld,PASS
INSP12369,M9646,MA1AB100000002516,D003, ok ,Unknown,INS65,Y,Paint,PASS
INSP12370,M11680,MA1AB100000001796,D004,OK,Unknown,INS88,Y,Dimension,PASS
INSP12371,M11482,MA1AB100000000162,D001,OK,Unknown,INS48,N,Dimension,FAIL
INSP12372,M10355,MA1AB100000002571,D004,Reject,Unknown,INS47,Y,Dimension,PASS
INSP12373,M9058,MA1AB100000002818,D003,Reject,Unknown,INS46,N,Paint,PASS
INSP12374,M11379,MA1AB100000003958,D003,,Unknown,INS55,Y,Weld,FAIL
INSP12375,M8519,MA1AB100000003417,NONE,Repair,Unknown,INS93,Y,,FAIL
INSP12376,M7511,MA1AB100000000847,D003,Repair,Unknown,INS94,Y,,FAIL
INSP12377,M9256,MA1AB100000001470,NONE, ok ,Unknown,INS81,Y,Weld,PASS
INSP12378,M8616,MA1AB100000003737,D001, ok ,Unknown,INS32,Y,Paint,FAIL
INSP12379,M11307,MA1AB100000002496,D002,,Unknown,INS32,Y,Dimension,PASS
INSP12380,M9272,MA1AB100000003428,D002,Repair,Unknown,INS64,N,Weld,PASS
INSP12381,M8650,MA1AB100000004247,D004,,Unknown,INS43,N,Material,PASS
INSP12382,M9343,MA1AB100000003996,D002, ok ,Unknown,INS45,N,Weld,FAIL
INSP12383,M8334,MA1AB100000002555,D004,OK,Unknown,INS27,Y,,FAIL
INSP12384,M10610,MA1AB100000003958,D002,OK,Unknown,INS92,N,Material,FAIL
INSP12385,M8274,MA1AB100000004440,NONE, ok ,Unknown,INS74,Y,Weld,FAIL
INSP12386,M11662,MA1AB100000000979,NONE,OK,Unknown,INS71,N,,FAIL
INSP12387,M11719,MA1AB100000003233,D001,OK,Unknown,INS13,Y,Dimension,FAIL
INSP12388,M9043,MA1AB100000004390,D002,reject,Unknown,INS62,N,Dimension,FAIL
INSP12389,M8098,MA1AB100000002146,D004,OK,Unknown,INS36,Y,Dimension,FAIL
INSP12390,M11544,MA1AB100000002382,NONE,reject,Unknown,INS52,N,Weld,PASS
INSP12391,M7760,MA1AB100000002205,NONE, ok ,Unknown,INS45,N,Weld,PASS
INSP12392,M10150,MA1AB100000002837,D003,,Unknown,INS69,Y,Weld,PASS
INSP12393,M9534,MA1AB100000004556,D004,Reject,Unknown,INS18,N,,PASS
INSP12394,M8734,MA1AB100000001289,D004,reject,Unknown,INS24,N,,PASS
INSP12395,M9093,MA1AB100000001909,D003, ok ,Unknown,INS58,N,Material,FAIL
INSP12396,M11892,MA1AB100000003472,D001,Reject,Unknown,INS92,N,Paint,PASS
INSP12397,M10783,MA1AB100000003600,NONE,,Unknown,INS10,N,Material,PASS
INSP12398,M7442,MA1AB100000001179,D004,Reject,Unknown,INS21,Y,,FAIL
INSP12399,M7124,MA1AB100000001224,D002,reject,Unknown,INS48,N,Material,PASS
INSP12400,M8873,MA1AB100000000913,D004,Reject,Unknown,INS66,N,Paint,FAIL
INSP12401,M7780,MA1AB100000001333,D004,OK,Unknown,INS59,Y,Paint,PASS
INSP12402,M8233,MA1AB100000003309,D002,Reject,Unknown,INS67,N,Material,FAIL
INSP12403,M11084,MA1AB100000004355,NONE,OK,Unknown,INS56,Y,Dimension,PASS
INSP12404,M11979,MA1AB100000000104,NONE,,Unknown,INS75,Y,Paint,PASS
INSP12405,M9500,MA1AB100000002555,D001,reject,Unknown,INS88,Y,Dimension,FAIL
INSP12406,M7888,MA1AB100000000735,D003,reject,Unknown,INS91,N,,PASS
INSP12407,M9591,MA1AB100000002290,D003,Reject,Unknown,INS19,N,Weld,PASS
INSP12408,M9837,MA1AB100000000376,NONE,Repair,Unknown,INS37,Y,,PASS
INSP12409,M9974,MA1AB100000001824,D004,,Unknown,INS70,N,Material,PASS
INSP12410,M8597,MA1AB100000003551,D001,,Unknown,INS68,N,Paint,FAIL
INSP12411,M8387,MA1AB100000001764,D004, ok ,Unknown,INS66,N,Weld,FAIL
INSP12412,M9643,MA1AB100000002446,D003,Reject,Unknown,INS80,N,Paint,FAIL
INSP12413,M7936,MA1AB100000000293,D001,OK,Unknown,INS11,Y,Weld,PASS
INSP12414,M8482,MA1AB100000001283,D001,reject,Unknown,INS15,N,Weld,PASS
INSP12415,M9688,MA1AB100000001300,NONE,OK,Unknown,INS97,N,,FAIL
INSP12416,M8243,MA1AB100000003510,D001,Repair,Unknown,INS74,N,Material,FAIL
INSP12417,M8695,MA1AB100000003675,D004,,Unknown,INS77,Y,Weld,PASS
INSP12418,M7012,MA1AB100000001717,NONE,Repair,Unknown,INS93,N,,PASS
INSP12419,M10498,MA1AB100000000448,D003,Reject,Unknown,INS82,Y,Weld,FAIL
INSP12420,M9984,MA1AB100000000030,D004,reject,Unknown,INS20,Y,Paint,FAIL
INSP12421,M11651,MA1AB100000001897,NONE,,Unknown,INS59,Y,Dimension,FAIL
INSP12422,M10978,MA1AB100000002686,D002,reject,Unknown,INS34,N,Material,PASS
INSP12423,M8550,MA1AB100000004975,D001,Reject,Unknown,INS96,Y,Dimension,PASS
INSP12424,M8570,MA1AB100000000367,D004,Repair,Unknown,INS71,N,Paint,PASS
INSP12425,M10947,MA1AB100000004661,D004, ok ,Unknown,INS22,Y,Paint,PASS
INSP12426,M11268,MA1AB100000000409,D002, ok ,Unknown,INS26,N,Material,FAIL
INSP12427,M8461,MA1AB100000001774,D004, ok ,Unknown,INS14,Y,Weld,PASS
INSP12428,M7640,MA1AB100000004186,D002,Reject,Unknown,INS36,N,Paint,FAIL
INSP12429,M8959,MA1AB100000004147,D002,,Unknown,INS98,N,Material,FAIL
INSP12430,M7730,MA1AB100000001010,D002,Repair,Unknown,INS16,Y,Weld,FAIL
INSP12431,M9674,MA1AB100000000283,D002,Repair,Unknown,INS43,N,Weld,FAIL
INSP12432,M11081,MA1AB100000002988,D001,reject,Unknown,INS60,N,,PASS
INSP12433,M11162,MA1AB100000002702,D004,OK,Unknown,INS15,N,Paint,PASS
INSP12434,M10659,MA1AB100000003065,D002, ok ,Unknown,INS22,Y,Material,FAIL
INSP12435,M9796,MA1AB100000002839,D003,reject,Unknown,INS53,N,,FAIL
INSP12436,M9657,MA1AB100000002675,D004,Repair,Unknown,INS48,N,,FAIL
INSP12437,M9497,MA1AB100000001023,NONE,reject,Unknown,INS86,N,Dimension,PASS
INSP12438,M7780,MA1AB100000003154,D003,OK,Unknown,INS64,N,,PASS
INSP12439,M10615,MA1AB100000001099,NONE, ok ,Unknown,INS18,N,Material,PASS
INSP12440,M10853,MA1AB100000002478,D004,,Unknown,INS34,Y,Dimension,FAIL
INSP12441,M7486,MA1AB100000003601,D001,OK,Unknown,INS80,N,Material,FAIL
INSP12442,M10701,MA1AB100000003998,NONE,Reject,Unknown,INS79,N,Weld,FAIL
INSP12443,M9521,MA1AB100000003139,D002,Repair,Unknown,INS19,Y,,PASS
INSP12444,M9194,MA1AB100000003310,D004,OK,Unknown,INS92,Y,Paint,FAIL
INSP12445,M11282,MA1AB100000000710,NONE,Reject,Unknown,INS82,Y,Weld,FAIL
INSP12446,M11924,MA1AB100000001720,D002,OK,Unknown,INS36,Y,Paint,PASS
INSP12447,M11913,MA1AB100000004689,D004,,Unknown,INS29,Y,Weld,FAIL
INSP12448,M7972,MA1AB100000000051,D003,OK,Unknown,INS13,N,Material,PASS
INSP12449,M8353,MA1AB100000001183,NONE,OK,Unknown,INS35,N,,PASS
INSP12450,M7870,MA1AB100000000084,D001,Repair,Unknown,INS79,N,Material,PASS
INSP12451,M8660,MA1AB100000000321,D002,OK,Unknown,INS40,Y,Weld,PASS
INSP12452,M10913,MA1AB100000003456,D003,Reject,Unknown,INS64,N,Material,FAIL
INSP12453,M9076,MA1AB100000004045,D003,Reject,Unknown,INS75,Y,Weld,FAIL
INSP12454,M8749,MA1AB100000000639,D003,reject,Unknown,INS84,N,Paint,PASS
INSP12455,M7948,MA1AB100000003474,D001,OK,Unknown,INS66,Y,Weld,FAIL
INSP12456,M9371,MA1AB100000000127,D004,,Unknown,INS66,N,Dimension,FAIL
INSP12457,M8793,MA1AB100000000254,D004,reject,Unknown,INS20,N,Dimension,FAIL
INSP12458,M10108,MA1AB100000004680,D001, ok ,Unknown,INS61,N,,FAIL
INSP12459,M7434,MA1AB100000002150,NONE,Repair,Unknown,INS60,Y,Weld,PASS
INSP12460,M9613,MA1AB100000003095,D003,OK,Unknown,INS65,N,Paint,FAIL
INSP12461,M11891,MA1AB100000001641,D003, ok ,Unknown,INS70,N,,PASS
INSP12462,M9206,MA1AB100000000939,NONE,,Unknown,INS61,Y,Material,PASS
INSP12463,M9667,MA1AB100000000362,NONE,Repair,Unknown,INS68,N,Dimension,FAIL
INSP12464,M8535,MA1AB100000001444,NONE,reject,Unknown,INS77,N,Weld,PASS
INSP12465,M8375,MA1AB100000002232,NONE,Reject,Unknown,INS53,Y,Paint,PASS
INSP12466,M10945,MA1AB100000001064,D003,reject,Unknown,INS33,Y,Paint,FAIL
INSP12467,M9263,MA1AB100000002578,D001,,Unknown,INS99,Y,Material,PASS
INSP12468,M8472,MA1AB100000004047,D004,Repair,Unknown,INS66,Y,Paint,PASS
INSP12469,M9738,MA1AB100000003451,D003,,Unknown,INS87,Y,Material,PASS
INSP12470,M7950,MA1AB100000004622,D002,reject,Unknown,INS14,N,,FAIL
INSP12471,M7248,MA1AB100000004999,D004,reject,Unknown,INS44,Y,Dimension,FAIL
INSP12472,M7445,MA1AB100000000991,NONE,reject,Unknown,INS60,Y,Dimension,PASS
INSP12473,M8719,MA1AB100000000125,NONE,Reject,Unknown,INS33,N,Paint,PASS
INSP12474,M7040,MA1AB100000003066,D004,OK,Unknown,INS95,Y,Paint,PASS
INSP12475,M8443,MA1AB100000001319,D004,Repair,Unknown,INS50,Y,Dimension,PASS
INSP12476,M10000,MA1AB100000004557,NONE,Reject,Unknown,INS94,Y,Material,FAIL
INSP12477,M7857,MA1AB100000000960,D002,Reject,Unknown,INS26,Y,Material,PASS
INSP12478,M10708,MA1AB100000001662,NONE,Reject,Unknown,INS23,N,Material,FAIL
INSP12479,M8439,MA1AB100000001481,D004,Reject,Unknown,INS44,N,Dimension,PASS
INSP12480,M9221,MA1AB100000001024,D002,Repair,Unknown,INS12,N,Weld,PASS
INSP12481,M10256,MA1AB100000003536,D004, ok ,Unknown,INS45,N,Paint,FAIL
INSP12482,M9688,MA1AB100000001338,NONE,Reject,Unknown,INS54,N,Weld,FAIL
INSP12483,M10742,MA1AB100000000203,D001,,Unknown,INS41,Y,Dimension,FAIL
INSP12484,M9859,MA1AB100000003973,D001,Repair,Unknown,INS47,Y,Dimension,FAIL
INSP12485,M7595,MA1AB100000000239,D004, ok ,Unknown,INS68,Y,Paint,FAIL
INSP12486,M11389,MA1AB100000001294,NONE,reject,Unknown,INS78,N,Paint,FAIL
INSP12487,M9328,MA1AB100000004437,NONE,OK,Unknown,INS39,N,Paint,FAIL
INSP12488,M9002,MA1AB100000000299,D003, ok ,Unknown,INS15,N,,FAIL
INSP12489,M9448,MA1AB100000003263,D001, ok ,Unknown,INS79,N,,FAIL
INSP12490,M11954,MA1AB100000003615,D003,,Unknown,INS39,N,Weld,FAIL
INSP12491,M9055,MA1AB100000003167,D003,,Unknown,INS41,Y,,PASS
INSP12492,M7619,MA1AB100000003803,D003, ok ,Unknown,INS17,N,,PASS
INSP12493,M7495,MA1AB100000000281,D002,Repair,Unknown,INS12,Y,Paint,PASS
INSP12494,M9526,MA1AB100000000437,D003,OK,Unknown,INS60,Y,Paint,PASS
INSP12495,M9608,MA1AB100000001300,D003,,Unknown,INS66,N,,PASS
INSP12496,M8560,MA1AB100000000435,NONE,,Unknown,INS47,N,Paint,FAIL
INSP12497,M8538,MA1AB100000000674,D004,OK,Unknown,INS47,Y,Weld,FAIL
INSP12498,M10204,MA1AB100000000445,NONE,OK,Unknown,INS52,Y,Material,FAIL
INSP12499,M11185,MA1AB100000004395,D001,Reject,Unknown,INS62,Y,Weld,PASS
INSP12500,M10629,XX1 2 3 4,D001, ok ,Unknown,INS96,Y,Weld,FAIL
INSP12501,M8659,MA1AB100000004780,D002,,Unknown,INS25,N,Weld,PASS
INSP12502,M11776,MA1AB100000004468,D001,,Unknown,INS92,N,,PASS
INSP12503,M8913,MA1AB100000004339,D003, ok ,Unknown,INS93,N,Dimension,FAIL
INSP12504,M11201,MA1AB100000001129,D004,reject,Unknown,INS96,Y,Weld,PASS
INSP12505,M11278,MA1AB100000001833,D003, ok ,Unknown,INS48,N,Dimension,FAIL
INSP12506,M7004,MA1AB100000000349,D003,,Unknown,INS81,Y,Weld,FAIL
INSP12507,M8158,MA1AB100000003395,D002,Repair,Unknown,INS47,N,Dimension,PASS
INSP12508,M10816,MA1AB100000004753,D003,reject,Unknown,INS37,N,Dimension,FAIL
INSP12509,M11775,MA1AB100000000812,D004,Repair,Unknown,INS80,Y,Dimension,FAIL
INSP12510,M7686,MA1AB100000004329,D004,OK,Unknown,INS22,Y,Dimension,PASS
INSP12511,M9863,MA1AB100000001066,D002,,Unknown,INS93,N,Material,PASS
INSP12512,M8906,MA1AB100000001153,D003,,Unknown,INS32,N,Paint,PASS
INSP12513,M10318,MA1AB100000001230,D002,Reject,Unknown,INS76,Y,Paint,FAIL
INSP12514,M8545,MA1AB100000000736,NONE,Repair,Unknown,INS37,N,Paint,FAIL
INSP12515,M10951,MA1AB100000004982,D001,Repair,Unknown,INS94,Y,,FAIL
INSP12516,M8547,MA1AB100000001717,D001, ok ,Unknown,INS27,N,Material,PASS
