Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,Machine_ID,Planned_Time_Minutes,Run_Time_Minutes,Downtime_Minutes,Ideal_Cycle_Time,Total_Units,Reject_Units,Good_Units,Availability,Performance,Quality,OEE,OEE (%)
M9089,MA1AB100000002089,WO12089,Sedan X,TRIM-1,Stn-03,2026-03-03 01:31,ENG-1431,SUP-169,EMP150,TL-067,A,Valid,MC-105,480,435,45,0.87,481,15,466,0.90625,0.962,0.9688149688149689,0.8446250000000001,84.46
M9090,MA1AB100000002090,WO12090,Hatch Z,PAINT-1,STN-05,2026-03-03 01:32,ENG-1288,SUP-148,EMP372,TL-067,,Valid,MC-101,480,440,40,1.05,523,2,521,0.9166666666666666,1.2480681818181818,0.9961759082217974,1.1396875,113.97
M9091,MA1AB100000002091,WO12091,Hatch Z,GA-2,STN-03,2026-03-03 01:33,ENG-1164,SUP-035,EMP329,TL-098,B,Valid,MC-102,480,470,10,1.17,531,12,519,0.9791666666666666,1.3218510638297871,0.9774011299435028,1.2650624999999998,126.51
M9092,MA1AB100000002092,WO12092,SUV Pro,TRIM-1,STN-04,2026-03-03 01:35,ENG-1222,SUP-097,EMP142,TL-063,A,Valid,MC-103,480,435,45,0.86,589,13,576,0.90625,1.1644597701149426,0.9779286926994907,1.032,103.2
M9093,MA1AB100000002093,WO12093,SUV Pro,GA-1,STN-03,2026-03-03 01:36,ENG-1287,SUP-124,EMP299,TL-040,,Valid,MC-104,480,451,29,0.84,475,4,471,0.9395833333333333,0.88470066518847,0.991578947368421,0.8242499999999999,82.42
M9094,MA1AB100000002094,WO12094,SUV Pro,GA-1,STN-05,2026-03-03 01:37,ENG-1425,SUP-011,EMP196,TL-012,C,Valid,MC-105,480,458,22,0.85,462,8,454,0.9541666666666667,0.8574235807860262,0.9826839826839827,0.8039583333333334,80.4
M9095,MA1AB100000002095,WO12095,Hatch Z,GA-2, stn-05 ,2026-03-03 01:38,ENG-1160,SUP-190,EMP124,TL-069,A,Valid,MC-101,480,448,32,0.85,551,5,546,0.9333333333333333,1.0454241071428572,0.9909255898366606,0.9668749999999999,96.69
M9096,MA1AB100000002096,WO12096,Sedan X,PAINT-1,STN-04,2026-03-03 01:40,ENG-1096,SUP-091,EMP375,TL-007,,Valid,MC-102,480,449,31,0.97,596,8,588,0.9354166666666667,1.2875723830734966,0.9865771812080537,1.18825,118.82
M9097,MA1AB100000002097,WO12097,Hatch Z,GA-2,STN-05,2026-03-03 01:41,ENG-1189,SUP-175,EMP122,TL-028,A,Valid,MC-103,480,458,22,1.14,504,4,500,0.9541666666666667,1.2544978165938863,0.9920634920634921,1.1874999999999998,118.75
M9098,MA1AB100000002098,WO12098,SUV Pro,GA-2,STN-02,2026-03-03 01:42,ENG-1364,SUP-082,EMP137,TL-092,B,Valid,MC-104,480,458,22,0.91,503,0,503,0.9541666666666667,0.999410480349345,1.0,0.9536041666666667,95.36
M9099,MA1AB100000002099,WO12099,SUV Pro,GA-2,STN-05,2026-03-03 01:43,ENG-1327,SUP-157,EMP107,TL-006,,Valid,MC-105,480,450,30,0.88,560,6,554,0.9375,1.0951111111111111,0.9892857142857143,1.0156666666666667,101.57
M9100,MA1AB100000002100,WO12100,Sedan X,GA-1,STN-03,2026-03-03 01:45,ENG-1002,SUP-062,EMP269,TL-023,,Valid,MC-101,480,476,4,1.08,515,8,507,0.9916666666666667,1.1684873949579833,0.9844660194174757,1.1407500000000002,114.08
M9101,MA1AB100000002101,WO12101,Sedan X,PAINT-1,Stn-03,2026-03-03 01:46,ENG-1205,SUP-012,EMP179,TL-019,B,Valid,MC-102,480,456,24,1.06,549,6,543,0.95,1.276184210526316,0.9890710382513661,1.199125,119.91
M9102,MA1AB100000002102,WO12102,Hatch Z,PAINT-1,STN-04,2026-03-03 01:47,ENG-1348,SUP-147,EMP258,TL-027,C,Valid,MC-103,480,463,17,1.18,517,6,511,0.9645833333333333,1.3176241900647947,0.988394584139265,1.2562083333333331,125.62
M9103,MA1AB100000002103,WO12103,SUV Pro,GA-1,STN-04,2026-03-03 01:48,ENG-1421,SUP-106,EMP293,TL-036,B,Valid,MC-104,480,457,23,0.92,473,4,469,0.9520833333333333,0.9522100656455142,0.9915433403805497,0.8989166666666667,89.89
M9104,MA1AB100000002104,WO12104,SUV Pro,PAINT-1,STN-05,2026-03-03 01:50,ENG-1005,SUP-161,EMP302,TL-006,,Valid,MC-105,480,446,34,0.96,511,14,497,0.9291666666666667,1.0999103139013453,0.9726027397260274,0.994,99.4
M9105,MA1AB100000002105,WO12105,Sedan X,GA-2,STN-01,2026-03-03 01:51,ENG-1326,SUP-030,EMP159,TL-021,,Valid,MC-101,480,435,45,0.95,531,9,522,0.90625,1.1596551724137931,0.9830508474576272,1.033125,103.31
M9106,MA1AB100000002106,WO12106,Sedan X,GA-2,STN-05,2026-03-03 01:52,ENG-1167,SUP-043,EMP231,TL-088,,Valid,MC-102,480,455,25,0.92,489,3,486,0.9479166666666666,0.9887472527472527,0.9938650306748467,0.9315,93.15
M9107,MA1AB100000002107,WO12107,SUV Pro,PAINT-1,STN-03,2026-03-03 01:53,ENG-1438,SUP-146,EMP233,TL-014,A,Valid,MC-103,480,474,6,1.05,482,5,477,0.9875,1.067721518987342,0.9896265560165975,1.0434375000000002,104.34
M9108,MA1AB100000002108,WO12108,SUV Pro,GA-2,STN-01,2026-03-03 01:55,ENG-1284,SUP-128,EMP202,TL-017,A,Valid,MC-104,480,445,35,0.82,586,7,579,0.9270833333333334,1.079820224719101,0.9880546075085325,0.989125,98.91
M9109,MA1AB100000002109,WO12109,SUV Pro,TRIM-1,STN-01,2026-03-03 01:56,ENG-1057,SUP-059,EMP119,TL-050,B,Valid,MC-105,480,455,25,0.85,459,11,448,0.9479166666666666,0.8574725274725274,0.9760348583877996,0.7933333333333333,79.33
M9110,MA1AB100000002110,WO12110,Sedan X,GA-1,STN-02,2026-03-03 01:70,ENG-1223,SUP-158,EMP289,TL-057,B,Valid,MC-101,480,476,4,1.18,558,14,544,0.9916666666666667,1.3832773109243697,0.974910394265233,1.3373333333333333,133.73
M9111,MA1AB100000002111,WO12111,SUV Pro,GA-1, stn-05 ,2026-03-03 01:58,ENG-1478,SUP-129,EMP196,TL-099,B,Valid,MC-102,480,448,32,0.82,558,5,553,0.9333333333333333,1.0213392857142856,0.9910394265232975,0.9447083333333332,94.47
M9112,MA1AB100000002112,WO12112,Hatch Z,PAINT-1,STN-01,2026-03-03 02:00,ENG-1291,SUP-004,EMP178,TL-044,C,Valid,MC-103,480,454,26,1.15,526,12,514,0.9458333333333333,1.3323788546255506,0.9771863117870723,1.231458333333333,123.15
M9113,MA1AB100000002113,WO12113,Sedan X,PAINT-1,STN-04,2026-03-03 02:01,ENG-1102,SUP-165,EMP128,TL-051,,Valid,MC-104,480,450,30,1.16,502,1,501,0.9375,1.2940444444444443,0.99800796812749,1.2107499999999998,121.07
M9114,MA1AB100000002114,WO12114,Sedan X,PAINT-1,STN-05,2026-03-03 02:02,ENG-1032,SUP-058,EMP194,TL-081,B,Valid,MC-105,480,469,11,1.16,511,9,502,0.9770833333333333,1.2638805970149254,0.9823874755381604,1.2131666666666665,121.32
M9115,MA1AB100000002115,WO12115,SUV Pro,TRIM-1,STN-01,2026-03-03 02:03,ENG-1446,SUP-113,EMP135,TL-032,C,Valid,MC-101,480,443,37,1.02,544,10,534,0.9229166666666667,1.2525507900677202,0.9816176470588235,1.1347500000000001,113.48
M9116,MA1AB100000002116,WO12116,Hatch Z,GA-2,STN-02,2026-03-03 02:05,ENG-1280,SUP-082,EMP129,TL-015,A,Valid,MC-102,480,478,2,0.84,576,1,575,0.9958333333333333,1.0122175732217573,0.9982638888888888,1.0062499999999999,100.62
M9117,MA1AB100000002117,WO12117,SUV Pro,GA-1,STN-05,2026-03-03 02:06,ENG-1368,SUP-044,EMP264,TL-048,A,Valid,MC-103,480,478,2,1.16,465,15,450,0.9958333333333333,1.1284518828451882,0.967741935483871,1.0875,108.75
M9118,MA1AB100000002118,WO12118,Sedan X,GA-1, stn-05 ,2026-03-03 02:07,ENG-1119,SUP-002,EMP295,TL-001,A,Valid,MC-104,480,436,44,1.18,488,2,486,0.9083333333333333,1.3207339449541282,0.9959016393442623,1.1947499999999998,119.47
M9119,MA1AB100000002119,WO12119,SUV Pro,GA-1,Stn-03,2026-03-03 02:08,ENG-1114,SUP-196,EMP118,TL-073,A,Valid,MC-105,480,442,38,1.16,469,3,466,0.9208333333333333,1.2308597285067873,0.9936034115138592,1.1261666666666665,112.62
M9120,MA1AB100000002120,WO12120,Sedan X,TRIM-1,STN-05,2026-03-03 02:10,ENG-1330,SUP-099,EMP244,TL-088,,Valid,MC-101,480,436,44,1.01,486,9,477,0.9083333333333333,1.1258256880733946,0.9814814814814815,1.0036875,100.37
M9121,MA1AB100000002121,WO12121,SUV Pro,GA-2, stn-05 ,2026-03-03 02:11,ENG-1251,SUP-157,EMP228,TL-045,,Valid,MC-102,480,457,23,0.81,589,12,577,0.9520833333333333,1.0439606126914662,0.9796264855687606,0.9736875,97.37
M9122,MA1AB100000002122,WO12122,SUV Pro,GA-2,STN-04,2026-03-03 02:12,ENG-1274,SUP-093,EMP214,TL-019,C,Valid,MC-103,480,433,47,1.06,537,9,528,0.9020833333333333,1.3145958429561202,0.9832402234636871,1.166,116.6
M9123,MA1AB100000002123,WO12123,Hatch Z,GA-2,STN-04,2026-03-03 02:13,ENG-1131,SUP-042,EMP288,TL-095,A,Valid,MC-104,480,458,22,0.8,538,6,532,0.9541666666666667,0.9397379912663756,0.9888475836431226,0.8866666666666667,88.67
M9124,MA1AB100000002124,WO12124,SUV Pro,PAINT-1,STN-02,2026-03-03 02:15,ENG-1021,SUP-118,EMP310,TL-091,B,Valid,MC-105,480,442,38,0.89,548,6,542,0.9208333333333333,1.1034389140271494,0.9890510948905109,1.0049583333333334,100.5
M9125,MA1AB100000002125,WO12125,SUV Pro,GA-2,Stn-03,2026-03-03 02:16,ENG-1320,SUP-091,EMP206,TL-052,,Valid,MC-101,480,455,25,0.97,529,7,522,0.9479166666666666,1.1277582417582417,0.9867674858223062,1.054875,105.49
M9126,MA1AB100000002126,WO12126,SUV Pro,TRIM-1, stn-05 ,2026-03-03 02:17,ENG-1231,SUP-114,EMP298,TL-060,C,Valid,MC-102,480,433,47,0.93,569,6,563,0.9020833333333333,1.2221016166281757,0.9894551845342706,1.0908125000000002,109.08
M9127,MA1AB100000002127,WO12127,SUV Pro,PAINT-1, stn-05 ,2026-03-03 02:18,ENG-1204,SUP-035,EMP371,TL-027,B,Valid,MC-103,480,475,5,1.08,578,5,573,0.9895833333333334,1.3141894736842106,0.9913494809688581,1.28925,128.93
M9128,MA1AB100000002128,WO12128,Sedan X,GA-2,STN-05,2026-03-03 02:20,ENG-1099,SUP-187,EMP286,TL-060,,Valid,MC-104,480,450,30,1.16,551,9,542,0.9375,1.4203555555555556,0.9836660617059891,1.3098333333333334,130.98
M9129,MA1AB100000002129,WO12129,SUV Pro,PAINT-1,STN-02,2026-03-03 02:21,ENG-1201,SUP-037,EMP340,TL-014,,Valid,MC-105,480,468,12,0.99,471,15,456,0.975,0.9963461538461539,0.9681528662420382,0.9405000000000001,94.05
M9130,MA1AB100000002130,WO12130,SUV Pro,TRIM-1,STN-01,2026-03-03 02:22,ENG-1102,SUP-056,EMP272,TL-071,B,Valid,MC-101,480,474,6,1.14,467,4,463,0.9875,1.1231645569620252,0.9914346895074947,1.099625,109.96
M9131,MA1AB100000002131,WO12131,Hatch Z,TRIM-1,STN-05,2026-03-03 02:23,ENG-1221,SUP-047,EMP326,TL-004,B,Valid,MC-102,480,434,46,0.82,479,5,474,0.9041666666666667,0.9050230414746543,0.9895615866388309,0.80975,80.97
M9132,MA1AB100000002132,WO12132,SUV Pro,GA-2,STN-03,2026-03-03 02:25,ENG-1381,SUP-175,EMP388,TL-099,B,Valid,MC-103,480,480,0,1.17,580,1,579,1.0,1.4137499999999998,0.9982758620689656,1.4113125,141.13
M9133,MA1AB100000002133,WO12133,Hatch Z,TRIM-1,STN-05,2026-03-03 02:26,ENG-1400,SUP-051,EMP177,TL-053,C,Valid,MC-104,480,449,31,1.14,555,15,540,0.9354166666666667,1.40913140311804,0.972972972972973,1.2825,128.25
M9134,MA1AB100000002134,WO12134,SUV Pro,GA-2,Stn-03,2026-03-03 02:27,ENG-1378,SUP-034,EMP349,TL-041,A,Valid,MC-105,480,452,28,0.9,579,7,572,0.9416666666666667,1.1528761061946904,0.9879101899827288,1.0725,107.25
M9135,MA1AB100000002135,WO12135,Hatch Z,GA-1,Stn-03,2026-03-03 02:28,ENG-1033,SUP-022,EMP110,TL-002,A,Valid,MC-101,480,439,41,1.11,575,4,571,0.9145833333333333,1.453872437357631,0.9930434782608696,1.3204375000000002,132.04
M9136,MA1AB100000002136,WO12136,SUV Pro,GA-1,STN-03,2026-03-03 02:30,ENG-1476,SUP-092,EMP203,TL-096,B,Valid,MC-102,480,463,17,1.19,490,13,477,0.9645833333333333,1.2593952483801296,0.9734693877551021,1.1825625,118.26
M9137,MA1AB100000002137,WO12137,Sedan X,PAINT-1,Stn-03,2026-03-03 02:31,ENG-1033,SUP-093,EMP261,TL-075,,Valid,MC-103,480,478,2,1.17,566,13,553,0.9958333333333333,1.3853974895397487,0.9770318021201413,1.3479374999999998,134.79
M9138,MA1AB100000002138,WO12138,SUV Pro,PAINT-1, stn-05 ,2026-03-03 02:32,ENG-1089,SUP-075,EMP255,TL-013,B,Valid,MC-104,480,452,28,1.14,588,10,578,0.9416666666666667,1.483008849557522,0.9829931972789115,1.37275,137.27
M9139,MA1AB100000002139,WO12139,Sedan X,GA-2,STN-04,2026-03-03 02:33,ENG-1060,SUP-137,EMP309,TL-021,,Valid,MC-105,480,452,28,1.0,586,1,585,0.9416666666666667,1.2964601769911503,0.9982935153583617,1.2187499999999998,121.87
M9140,MA1AB100000002140,WO12140,Hatch Z,PAINT-1, stn-05 ,2026-03-03 02:35,ENG-1434,SUP-064,EMP158,TL-085,B,Valid,MC-101,480,437,43,0.82,507,5,502,0.9104166666666667,0.9513501144164759,0.9901380670611439,0.8575833333333333,85.76
M9141,MA1AB100000002141,WO12141,SUV Pro,GA-1,Stn-03,2026-03-03 02:36,ENG-1020,SUP-035,EMP295,TL-061,,Valid,MC-102,480,459,21,0.89,594,3,591,0.95625,1.1517647058823528,0.9949494949494949,1.0958124999999999,109.58
M9142,MA1AB100000002142,WO12142,SUV Pro,GA-2,Stn-03,2026-03-03 02:37,ENG-1010,SUP-151,EMP285,TL-057,B,Valid,MC-103,480,440,40,0.95,548,13,535,0.9166666666666666,1.1831818181818183,0.9762773722627737,1.0588541666666667,105.89
M9143,MA1AB100000002143,WO12143,SUV Pro,GA-1,STN-04,2026-03-03 02:38,ENG-1484,SUP-172,EMP390,TL-045,C,Valid,MC-104,480,479,1,0.98,516,0,516,0.9979166666666667,1.0556993736951983,1.0,1.0534999999999999,105.35
M9144,MA1AB100000002144,WO12144,Sedan X,PAINT-1,STN-01,2026-03-03 02:40,ENG-1090,SUP-035,EMP253,TL-087,,Valid,MC-105,480,437,43,0.83,494,6,488,0.9104166666666667,0.9382608695652174,0.9878542510121457,0.8438333333333333,84.38
M9145,MA1AB100000002145,WO12145,Sedan X,GA-1,Stn-03,2026-03-03 02:41,ENG-1491,SUP-172,EMP200,TL-082,C,Valid,MC-101,480,433,47,1.05,581,3,578,0.9020833333333333,1.4088914549653582,0.9948364888123924,1.2643750000000002,126.44
M9146,MA1AB100000002146,WO12146,SUV Pro,GA-1,STN-03,2026-03-03 02:42,ENG-1308,SUP-127,EMP108,TL-080,,Valid,MC-102,480,453,27,0.81,467,0,467,0.94375,0.8350331125827816,1.0,0.7880625000000001,78.81
M9147,MA1AB100000002147,WO12147,Sedan X,PAINT-1,Stn-03,2026-03-03 02:43,ENG-1129,SUP-050,EMP362,TL-036,A,Valid,MC-103,480,478,2,1.16,533,5,528,0.9958333333333333,1.2934728033472802,0.9906191369606003,1.2759999999999998,127.6
M9148,MA1AB100000002148,WO12148,SUV Pro,PAINT-1,STN-02,2026-03-03 02:45,ENG-1026,SUP-167,EMP222,TL-090,C,Valid,MC-104,480,444,36,1.04,593,1,592,0.925,1.389009009009009,0.9983136593591906,1.2826666666666668,128.27
M9149,MA1AB100000002149,WO12149,SUV Pro,TRIM-1,STN-04,2026-03-03 02:46,ENG-1172,SUP-011,EMP239,TL-096,,Valid,MC-105,480,446,34,1.11,580,8,572,0.9291666666666667,1.4434977578475339,0.9862068965517241,1.3227500000000003,132.28
M9150,MA1AB100000002150,WO12150,Hatch Z,GA-1,STN-03,2026-03-03 02:47,ENG-1282,SUP-009,EMP166,TL-080,A,Valid,MC-101,480,462,18,0.92,457,10,447,0.9625,0.91004329004329,0.9781181619256017,0.85675,85.68
M9151,MA1AB100000002151,WO12151,Hatch Z,GA-1,STN-03,2026-03-03 02:48,ENG-1194,SUP-052,EMP340,TL-049,,Valid,MC-102,480,466,14,0.85,506,13,493,0.9708333333333333,0.9229613733905578,0.974308300395257,0.8730208333333332,87.3
M9152,MA1AB100000002152,WO12152,Sedan X,PAINT-1, stn-05 ,2026-03-03 02:50,ENG-1192,SUP-086,EMP287,TL-066,,Valid,MC-103,480,463,17,1.09,562,3,559,0.9645833333333333,1.3230669546436287,0.994661921708185,1.2693958333333335,126.94
M9153,MA1AB100000002153,WO12153,SUV Pro,PAINT-1,STN-02,2026-03-03 02:51,ENG-1482,SUP-089,EMP233,TL-071,B,Valid,MC-104,480,480,0,1.02,549,10,539,1.0,1.166625,0.9817850637522769,1.145375,114.54
M9154,MA1AB100000002154,WO12154,SUV Pro,PAINT-1,STN-03,2026-03-03 02:52,ENG-1042,SUP-116,EMP143,TL-086,C,Valid,MC-105,480,454,26,1.17,569,12,557,0.9458333333333333,1.4663656387665196,0.9789103690685413,1.3576874999999997,135.77
M9155,MA1AB100000002155,WO12155,Hatch Z,GA-1,STN-01,2026-03-03 02:53,ENG-1415,SUP-033,EMP154,TL-032,A,Valid,MC-101,480,432,48,1.14,540,1,539,0.9,1.4249999999999998,0.9981481481481481,1.280125,128.01
M9156,MA1AB100000002156,WO12156,Sedan X,PAINT-1,STN-01,2026-03-03 02:55,ENG-1078,SUP-147,EMP221,TL-100,A,Valid,MC-102,480,454,26,1.16,474,1,473,0.9458333333333333,1.211101321585903,0.9978902953586498,1.1430833333333332,114.31
M9157,MA1AB100000002157,WO12157,Sedan X,GA-1, stn-05 ,2026-03-03 02:56,ENG-1006,SUP-189,EMP274,TL-080,A,Valid,MC-103,480,453,27,0.98,506,2,504,0.94375,1.0946578366445916,0.9960474308300395,1.0290000000000001,102.9
M9158,MA1AB100000002158,WO12158,Sedan X,TRIM-1, stn-05 ,2026-03-03 02:57,ENG-1447,SUP-085,EMP154,TL-079,A,Valid,MC-104,480,469,11,1.0,529,11,518,0.9770833333333333,1.1279317697228144,0.9792060491493384,1.0791666666666666,107.92
M9159,MA1AB100000002159,WO12159,Sedan X,GA-2,STN-02,2026-03-03 02:58,ENG-1470,SUP-191,EMP141,TL-024,A,Valid,MC-105,480,454,26,0.92,453,15,438,0.9458333333333333,0.9179735682819383,0.9668874172185431,0.8395,83.95
M9160,MA1AB100000002160,WO12160,Hatch Z,GA-1,STN-01,2026-03-03 03:00,ENG-1221,SUP-176,EMP219,TL-027,A,Valid,MC-101,480,438,42,1.18,524,3,521,0.9125,1.4116894977168948,0.9942748091603053,1.2807916666666663,128.08
M9161,MA1AB100000002161,WO12161,Hatch Z,GA-1,STN-04,2026-03-03 03:01,ENG-1164,SUP-161,EMP371,TL-025,,Valid,MC-102,480,460,20,1.14,516,10,506,0.9583333333333334,1.278782608695652,0.9806201550387597,1.2017499999999999,120.17
M9162,MA1AB100000002162,WO12162,Sedan X,TRIM-1,STN-05,2026-03-03 03:02,ENG-1361,SUP-048,EMP340,TL-037,A,Valid,MC-103,480,432,48,1.1,494,7,487,0.9,1.2578703703703706,0.9858299595141701,1.1160416666666668,111.6
M9163,MA1AB100000002163,WO12163,SUV Pro,GA-2,STN-05,2026-03-03 03:03,ENG-1003,SUP-021,EMP190,TL-026,C,Valid,MC-104,480,468,12,0.84,474,14,460,0.975,0.8507692307692307,0.9704641350210971,0.8049999999999999,80.5
M9164,MA1AB100000002164,WO12164,Sedan X,GA-2, stn-05 ,2026-03-03 03:05,ENG-1063,SUP-180,EMP138,TL-025,B,Valid,MC-105,480,432,48,0.87,535,3,532,0.9,1.0774305555555554,0.994392523364486,0.9642499999999999,96.42
M9165,MA1AB100000002165,WO12165,SUV Pro,GA-2,STN-02,2026-03-03 03:06,ENG-1202,SUP-163,EMP251,TL-077,,Valid,MC-101,480,451,29,1.1,517,4,513,0.9395833333333333,1.2609756097560976,0.9922630560928434,1.1756250000000001,117.56
M9166,MA1AB100000002166,WO12166,Hatch Z,PAINT-1,STN-02,2026-03-03 03:07,ENG-1218,SUP-065,EMP276,TL-095,B,Valid,MC-102,480,457,23,0.96,462,1,461,0.9520833333333333,0.9705032822757111,0.9978354978354979,0.9219999999999999,92.2
M9167,MA1AB100000002167,WO12167,Hatch Z,GA-1, stn-05 ,2026-03-03 03:08,ENG-1455,SUP-175,EMP228,TL-037,B,Valid,MC-103,480,457,23,0.96,576,4,572,0.9520833333333333,1.2099781181619256,0.9930555555555556,1.144,114.4
M9168,MA1AB100000002168,WO12168,Sedan X,GA-1,STN-01,2026-03-03 03:10,ENG-1252,SUP-089,EMP130,TL-080,,Valid,MC-104,480,469,11,1.07,583,9,574,0.9770833333333333,1.330085287846482,0.9845626072041166,1.2795416666666666,127.95
M9169,MA1AB100000002169,WO12169,Sedan X,TRIM-1,STN-01,2026-03-03 03:11,ENG-1381,SUP-173,EMP145,TL-041,C,Valid,MC-105,480,444,36,1.08,479,1,478,0.925,1.1651351351351353,0.9979123173277662,1.0755000000000001,107.55
M9170,MA1AB100000002170,WO12170,Hatch Z,GA-1,STN-05,2026-03-03 03:12,ENG-1134,SUP-187,EMP263,TL-058,C,Valid,MC-101,480,453,27,1.15,570,12,558,0.94375,1.4470198675496688,0.9789473684210527,1.336875,133.69
M9171,MA1AB100000002171,WO12171,Hatch Z,TRIM-1,STN-03,2026-03-03 03:13,ENG-1255,SUP-077,EMP350,TL-041,B,Valid,MC-102,480,433,47,1.11,462,9,453,0.9020833333333333,1.1843418013856815,0.9805194805194806,1.0475625000000002,104.76
M9172,MA1AB100000002172,WO12172,Sedan X,GA-2,STN-01,2026-03-03 03:15,ENG-1353,SUP-091,EMP309,TL-060,,Valid,MC-103,480,477,3,0.84,584,8,576,0.99375,1.028427672955975,0.9863013698630136,1.008,100.8
M9173,MA1AB100000002173,WO12173,SUV Pro,TRIM-1,STN-04,2026-03-03 03:16,ENG-1444,SUP-119,EMP331,TL-020,B,Valid,MC-104,480,470,10,1.05,513,3,510,0.9791666666666666,1.146063829787234,0.9941520467836257,1.1156249999999999,111.56
M9174,MA1AB100000002174,WO12174,Hatch Z,TRIM-1,STN-04,2026-03-03 03:17,ENG-1486,SUP-007,EMP171,TL-999,C,Valid,MC-105,480,436,44,1.09,531,5,526,0.9083333333333333,1.3275000000000001,0.9905838041431262,1.1944583333333336,119.45
M9175,MA1AB100000002175,WO12175,SUV Pro,GA-2,STN-04,2026-03-03 03:18,ENG-1001,SUP-094,EMP107,TL-056,B,Valid,MC-101,480,471,9,1.17,517,6,511,0.98125,1.2842675159235668,0.988394584139265,1.2455624999999997,124.56
M9176,MA1AB100000002176,WO12176,Sedan X,GA-2,STN-02,2026-03-03 03:20,ENG-1048,SUP-005,EMP300,TL-061,B,Valid,MC-102,480,448,32,0.82,579,15,564,0.9333333333333333,1.0597767857142857,0.9740932642487047,0.9635,96.35
M9177,MA1AB100000002177,WO12177,SUV Pro,PAINT-1,STN-02,2026-03-03 03:21,ENG-1011,SUP-128,EMP300,TL-021,C,Valid,MC-103,480,444,36,0.87,561,8,553,0.925,1.0992567567567568,0.9857397504456328,1.0023125000000002,100.23
M9178,MA1AB100000002178,WO12178,Hatch Z,PAINT-1,STN-02,2026-03-03 03:22,ENG-1097,SUP-125,EMP355,TL-056,,Valid,MC-104,480,476,4,0.99,599,13,586,0.9916666666666667,1.2458193277310925,0.9782971619365609,1.208625,120.86
M9179,MA1AB100000002179,WO12179,Sedan X,TRIM-1, stn-05 ,2026-03-03 03:23,ENG-1030,SUP-091,EMP154,TL-009,C,Valid,MC-105,480,442,38,1.08,533,14,519,0.9208333333333333,1.3023529411764705,0.9737335834896811,1.16775,116.78
M9180,MA1AB100000002180,WO12180,Hatch Z,TRIM-1,STN-05,2026-03-03 03:25,ENG-1148,SUP-037,EMP220,TL-067,,Valid,MC-101,480,469,11,0.81,515,8,507,0.9770833333333333,0.8894456289978678,0.9844660194174757,0.8555624999999999,85.56
M9181,MA1AB100000002181,WO12181,Sedan X,TRIM-1,STN-04,2026-03-03 03:26,ENG-1006,SUP-079,EMP181,TL-044,C,Valid,MC-102,480,431,49,0.96,565,3,562,0.8979166666666667,1.2584686774941996,0.9946902654867257,1.124,112.4
M9182,MA1AB100000002182,WO12182,Hatch Z,TRIM-1,STN-05,2026-03-03 03:27,ENG-1062,SUP-154,EMP166,TL-068,C,Valid,MC-103,480,458,22,0.82,510,6,504,0.9541666666666667,0.9131004366812226,0.9882352941176471,0.861,86.1
M9183,MA1AB100000002183,WO12183,SUV Pro,PAINT-1,Stn-03,2026-03-03 03:28,ENG-1352,SUP-033,EMP289,TL-073,,Valid,MC-104,480,450,30,0.86,587,7,580,0.9375,1.1218222222222223,0.9880749574105622,1.0391666666666668,103.92
M9184,MA1AB100000002184,WO12184,Sedan X,GA-1,STN-04,2026-03-03 03:30,ENG-1189,SUP-107,EMP226,TL-027,C,Valid,MC-105,480,441,39,0.97,500,0,500,0.91875,1.0997732426303855,1.0,1.0104166666666665,101.04
M9185,MA1AB100000002185,WO12185,Hatch Z,GA-2,Stn-03,2026-03-03 03:31,ENG-1462,SUP-081,EMP343,TL-999,C,Valid,MC-101,480,475,5,1.18,586,1,585,0.9895833333333334,1.4557473684210527,0.9982935153583617,1.4381249999999999,143.81
M9186,MA1AB100000002186,WO12186,Hatch Z,PAINT-1,STN-05,2026-03-03 03:32,ENG-1406,SUP-085,EMP199,TL-017,C,Valid,MC-102,480,430,50,0.85,514,5,509,0.8958333333333334,1.016046511627907,0.9902723735408561,0.9013541666666667,90.14
M9187,MA1AB100000002187,WO12187,Hatch Z,GA-2, stn-05 ,2026-03-03 03:33,ENG-1303,SUP-157,EMP221,TL-032,,Valid,MC-103,480,457,23,1.2,490,9,481,0.9520833333333333,1.286652078774617,0.9816326530612245,1.2025,120.25
M9188,MA1AB100000002188,WO12188,Hatch Z,TRIM-1,STN-01,2026-03-03 03:35,ENG-1160,SUP-131,EMP148,TL-050,B,Valid,MC-104,480,464,16,0.81,527,11,516,0.9666666666666667,0.9199784482758621,0.9791271347248577,0.8707499999999999,87.07
M9189,MA1AB100000002189,WO12189,Hatch Z,PAINT-1,STN-01,2026-03-03 03:36,ENG-1270,SUP-126,EMP336,TL-078,C,Valid,MC-105,480,450,30,0.83,538,1,537,0.9375,0.992311111111111,0.9981412639405205,0.9285625,92.86
M9190,MA1AB100000002190,WO12190,Sedan X,TRIM-1,STN-04,2026-03-03 03:37,ENG-1398,SUP-050,EMP241,TL-092,B,Valid,MC-101,480,470,10,0.84,590,6,584,0.9791666666666666,1.054468085106383,0.9898305084745763,1.022,102.2
