VIN,Total_Energy_kWh,Energy_per_Vehicle_kWh
MA1AB100000004426,10.11,10.11
MA1AB100000004427,7.6899999999999995,7.6899999999999995
MA1AB100000004428,15.749999999999998,15.749999999999998
MA1AB100000004429,2.34,2.34
MA1AB100000004430,8.6,8.6
MA1AB100000004431,19.96,19.96
MA1AB100000004432,10.42,10.42
MA1AB100000004433,7.3,7.3
MA1AB100000004434,21.31,21.31
MA1AB100000004435,12.81,12.81
MA1AB100000004436,7.38,7.38
MA1AB100000004437,6.67,6.67
MA1AB100000004438,0.0,0.0
MA1AB100000004439,12.34,12.34
MA1AB100000004440,0.0,0.0
MA1AB100000004441,1.75,1.75
MA1AB100000004442,6.180000000000001,6.180000000000001
MA1AB100000004443,11.03,11.03
MA1AB100000004444,7.63,7.63
MA1AB100000004445,7.39,7.39
MA1AB100000004446,1.94,1.94
MA1AB100000004447,3.31,3.31
MA1AB100000004448,3.64,3.64
MA1AB100000004449,7.5,7.5
MA1AB100000004450,2.57,2.57
MA1AB100000004451,1.12,1.12
MA1AB100000004452,12.71,12.71
MA1AB100000004453,16.68,16.68
MA1AB100000004454,13.55,13.55
MA1AB100000004455,12.93,12.93
MA1AB100000004456,1.21,1.21
MA1AB100000004457,14.48,14.48
MA1AB100000004458,19.03,19.03
MA1AB100000004459,6.46,6.46
MA1AB100000004460,5.83,5.83
MA1AB100000004461,16.89,16.89
MA1AB100000004462,25.04,25.04
MA1AB100000004463,5.85,5.85
MA1AB100000004464,10.8,10.8
MA1AB100000004465,7.29,7.29
MA1AB100000004466,8.63,8.63
MA1AB100000004467,7.3100000000000005,7.3100000000000005
MA1AB100000004468,8.07,8.07
MA1AB100000004469,5.52,5.52
MA1AB100000004470,14.780000000000001,14.780000000000001
MA1AB100000004471,16.14,16.14
MA1AB100000004472,3.25,3.25
MA1AB100000004473,4.88,4.88
MA1AB100000004474,9.15,9.15
MA1AB100000004475,11.41,11.41
MA1AB100000004476,1.28,1.28
MA1AB100000004477,10.27,10.27
MA1AB100000004478,7.9,7.9
MA1AB100000004479,7.0600000000000005,7.0600000000000005
MA1AB100000004480,6.9,6.9
MA1AB100000004481,14.14,14.14
MA1AB100000004482,16.53,16.53
MA1AB100000004483,14.45,14.45
MA1AB100000004484,10.45,10.45
MA1AB100000004485,4.26,4.26
MA1AB100000004486,19.23,19.23
MA1AB100000004487,10.09,10.09
MA1AB100000004488,9.75,9.75
MA1AB100000004489,4.81,4.81
MA1AB100000004490,7.84,7.84
MA1AB100000004491,0.91,0.91
MA1AB100000004492,10.22,10.22
MA1AB100000004493,0.0,0.0
MA1AB100000004494,12.280000000000001,12.280000000000001
MA1AB100000004495,1.35,1.35
MA1AB100000004496,0.0,0.0
MA1AB100000004497,0.0,0.0
MA1AB100000004498,6.68,6.68
MA1AB100000004499,2.1799999999999997,2.1799999999999997
MA1AB100000004500,4.32,4.32
MA1AB100000004501,12.55,12.55
MA1AB100000004502,10.02,10.02
MA1AB100000004503,17.46,17.46
MA1AB100000004504,7.539999999999999,7.539999999999999
MA1AB100000004505,0.0,0.0
MA1AB100000004506,5.4,5.4
MA1AB100000004507,13.53,13.53
MA1AB100000004508,1.18,1.18
MA1AB100000004509,6.6,6.6
MA1AB100000004510,5.09,5.09
MA1AB100000004511,21.37,21.37
MA1AB100000004512,12.7,12.7
MA1AB100000004513,0.0,0.0
MA1AB100000004514,10.25,10.25
MA1AB100000004515,3.25,3.25
MA1AB100000004516,17.380000000000003,17.380000000000003
MA1AB100000004517,1.97,1.97
MA1AB100000004518,2.37,2.37
MA1AB100000004519,9.21,9.21
MA1AB100000004520,0.0,0.0
MA1AB100000004521,14.4,14.4
MA1AB100000004522,4.359999999999999,4.359999999999999
MA1AB100000004523,7.0,7.0
MA1AB100000004524,5.29,5.29
MA1AB100000004525,8.39,8.39
MA1AB100000004526,7.11,7.11
MA1AB100000004527,34.35,34.35
MA1AB100000004528,0.89,0.89
MA1AB100000004529,16.9,16.9
MA1AB100000004530,14.47,14.47
MA1AB100000004531,27.7,27.7
MA1AB100000004532,15.36,15.36
MA1AB100000004533,7.74,7.74
MA1AB100000004534,0.79,0.79
MA1AB100000004535,2.93,2.93
MA1AB100000004536,11.100000000000001,11.100000000000001
MA1AB100000004537,10.66,10.66
MA1AB100000004538,21.34,21.34
MA1AB100000004539,4.38,4.38
MA1AB100000004540,7.72,7.72
MA1AB100000004541,7.38,7.38
MA1AB100000004542,7.26,7.26
MA1AB100000004543,3.35,3.35
MA1AB100000004544,10.1,10.1
MA1AB100000004545,15.95,15.95
MA1AB100000004546,7.22,7.22
MA1AB100000004547,13.72,13.72
MA1AB100000004548,6.66,6.66
MA1AB100000004549,4.68,4.68
MA1AB100000004550,17.46,17.46
MA1AB100000004551,18.14,18.14
MA1AB100000004552,8.379999999999999,8.379999999999999
MA1AB100000004553,5.15,5.15
MA1AB100000004554,12.4,12.4
MA1AB100000004555,6.96,6.96
MA1AB100000004556,0.0,0.0
MA1AB100000004557,10.41,10.41
MA1AB100000004558,9.469999999999999,9.469999999999999
MA1AB100000004559,17.69,17.69
MA1AB100000004560,1.09,1.09
MA1AB100000004561,10.4,10.4
MA1AB100000004562,9.91,9.91
MA1AB100000004563,6.46,6.46
MA1AB100000004564,0.0,0.0
MA1AB100000004565,0.0,0.0
MA1AB100000004566,7.05,7.05
MA1AB100000004567,12.16,12.16
MA1AB100000004568,23.18,23.18
MA1AB100000004569,9.59,9.59
MA1AB100000004570,2.45,2.45
MA1AB100000004571,8.940000000000001,8.940000000000001
MA1AB100000004572,19.27,19.27
MA1AB100000004573,3.64,3.64
MA1AB100000004574,4.75,4.75
MA1AB100000004575,3.85,3.85
MA1AB100000004576,18.080000000000002,18.080000000000002
MA1AB100000004577,23.1,23.1
MA1AB100000004578,0.0,0.0
MA1AB100000004579,7.85,7.85
MA1AB100000004580,7.97,7.97
MA1AB100000004581,12.91,12.91
MA1AB100000004582,14.09,14.09
MA1AB100000004583,3.25,3.25
MA1AB100000004584,2.28,2.28
MA1AB100000004585,0.0,0.0
MA1AB100000004586,23.130000000000003,23.130000000000003
MA1AB100000004587,14.58,14.58
MA1AB100000004588,16.56,16.56
MA1AB100000004589,20.7,20.7
MA1AB100000004590,6.83,6.83
MA1AB100000004591,7.22,7.22
MA1AB100000004592,10.120000000000001,10.120000000000001
MA1AB100000004593,0.0,0.0
MA1AB100000004594,20.07,20.07
MA1AB100000004595,4.85,4.85
MA1AB100000004596,3.67,3.67
MA1AB100000004597,9.77,9.77
MA1AB100000004598,5.75,5.75
MA1AB100000004599,12.940000000000001,12.940000000000001
MA1AB100000004600,4.71,4.71
MA1AB100000004601,10.969999999999999,10.969999999999999
MA1AB100000004602,12.75,12.75
MA1AB100000004603,8.4,8.4
MA1AB100000004604,14.26,14.26
MA1AB100000004605,13.86,13.86
MA1AB100000004606,0.0,0.0
MA1AB100000004607,13.43,13.43
MA1AB100000004608,3.41,3.41
MA1AB100000004609,0.0,0.0
MA1AB100000004610,0.0,0.0
MA1AB100000004611,1.81,1.81
MA1AB100000004612,8.85,8.85
MA1AB100000004613,5.16,5.16
MA1AB100000004614,1.94,1.94
MA1AB100000004615,30.740000000000002,30.740000000000002
MA1AB100000004616,0.0,0.0
MA1AB100000004617,5.42,5.42
MA1AB100000004618,7.93,7.93
MA1AB100000004619,18.54,18.54
MA1AB100000004620,4.42,4.42
MA1AB100000004621,5.55,5.55
MA1AB100000004622,9.93,9.93
MA1AB100000004623,0.0,0.0
MA1AB100000004624,5.64,5.64
MA1AB100000004625,7.97,7.97
MA1AB100000004626,21.2,21.2
MA1AB100000004627,0.0,0.0
MA1AB100000004628,12.57,12.57
MA1AB100000004629,10.19,10.19
MA1AB100000004630,1.47,1.47
MA1AB100000004631,10.18,10.18
MA1AB100000004632,2.27,2.27
MA1AB100000004633,9.51,9.51
MA1AB100000004634,10.41,10.41
MA1AB100000004635,9.35,9.35
MA1AB100000004636,16.36,16.36
MA1AB100000004637,9.93,9.93
MA1AB100000004638,12.33,12.33
MA1AB100000004639,1.08,1.08
MA1AB100000004640,11.7,11.7
MA1AB100000004641,6.35,6.35
MA1AB100000004642,4.7299999999999995,4.7299999999999995
MA1AB100000004643,6.31,6.31
MA1AB100000004644,13.27,13.27
MA1AB100000004645,4.86,4.86
MA1AB100000004646,9.66,9.66
MA1AB100000004647,25.6,25.6
MA1AB100000004648,24.349999999999998,24.349999999999998
MA1AB100000004649,18.54,18.54
MA1AB100000004650,9.52,9.52
MA1AB100000004651,4.49,4.49
MA1AB100000004652,10.350000000000001,10.350000000000001
MA1AB100000004653,10.469999999999999,10.469999999999999
MA1AB100000004654,11.25,11.25
MA1AB100000004655,7.31,7.31
MA1AB100000004656,16.439999999999998,16.439999999999998
MA1AB100000004657,14.15,14.15
MA1AB100000004658,6.87,6.87
MA1AB100000004659,10.7,10.7
MA1AB100000004660,11.86,11.86
MA1AB100000004661,11.85,11.85
MA1AB100000004663,12.1,12.1
MA1AB100000004664,12.67,12.67
MA1AB100000004665,0.0,0.0
MA1AB100000004666,6.63,6.63
MA1AB100000004667,14.57,14.57
MA1AB100000004668,13.940000000000001,13.940000000000001
MA1AB100000004669,12.24,12.24
MA1AB100000004670,11.48,11.48
MA1AB100000004671,0.0,0.0
MA1AB100000004672,11.07,11.07
MA1AB100000004673,23.27,23.27
MA1AB100000004674,5.75,5.75
MA1AB100000004675,1.13,1.13
MA1AB100000004676,7.7700000000000005,7.7700000000000005
MA1AB100000004677,17.48,17.48
MA1AB100000004678,5.73,5.73
MA1AB100000004679,0.0,0.0
MA1AB100000004680,11.28,11.28
MA1AB100000004681,7.27,7.27
MA1AB100000004682,24.41,24.41
MA1AB100000004683,12.83,12.83
MA1AB100000004684,17.2,17.2
MA1AB100000004685,14.26,14.26
MA1AB100000004686,17.98,17.98
MA1AB100000004687,6.95,6.95
MA1AB100000004688,7.07,7.07
MA1AB100000004689,17.75,17.75
MA1AB100000004690,10.72,10.72
MA1AB100000004691,8.46,8.46
MA1AB100000004692,0.0,0.0
MA1AB100000004693,8.809999999999999,8.809999999999999
MA1AB100000004694,5.67,5.67
MA1AB100000004695,1.65,1.65
MA1AB100000004696,6.35,6.35
MA1AB100000004697,6.78,6.78
MA1AB100000004698,4.07,4.07
MA1AB100000004699,8.05,8.05
MA1AB100000004700,0.0,0.0
MA1AB100000004701,11.440000000000001,11.440000000000001
MA1AB100000004702,4.61,4.61
MA1AB100000004703,14.35,14.35
MA1AB100000004704,3.2,3.2
MA1AB100000004705,7.619999999999999,7.619999999999999
MA1AB100000004706,10.45,10.45
MA1AB100000004707,18.2,18.2
MA1AB100000004708,22.29,22.29
MA1AB100000004709,13.379999999999999,13.379999999999999
MA1AB100000004710,8.280000000000001,8.280000000000001
MA1AB100000004711,2.84,2.84
MA1AB100000004712,5.17,5.17
MA1AB100000004713,10.89,10.89
MA1AB100000004714,7.41,7.41
MA1AB100000004715,8.22,8.22
MA1AB100000004716,3.12,3.12
MA1AB100000004717,12.17,12.17
MA1AB100000004718,4.57,4.57
MA1AB100000004719,5.59,5.59
MA1AB100000004720,13.5,13.5
MA1AB100000004721,13.42,13.42
MA1AB100000004722,7.76,7.76
MA1AB100000004723,13.8,13.8
MA1AB100000004724,3.35,3.35
MA1AB100000004725,22.87,22.87
MA1AB100000004726,7.61,7.61
MA1AB100000004727,7.49,7.49
MA1AB100000004728,7.37,7.37
MA1AB100000004729,1.75,1.75
MA1AB100000004730,9.11,9.11
MA1AB100000004731,22.03,22.03
MA1AB100000004732,7.68,7.68
MA1AB100000004733,12.19,12.19
MA1AB100000004734,4.92,4.92
MA1AB100000004735,2.36,2.36
MA1AB100000004736,16.98,16.98
MA1AB100000004737,10.790000000000001,10.790000000000001
MA1AB100000004738,0.0,0.0
MA1AB100000004739,5.13,5.13
MA1AB100000004740,0.0,0.0
MA1AB100000004741,0.0,0.0
MA1AB100000004742,7.5,7.5
MA1AB100000004743,0.0,0.0
MA1AB100000004744,6.37,6.37
MA1AB100000004745,13.79,13.79
MA1AB100000004746,16.92,16.92
MA1AB100000004747,3.0300000000000002,3.0300000000000002
MA1AB100000004748,0.0,0.0
MA1AB100000004749,13.27,13.27
MA1AB100000004750,0.66,0.66
MA1AB100000004751,7.6,7.6
MA1AB100000004752,5.42,5.42
MA1AB100000004753,3.05,3.05
MA1AB100000004754,9.08,9.08
MA1AB100000004755,0.0,0.0
MA1AB100000004756,12.72,12.72
MA1AB100000004757,22.94,22.94
MA1AB100000004758,10.55,10.55
MA1AB100000004759,6.59,6.59
MA1AB100000004760,3.35,3.35
MA1AB100000004761,12.78,12.78
MA1AB100000004762,5.29,5.29
MA1AB100000004763,7.06,7.06
MA1AB100000004764,25.689999999999998,25.689999999999998
MA1AB100000004765,1.0,1.0
MA1AB100000004766,0.0,0.0
MA1AB100000004767,9.75,9.75
MA1AB100000004768,9.47,9.47
MA1AB100000004769,16.740000000000002,16.740000000000002
MA1AB100000004770,1.97,1.97
MA1AB100000004771,8.959999999999999,8.959999999999999
MA1AB100000004772,12.38,12.38
MA1AB100000004773,5.62,5.62
MA1AB100000004774,11.02,11.02
MA1AB100000004775,12.45,12.45
MA1AB100000004776,8.14,8.14
MA1AB100000004777,6.22,6.22
MA1AB100000004778,7.15,7.15
MA1AB100000004779,24.28,24.28
MA1AB100000004780,6.87,6.87
MA1AB100000004781,0.0,0.0
MA1AB100000004782,9.399999999999999,9.399999999999999
MA1AB100000004783,2.92,2.92
MA1AB100000004784,3.96,3.96
MA1AB100000004785,10.049999999999999,10.049999999999999
MA1AB100000004786,13.059999999999999,13.059999999999999
MA1AB100000004787,8.87,8.87
MA1AB100000004788,0.0,0.0
MA1AB100000004789,15.74,15.74
MA1AB100000004790,9.32,9.32
MA1AB100000004791,0.0,0.0
MA1AB100000004792,1.56,1.56
MA1AB100000004793,8.379999999999999,8.379999999999999
MA1AB100000004794,4.08,4.08
MA1AB100000004795,6.81,6.81
MA1AB100000004796,0.0,0.0
MA1AB100000004797,0.0,0.0
MA1AB100000004798,5.66,5.66
MA1AB100000004799,1.22,1.22
MA1AB100000004800,13.68,13.68
MA1AB100000004801,0.0,0.0
MA1AB100000004802,1.41,1.41
MA1AB100000004803,18.97,18.97
MA1AB100000004804,3.96,3.96
MA1AB100000004805,10.61,10.61
MA1AB100000004806,5.96,5.96
MA1AB100000004807,13.47,13.47
MA1AB100000004808,6.39,6.39
MA1AB100000004809,17.0,17.0
MA1AB100000004810,7.3,7.3
MA1AB100000004811,9.0,9.0
MA1AB100000004812,11.14,11.14
MA1AB100000004813,16.88,16.88
MA1AB100000004814,7.12,7.12
MA1AB100000004815,2.55,2.55
MA1AB100000004816,17.03,17.03
MA1AB100000004817,2.67,2.67
MA1AB100000004818,4.97,4.97
MA1AB100000004819,3.12,3.12
MA1AB100000004820,26.02,26.02
MA1AB100000004821,6.54,6.54
MA1AB100000004822,0.53,0.53
MA1AB100000004823,7.08,7.08
MA1AB100000004824,8.65,8.65
MA1AB100000004825,0.0,0.0
MA1AB100000004826,19.36,19.36
MA1AB100000004827,4.68,4.68
MA1AB100000004828,15.98,15.98
MA1AB100000004829,7.89,7.89
MA1AB100000004830,7.61,7.61
MA1AB100000004831,6.42,6.42
MA1AB100000004832,0.0,0.0
MA1AB100000004833,11.690000000000001,11.690000000000001
MA1AB100000004834,4.93,4.93
MA1AB100000004835,25.09,25.09
MA1AB100000004836,10.59,10.59
MA1AB100000004837,6.18,6.18
MA1AB100000004838,16.21,16.21
MA1AB100000004839,7.970000000000001,7.970000000000001
MA1AB100000004840,5.21,5.21
MA1AB100000004841,0.0,0.0
MA1AB100000004842,3.77,3.77
MA1AB100000004843,2.72,2.72
MA1AB100000004844,8.08,8.08
MA1AB100000004845,3.54,3.54
MA1AB100000004846,3.92,3.92
MA1AB100000004847,5.62,5.62
MA1AB100000004848,1.22,1.22
MA1AB100000004849,12.3,12.3
MA1AB100000004850,11.75,11.75
MA1AB100000004851,1.36,1.36
MA1AB100000004852,1.8,1.8
MA1AB100000004853,3.66,3.66
MA1AB100000004854,2.71,2.71
MA1AB100000004855,1.82,1.82
MA1AB100000004856,11.440000000000001,11.440000000000001
MA1AB100000004857,12.4,12.4
MA1AB100000004858,2.98,2.98
MA1AB100000004859,0.0,0.0
MA1AB100000004860,6.92,6.92
MA1AB100000004861,0.73,0.73
MA1AB100000004862,3.37,3.37
MA1AB100000004863,19.02,19.02
MA1AB100000004864,18.259999999999998,18.259999999999998
MA1AB100000004865,22.05,22.05
MA1AB100000004866,15.04,15.04
MA1AB100000004867,3.76,3.76
MA1AB100000004868,7.26,7.26
MA1AB100000004869,4.61,4.61
MA1AB100000004870,17.59,17.59
MA1AB100000004871,8.209999999999999,8.209999999999999
MA1AB100000004872,6.83,6.83
MA1AB100000004873,14.94,14.94
MA1AB100000004874,6.15,6.15
MA1AB100000004875,24.36,24.36
MA1AB100000004876,0.0,0.0
MA1AB100000004877,18.48,18.48
MA1AB100000004878,12.42,12.42
MA1AB100000004879,3.29,3.29
MA1AB100000004880,8.44,8.44
MA1AB100000004881,8.69,8.69
MA1AB100000004882,20.95,20.95
MA1AB100000004883,11.09,11.09
MA1AB100000004884,9.129999999999999,9.129999999999999
MA1AB100000004885,6.23,6.23
MA1AB100000004886,9.84,9.84
MA1AB100000004887,7.66,7.66
MA1AB100000004888,1.37,1.37
MA1AB100000004889,16.0,16.0
MA1AB100000004890,6.67,6.67
MA1AB100000004891,21.77,21.77
MA1AB100000004892,13.28,13.28
MA1AB100000004893,7.7,7.7
MA1AB100000004894,1.23,1.23
MA1AB100000004895,17.2,17.2
MA1AB100000004896,17.58,17.58
MA1AB100000004897,6.45,6.45
MA1AB100000004898,12.120000000000001,12.120000000000001
MA1AB100000004899,14.52,14.52
MA1AB100000004900,4.03,4.03
MA1AB100000004901,14.719999999999999,14.719999999999999
MA1AB100000004902,3.95,3.95
MA1AB100000004903,5.58,5.58
MA1AB100000004904,13.65,13.65
MA1AB100000004905,2.36,2.36
MA1AB100000004906,0.0,0.0
MA1AB100000004907,0.0,0.0
MA1AB100000004908,7.88,7.88
MA1AB100000004909,9.36,9.36
MA1AB100000004910,9.629999999999999,9.629999999999999
MA1AB100000004911,5.37,5.37
MA1AB100000004912,11.71,11.71
MA1AB100000004913,14.29,14.29
MA1AB100000004914,7.8,7.8
MA1AB100000004915,18.21,18.21
MA1AB100000004916,0.0,0.0
MA1AB100000004917,16.740000000000002,16.740000000000002
MA1AB100000004918,5.27,5.27
MA1AB100000004919,0.0,0.0
MA1AB100000004920,11.219999999999999,11.219999999999999
MA1AB100000004921,11.09,11.09
MA1AB100000004922,0.0,0.0
MA1AB100000004923,10.75,10.75
MA1AB100000004924,11.49,11.49
MA1AB100000004925,0.0,0.0
MA1AB100000004926,0.0,0.0
MA1AB100000004927,10.74,10.74
MA1AB100000004928,0.0,0.0
MA1AB100000004929,8.1,8.1
MA1AB100000004930,3.37,3.37
MA1AB100000004931,7.05,7.05
MA1AB100000004932,0.0,0.0
MA1AB100000004933,2.7,2.7
MA1AB100000004934,10.61,10.61
MA1AB100000004935,16.15,16.15
MA1AB100000004936,13.66,13.66
MA1AB100000004937,2.11,2.11
MA1AB100000004938,3.67,3.67
MA1AB100000004939,0.0,0.0
MA1AB100000004940,9.6,9.6
MA1AB100000004941,0.57,0.57
MA1AB100000004942,13.54,13.54
MA1AB100000004943,4.3,4.3
MA1AB100000004944,0.0,0.0
MA1AB100000004945,14.08,14.08
MA1AB100000004946,5.54,5.54
MA1AB100000004947,4.66,4.66
MA1AB100000004948,7.03,7.03
MA1AB100000004949,0.0,0.0
MA1AB100000004950,6.14,6.14
MA1AB100000004951,6.78,6.78
MA1AB100000004952,4.71,4.71
MA1AB100000004953,0.56,0.56
MA1AB100000004954,1.71,1.71
MA1AB100000004955,0.86,0.86
MA1AB100000004956,9.96,9.96
MA1AB100000004957,0.0,0.0
MA1AB100000004958,5.4399999999999995,5.4399999999999995
MA1AB100000004959,0.0,0.0
MA1AB100000004960,8.12,8.12
MA1AB100000004961,15.02,15.02
MA1AB100000004962,14.2,14.2
MA1AB100000004963,11.09,11.09
MA1AB100000004964,7.18,7.18
MA1AB100000004965,4.32,4.32
MA1AB100000004966,8.0,8.0
MA1AB100000004967,6.35,6.35
MA1AB100000004968,15.030000000000001,15.030000000000001
MA1AB100000004969,1.59,1.59
MA1AB100000004970,5.08,5.08
MA1AB100000004971,2.7600000000000002,2.7600000000000002
MA1AB100000004972,5.1,5.1
MA1AB100000004973,4.75,4.75
MA1AB100000004974,27.259999999999998,27.259999999999998
MA1AB100000004975,9.600000000000001,9.600000000000001
MA1AB100000004976,27.740000000000002,27.740000000000002
MA1AB100000004977,0.0,0.0
MA1AB100000004978,8.77,8.77
MA1AB100000004979,0.0,0.0
MA1AB100000004980,20.14,20.14
MA1AB100000004981,6.529999999999999,6.529999999999999
MA1AB100000004982,2.24,2.24
MA1AB100000004983,11.17,11.17
MA1AB100000004984,28.4,28.4
MA1AB100000004985,0.0,0.0
MA1AB100000004986,3.83,3.83
MA1AB100000004987,18.73,18.73
MA1AB100000004988,15.72,15.72
MA1AB100000004989,5.58,5.58
MA1AB100000004990,6.880000000000001,6.880000000000001
MA1AB100000004991,12.67,12.67
MA1AB100000004992,7.5600000000000005,7.5600000000000005
MA1AB100000004993,1.61,1.61
MA1AB100000004994,7.28,7.28
MA1AB100000004996,14.32,14.32
MA1AB100000004997,1.79,1.79
MA1AB100000004998,1.83,1.83
MA1AB100000004999,0.0,0.0
XX1 2 3 4,159.22,159.22
