Event_ID,VIN,Work_Order,Model,Line,Station,Timestamp,Part_Number,Supplier_Code,Operator_ID,Tool_ID,Shift,BOM_Status,Machine_ID,Planned_Time_Minutes,Run_Time_Minutes,Downtime_Minutes,Ideal_Cycle_Time,Total_Units,Reject_Units,Good_Units
M9423,MA1AB100000002423,WO12423,SUV Pro,GA-1,STN-03,2026-03-03 08:28,ENG-1081,SUP-152,EMP387,TL-032,A,Valid,MC-104,480,472,8,1.02,565,8,557
M9424,MA1AB100000002424,WO12424,SUV Pro,GA-2,STN-02,2026-03-03 08:30,ENG-1332,SUP-146,EMP153,TL-081,A,Valid,MC-105,480,449,31,1.06,522,4,518
M9425,MA1AB100000002425,WO12425,SUV Pro,GA-2, stn-05 ,2026-03-03 08:31,ENG-1362,SUP-033,EMP186,TL-095,B,Valid,MC-101,480,479,1,1.03,563,7,556
M9426,MA1AB100000002426,WO12426,SUV Pro,GA-1, stn-05 ,2026-03-03 08:32,ENG-1267,SUP-070,EMP395,TL-094,B,Valid,MC-102,480,456,24,1.19,468,4,464
M9427,MA1AB100000002427,WO12427,SUV Pro,GA-2,STN-01,2026-03-03 08:33,ENG-1220,SUP-055,EMP298,TL-025,C,Valid,MC-103,480,469,11,1.01,595,0,595
M9428,MA1AB100000002428,WO12428,SUV Pro,GA-2,STN-04,2026-03-03 08:35,ENG-1498,SUP-152,EMP310,TL-075,C,Valid,MC-104,480,448,32,0.89,508,0,508
M9429,MA1AB100000002429,WO12429,SUV Pro,GA-2,STN-05,2026-03-03 08:36,ENG-1438,SUP-032,EMP315,TL-033,,Valid,MC-105,480,479,1,0.84,600,8,592
M9430,MA1AB100000002430,WO12430,Sedan X,GA-1,STN-04,2026-03-03 08:37,ENG-1302,SUP-049,EMP229,TL-089,B,Valid,MC-101,480,458,22,0.91,573,6,567
M9431,MA1AB100000002431,WO12431,Hatch Z,GA-2,Stn-03,2026-03-03 08:38,ENG-1328,SUP-149,EMP161,TL-086,B,Valid,MC-102,480,452,28,0.95,545,0,545
M9432,MA1AB100000002432,WO12432,Sedan X,GA-1,STN-02,2026-03-03 08:40,ENG-1127,SUP-191,EMP123,TL-094,A,Valid,MC-103,480,466,14,0.85,488,7,481
M9433,MA1AB100000002433,WO12433,Hatch Z,TRIM-1,STN-02,2026-03-03 08:41,ENG-1494,SUP-056,EMP241,TL-015,A,Valid,MC-104,480,438,42,1.18,523,0,523
M9434,MA1AB100000002434,WO12434,Hatch Z,GA-2, stn-05 ,2026-03-03 08:42,ENG-1056,SUP-179,EMP107,TL-053,A,Valid,MC-105,480,457,23,0.85,519,14,505
M9435,MA1AB100000002435,WO12435,SUV Pro,GA-2,STN-04,2026-03-03 08:43,ENG-1073,SUP-038,EMP163,TL-048,C,Valid,MC-101,480,438,42,1.03,560,10,550
M9436,MA1AB100000002436,WO12436,SUV Pro,TRIM-1, stn-05 ,2026-03-03 08:45,ENG-1265,SUP-175,EMP240,TL-057,B,Valid,MC-102,480,438,42,1.05,461,4,457
M9437,MA1AB100000002437,WO12437,Hatch Z,GA-2,STN-02,2026-03-03 08:46,ENG-1199,SUP-091,EMP196,TL-086,B,Valid,MC-103,480,433,47,0.86,553,9,544
M9438,MA1AB100000002438,WO12438,SUV Pro,TRIM-1,STN-03,2026-03-03 08:47,ENG-1223,SUP-013,EMP229,TL-001,,Valid,MC-104,480,447,33,1.1,585,11,574
M9439,MA1AB100000002439,WO12439,SUV Pro,GA-2,STN-01,2026-03-03 08:48,ENG-1400,SUP-016,EMP334,TL-068,C,Valid,MC-105,480,449,31,0.93,544,14,530
M9440,MA1AB100000002440,WO12440,Sedan X,TRIM-1,STN-01,2026-03-03 08:50,ENG-1451,SUP-074,EMP172,TL-037,C,Valid,MC-101,480,462,18,0.85,475,6,469
M9441,MA1AB100000002441,WO12441,Sedan X,TRIM-1,Stn-03,2026-03-03 08:51,ENG-1007,SUP-122,EMP371,TL-009,,Valid,MC-102,480,430,50,0.85,450,3,447
M9442,MA1AB100000002442,WO12442,SUV Pro,PAINT-1, stn-05 ,2026-03-03 08:52,ENG-1114,,EMP330,TL-026,C,Valid,MC-103,480,438,42,0.97,479,10,469
M9443,MA1AB100000002443,WO12443,SUV Pro,TRIM-1,STN-03,2026-03-03 08:53,ENG-1082,SUP-123,EMP212,TL-057,B,Valid,MC-104,480,439,41,0.85,490,14,476
M9444,MA1AB100000002444,WO12444,Sedan X,GA-2, stn-05 ,2026-03-03 08:55,ENG-1248,SUP-099,EMP212,TL-071,B,Valid,MC-105,480,441,39,0.99,525,14,511
M9445,MA1AB100000002445,WO12445,Sedan X,PAINT-1, stn-05 ,2026-03-03 08:56,ENG-1189,SUP-134,EMP230,TL-089,A,Valid,MC-101,480,473,7,1.02,475,3,472
M9446,MA1AB100000002446,WO12446,SUV Pro,PAINT-1, stn-05 ,2026-03-03 08:57,ENG-1206,SUP-006,EMP132,TL-073,A,Valid,MC-102,480,433,47,1.1,537,2,535
M9447,MA1AB100000002447,WO12447,Sedan X,PAINT-1,STN-03,2026-03-03 08:58,ENG-1414,SUP-063,EMP384,TL-079,B,Valid,MC-103,480,466,14,1.16,519,2,517
M9448,MA1AB100000002448,WO12448,Hatch Z,TRIM-1,STN-05,2026-03-03 09:00,ENG-1001,SUP-039,EMP110,TL-042,,Valid,MC-104,480,448,32,1.05,600,11,589
M9449,MA1AB100000002449,WO12449,Hatch Z,PAINT-1,STN-01,2026-03-03 09:01,ENG-1246,SUP-050,EMP195,TL-014,C,Valid,MC-105,480,436,44,0.88,509,15,494
M9450,MA1AB100000002450,WO12450,Hatch Z,TRIM-1,STN-03,2026-03-03 09:02,ENG-1356,SUP-070,EMP202,TL-081,,Valid,MC-101,480,458,22,0.83,563,11,552
M9451,MA1AB100000002451,WO12451,Hatch Z,PAINT-1,STN-01,2026-03-03 09:03,ENG-1194,SUP-121,EMP200,TL-032,C,Valid,MC-102,480,446,34,0.94,469,8,461
M9452,MA1AB100000002452,WO12452,Sedan X,PAINT-1,STN-03,2026-03-03 09:05,ENG-1241,SUP-195,EMP223,TL-069,C,Valid,MC-103,480,459,21,0.83,571,6,565
M9453,MA1AB100000002453,WO12453,SUV Pro,GA-2,STN-04,2026-03-03 09:06,ENG-1490,SUP-144,EMP108,TL-089,A,Valid,MC-104,480,461,19,1.16,470,14,456
M9454,MA1AB100000002454,WO12454,Sedan X,GA-2,STN-02,2026-03-03 09:07,ENG-1210,SUP-012,EMP204,TL-060,,Valid,MC-105,480,451,29,1.01,552,10,542
M9455,MA1AB100000002455,WO12455,Hatch Z,GA-1,STN-01,2026-03-03 09:08,ENG-1348,SUP-141,EMP325,TL-092,B,Valid,MC-101,480,447,33,0.83,537,11,526
M9456,MA1AB100000002456,WO12456,Sedan X,GA-2,STN-02,2026-03-03 09:10,ENG-1189,SUP-025,EMP118,TL-033,A,Valid,MC-102,480,442,38,0.9,499,8,491
M9457,MA1AB100000002457,WO12457,Hatch Z,TRIM-1,STN-01,2026-03-03 09:11,ENG-1143,SUP-165,EMP330,TL-027,A,Valid,MC-103,480,444,36,0.98,469,2,467
M9458,MA1AB100000002458,WO12458,SUV Pro,GA-2,STN-05,2026-03-03 09:12,ENG-1060,SUP-024,EMP228,TL-077,B,Valid,MC-104,480,458,22,1.13,573,0,573
M9459,MA1AB100000002459,WO12459,Sedan X,TRIM-1, stn-05 ,2026-03-03 09:13,ENG-1141,SUP-139,EMP185,TL-085,A,Valid,MC-105,480,465,15,0.92,600,5,595
M9460,MA1AB100000002460,WO12460,SUV Pro,GA-2,Stn-03,2026-03-03 09:15,ENG-1210,SUP-085,EMP151,TL-012,B,Valid,MC-101,480,476,4,1.04,598,0,598
M9461,MA1AB100000002461,WO12461,Hatch Z,PAINT-1,STN-01,2026-03-03 09:16,ENG-1218,SUP-179,EMP278,TL-046,,Valid,MC-102,480,433,47,1.08,595,5,590
M9462,MA1AB100000002462,WO12462,Hatch Z,GA-2,STN-01,2026-03-03 09:17,ENG-1378,SUP-025,EMP392,TL-003,C,Valid,MC-103,480,440,40,1.06,563,12,551
M9463,MA1AB100000002463,WO12463,Sedan X,GA-2,Stn-03,2026-03-03 09:18,ENG-1080,SUP-060,EMP123,TL-094,B,Valid,MC-104,480,467,13,1.07,538,15,523
M9464,MA1AB100000002464,WO12464,Sedan X,GA-2,STN-02,2026-03-03 09:20,ENG-1067,SUP-076,EMP335,TL-008,,Valid,MC-105,480,437,43,0.93,578,1,577
M9465,MA1AB100000002465,WO12465,Sedan X,GA-2,STN-01,2026-03-03 09:21,ENG-1001,SUP-031,EMP204,TL-047,C,Valid,MC-101,480,444,36,1.16,581,1,580
M9466,MA1AB100000002466,WO12466,Hatch Z,TRIM-1,STN-02,2026-03-03 09:22,ENG-1352,SUP-017,EMP181,TL-061,,Valid,MC-102,480,456,24,1.08,486,2,484
M9467,MA1AB100000002467,WO12467,Sedan X,GA-2,STN-03,2026-03-03 09:23,ENG-1017,SUP-137,EMP189,TL-088,,Valid,MC-103,480,437,43,1.1,557,10,547
M9468,MA1AB100000002468,WO12468,Sedan X,GA-1,Stn-03,2026-03-03 09:25,ENG-1080,SUP-055,EMP137,TL-020,,Valid,MC-104,480,454,26,0.85,476,1,475
M9469,MA1AB100000002469,WO12469,Sedan X,TRIM-1,STN-02,2026-03-03 09:26,ENG-1358,SUP-043,EMP236,TL-092,C,Valid,MC-105,480,446,34,1.17,486,10,476
M9470,MA1AB100000002470,WO12470,SUV Pro,GA-2,Stn-03,2026-03-03 09:27,ENG-1304,SUP-137,EMP390,TL-028,,Valid,MC-101,480,457,23,0.94,526,8,518
M9471,MA1AB100000002471,WO12471,SUV Pro,GA-2,STN-05,2026-03-03 09:28,ENG-1428,SUP-114,EMP242,TL-041,C,Valid,MC-102,480,456,24,0.81,455,4,451
M9472,MA1AB100000002472,WO12472,Hatch Z,GA-2, stn-05 ,2026-03-03 09:30,ENG-1408,SUP-198,EMP110,TL-026,,Valid,MC-103,480,451,29,1.13,577,14,563
M9473,MA1AB100000002473,WO12473,SUV Pro,TRIM-1,Stn-03,2026-03-03 09:31,ENG-1274,SUP-120,EMP146,TL-075,A,Valid,MC-104,480,450,30,0.87,451,7,444
M9474,MA1AB100000002474,WO12474,Hatch Z,GA-2,STN-01,2026-03-03 09:32,ENG-1117,SUP-189,EMP373,TL-015,,Valid,MC-105,480,432,48,0.86,454,4,450
M9475,MA1AB100000002475,WO12475,SUV Pro,GA-2,STN-01,2026-03-03 09:33,ENG-1265,SUP-047,EMP375,TL-030,B,Valid,MC-101,480,451,29,1.05,480,1,479
M9476,MA1AB100000002476,WO12476,Sedan X,GA-1,STN-05,2026-03-03 09:35,ENG-1439,SUP-156,EMP378,TL-010,B,Valid,MC-102,480,462,18,1.06,564,3,561
M9477,MA1AB100000002477,WO12477,Hatch Z,GA-1,STN-03,2026-03-03 09:36,ENG-1268,SUP-138,EMP147,TL-034,C,Valid,MC-103,480,450,30,1.06,591,15,576
M9478,MA1AB100000002478,WO12478,SUV Pro,GA-2,Stn-03,2026-03-03 09:37,ENG-1091,SUP-012,EMP318,TL-063,B,Valid,MC-104,480,454,26,1.04,589,6,583
M9479,MA1AB100000002479,WO12479,Sedan X,GA-2, stn-05 ,2026-03-03 09:38,ENG-1325,SUP-023,EMP365,TL-019,,Valid,MC-105,480,478,2,0.97,499,12,487
M9480,MA1AB100000002480,WO12480,Sedan X,TRIM-1, stn-05 ,2026-03-03 09:40,ENG-1324,SUP-140,EMP141,TL-095,C,Valid,MC-101,480,475,5,0.92,461,5,456
M9481,MA1AB100000002481,WO12481,SUV Pro,GA-2, stn-05 ,2026-03-03 09:41,ENG-1141,SUP-087,EMP115,TL-005,A,Valid,MC-102,480,460,20,0.91,485,10,475
M9482,MA1AB100000002482,WO12482,Sedan X,GA-1,Stn-03,2026-03-03 09:42,ENG-1414,SUP-186,EMP115,TL-011,C,Valid,MC-103,480,480,0,1.15,479,8,471
M9483,MA1AB100000002483,WO12483,Sedan X,GA-1,STN-01,2026-03-03 09:43,ENG-1352,SUP-049,EMP346,TL-013,,Valid,MC-104,480,453,27,1.1,569,8,561
M9484,MA1AB100000002484,WO12484,Hatch Z,PAINT-1,STN-01,2026-03-03 09:45,ENG-1403,SUP-162,EMP113,TL-093,B,Valid,MC-105,480,474,6,0.94,567,12,555
M9485,MA1AB100000002485,WO12485,SUV Pro,PAINT-1,STN-04,2026-03-03 09:46,ENG-1344,SUP-030,EMP358,TL-083,C,Valid,MC-101,480,442,38,1.02,519,13,506
M9486,MA1AB100000002486,WO12486,SUV Pro,PAINT-1,STN-02,2026-03-03 09:47,ENG-1043,SUP-140,EMP175,TL-077,,Valid,MC-102,480,449,31,0.87,568,14,554
M9487,MA1AB100000002487,WO12487,SUV Pro,TRIM-1,STN-05,2026-03-03 09:48,ENG-1466,SUP-197,EMP139,TL-020,B,Valid,MC-103,480,478,2,0.87,579,14,565
M9488,MA1AB100000002488,WO12488,SUV Pro,GA-1,STN-03,2026-03-03 09:50,ENG-1194,SUP-121,EMP120,TL-065,,Valid,MC-104,480,469,11,1.0,463,2,461
M9489,MA1AB100000002489,WO12489,SUV Pro,GA-1,STN-01,2026-03-03 09:51,ENG-1306,SUP-013,EMP101,TL-085,C,Valid,MC-105,480,464,16,0.98,501,5,496
M9490,MA1AB100000002490,WO12490,Sedan X,TRIM-1,STN-03,2026-03-03 09:52,ENG-1325,SUP-088,EMP145,TL-047,C,Valid,MC-101,480,464,16,0.94,544,5,539
M9491,MA1AB100000002491,WO12491,Hatch Z,GA-2,STN-04,2026-03-03 09:53,ENG-1193,SUP-145,EMP162,TL-031,,Valid,MC-102,480,461,19,0.8,513,12,501
M9492,MA1AB100000002492,WO12492,Sedan X,PAINT-1,STN-05,2026-03-03 09:55,ENG-1116,SUP-083,EMP289,TL-085,A,Valid,MC-103,480,453,27,0.99,581,10,571
M9493,MA1AB100000002493,WO12493,SUV Pro,PAINT-1,Stn-03,2026-03-03 09:56,ENG-1087,SUP-148,EMP292,TL-094,A,Valid,MC-104,480,439,41,0.8,466,14,452
M9494,MA1AB100000002494,WO12494,Hatch Z,GA-1, stn-05 ,2026-03-03 09:57,ENG-1240,SUP-014,EMP308,TL-027,B,Valid,MC-105,480,446,34,1.08,598,13,585
M9495,MA1AB100000002495,WO12495,SUV Pro,TRIM-1,STN-05,2026-03-03 09:58,ENG-1181,SUP-005,EMP369,TL-024,B,Valid,MC-101,480,467,13,0.95,465,8,457
M9496,MA1AB100000002496,WO12496,Sedan X,GA-1,STN-03,2026-03-03 10:00,ENG-1410,SUP-013,EMP162,TL-051,C,Valid,MC-102,480,456,24,1.18,495,2,493
M9497,MA1AB100000002497,WO12497,Hatch Z,GA-1,STN-05,2026-03-03 10:01,ENG-1468,SUP-136,EMP102,TL-034,C,Valid,MC-103,480,448,32,1.17,526,5,521
M9498,MA1AB100000002498,WO12498,Hatch Z,GA-2,STN-05,2026-03-03 10:02,ENG-1485,SUP-122,EMP355,TL-032,B,Valid,MC-104,480,474,6,0.96,460,1,459
M9499,MA1AB100000002499,WO12499,SUV Pro,GA-2,STN-05,2026-03-03 10:03,ENG-1331,SUP-017,EMP304,TL-035,B,Valid,MC-105,480,454,26,0.97,476,5,471
M9500,MA1AB100000002500,WO12500,Sedan X,GA-1,STN-02,2026-03-03 10:05,ENG-1356,SUP-103,EMP251,TL-093,B,Valid,MC-101,480,480,0,0.86,578,12,566
M9501,MA1AB100000002501,WO12501,Hatch Z,PAINT-1,STN-04,2026-03-03 10:06,ENG-1152,SUP-041,EMP110,TL-032,,Valid,MC-102,480,475,5,0.87,536,8,528
M9502,MA1AB100000002502,WO12502,Hatch Z,GA-2,STN-03,2026-03-03 10:07,ENG-1369,SUP-186,EMP370,TL-056,B,Valid,MC-103,480,449,31,0.81,562,1,561
M9503,MA1AB100000002503,WO12503,Sedan X,PAINT-1,Stn-03,2026-03-03 10:08,ENG-1128,SUP-022,EMP336,TL-006,,Valid,MC-104,480,470,10,0.83,543,6,537
M9504,MA1AB100000002504,WO12504,SUV Pro,TRIM-1,STN-02,2026-03-03 10:10,ENG-1181,SUP-193,EMP291,TL-097,C,Valid,MC-105,480,445,35,1.02,506,12,494
M9505,MA1AB100000002505,WO12505,Sedan X,GA-2,STN-04,2026-03-03 10:11,ENG-1403,SUP-059,EMP288,TL-044,B,Valid,MC-101,480,446,34,0.94,535,13,522
M9506,MA1AB100000002506,WO12506,SUV Pro,GA-2,Stn-03,2026-03-03 10:12,ENG-1466,SUP-187,EMP111,TL-086,A,Valid,MC-102,480,431,49,1.12,508,11,497
M9507,MA1AB100000002507,WO12507,SUV Pro,TRIM-1,STN-03,2026-03-03 10:13,ENG-1210,SUP-072,EMP248,TL-066,A,Valid,MC-103,480,440,40,1.15,595,14,581
M9508,MA1AB100000002508,WO12508,Sedan X,GA-1,STN-03,2026-03-03 10:15,ENG-1123,SUP-143,EMP356,TL-067,B,Valid,MC-104,480,465,15,0.83,486,1,485
M9509,MA1AB100000002509,WO12509,SUV Pro,PAINT-1, stn-05 ,2026-03-03 10:16,ENG-1497,SUP-035,EMP338,TL-079,A,Valid,MC-105,480,447,33,1.18,513,9,504
M9510,MA1AB100000002510,WO12510,Hatch Z,PAINT-1,STN-01,2026-03-03 10:17,ENG-1148,SUP-176,EMP129,TL-038,B,Valid,MC-101,480,463,17,0.83,549,12,537
M9511,MA1AB100000002511,WO12511,Sedan X,GA-2,STN-02,2026-03-03 10:18,ENG-1496,SUP-196,EMP281,TL-025,C,Valid,MC-102,480,480,0,0.86,503,7,496
M9512,MA1AB100000002512,WO12512,Hatch Z,PAINT-1, stn-05 ,2026-03-03 10:20,ENG-1062,SUP-102,EMP213,TL-019,A,Valid,MC-103,480,457,23,1.04,513,7,506
M9513,MA1AB100000002513,WO12513,Sedan X,GA-1, stn-05 ,2026-03-03 10:21,ENG-1307,SUP-117,EMP369,TL-060,A,Valid,MC-104,480,445,35,1.17,487,0,487
M9514,MA1AB100000002514,WO12514,Hatch Z,GA-1,STN-05,2026-03-03 10:22,ENG-1499,SUP-051,EMP223,TL-076,A,Valid,MC-105,480,453,27,1.04,521,13,508
M9515,MA1AB100000002515,WO12515,Hatch Z,GA-2,STN-04,2026-03-03 10:23,ENG-1110,SUP-035,EMP307,TL-083,C,Valid,MC-101,480,454,26,0.96,498,4,494
M9516,MA1AB100000002516,WO12516,Sedan X,GA-1,STN-04,2026-03-03 10:25,ENG-1437,SUP-009,EMP139,TL-011,,Valid,MC-102,480,435,45,1.15,484,2,482
M9517,MA1AB100000002517,WO12517,SUV Pro,TRIM-1,STN-01,2026-03-03 10:26,ENG-1236,SUP-129,EMP308,TL-100,A,Valid,MC-103,480,464,16,0.82,553,4,549
M9518,MA1AB100000002518,WO12518,Sedan X,GA-2,STN-02,2026-03-03 10:27,ENG-1420,SUP-007,EMP115,TL-076,A,Valid,MC-104,480,440,40,1.08,544,15,529
M9519,MA1AB100000002519,WO12519,SUV Pro,TRIM-1,STN-01,2026-03-03 10:28,ENG-1281,SUP-033,EMP368,TL-002,B,Valid,MC-105,480,479,1,0.81,458,7,451
M9520,MA1AB100000002520,WO12520,Hatch Z,TRIM-1,STN-03,2026-03-03 10:30,ENG-1241,SUP-164,EMP354,TL-034,C,Valid,MC-101,480,449,31,0.91,483,14,469
M9521,MA1AB100000002521,WO12521,Hatch Z,GA-1, stn-05 ,2026-03-03 10:31,ENG-1464,SUP-107,EMP101,TL-080,B,Valid,MC-102,480,463,17,1.06,467,12,455
M9522,MA1AB100000002522,WO12522,SUV Pro,PAINT-1,STN-05,2026-03-03 10:32,ENG-1405,SUP-089,EMP168,TL-008,A,Valid,MC-103,480,442,38,1.14,484,2,482
M9523,MA1AB100000002523,WO12523,SUV Pro,GA-1,Stn-03,2026-03-03 10:33,ENG-1063,SUP-135,EMP394,TL-037,A,Valid,MC-104,480,477,3,0.93,554,11,543
M9524,MA1AB100000002524,WO12524,Hatch Z,PAINT-1,STN-02,2026-03-03 10:35,ENG-1118,SUP-102,EMP371,TL-062,C,Valid,MC-105,480,439,41,1.19,596,7,589
M9525,MA1AB100000002525,WO12525,Sedan X,GA-2,Stn-03,2026-03-03 10:36,ENG-1208,SUP-050,EMP187,TL-093,B,Valid,MC-101,480,436,44,0.84,594,10,584
M9526,MA1AB100000002526,WO12526,Sedan X,GA-2,STN-01,2026-03-03 10:37,ENG-1122,SUP-116,EMP240,TL-043,C,Valid,MC-102,480,462,18,0.99,578,6,572
M9527,MA1AB100000002527,WO12527,SUV Pro,GA-1,STN-01,2026-03-03 10:38,ENG-1130,SUP-010,EMP250,TL-017,,Valid,MC-103,480,464,16,1.04,557,2,555
M9528,MA1AB100000002528,WO12528,Hatch Z,GA-1,Stn-03,2026-03-03 10:40,ENG-1187,SUP-162,EMP110,TL-100,C,Valid,MC-104,480,443,37,0.93,504,13,491
M9529,MA1AB100000002529,WO12529,Sedan X,TRIM-1,STN-04,2026-03-03 10:41,ENG-1219,SUP-112,EMP123,TL-067,A,Valid,MC-105,480,466,14,0.82,538,0,538
M9530,MA1AB100000002530,WO12530,Sedan X,GA-2,STN-04,2026-03-03 10:42,ENG-1399,SUP-005,EMP121,TL-025,A,Valid,MC-101,480,478,2,1.1,524,6,518
M9531,MA1AB100000002531,WO12531,Hatch Z,GA-2,STN-03,2026-03-03 10:43,ENG-1199,SUP-102,EMP145,TL-098,A,Valid,MC-102,480,461,19,1.14,576,11,565
M9532,MA1AB100000002532,WO12532,SUV Pro,GA-2, stn-05 ,2026-03-03 10:70,ENG-1233,SUP-019,EMP264,TL-096,B,Valid,MC-103,480,458,22,1.01,538,11,527
M9533,MA1AB100000002533,WO12533,Sedan X,GA-2,Stn-03,2026-03-03 10:46,ENG-1111,SUP-066,EMP274,TL-046,A,Valid,MC-104,480,443,37,0.98,460,10,450
M9534,MA1AB100000002534,WO12534,SUV Pro,GA-2,STN-04,2026-03-03 10:47,ENG-1292,SUP-028,EMP348,TL-081,,Valid,MC-105,480,466,14,1.15,514,10,504
M9535,MA1AB100000002535,WO12535,SUV Pro,GA-2,STN-05,2026-03-03 10:48,ENG-1107,SUP-135,EMP235,TL-038,A,Valid,MC-101,480,454,26,0.83,510,2,508
M9536,MA1AB100000002536,WO12536,Sedan X,GA-2,STN-03,2026-03-03 10:50,ENG-1458,SUP-142,EMP102,TL-068,,Valid,MC-102,480,461,19,0.99,559,14,545
M9537,MA1AB100000002537,WO12537,Sedan X,PAINT-1,STN-03,2026-03-03 10:51,ENG-1121,SUP-123,EMP381,TL-095,B,Valid,MC-103,480,444,36,0.97,538,4,534
M9538,MA1AB100000002538,WO12538,SUV Pro,GA-1,STN-02,2026-03-03 10:52,ENG-1119,SUP-166,EMP291,TL-079,A,Valid,MC-104,480,441,39,0.91,465,0,465
M9539,MA1AB100000002539,WO12539,Sedan X,GA-1, stn-05 ,2026-03-03 10:53,ENG-1189,SUP-116,EMP109,TL-078,A,Valid,MC-105,480,454,26,1.1,450,15,435
M9540,MA1AB100000002540,WO12540,Hatch Z,PAINT-1,STN-05,2026-03-03 10:55,ENG-1297,SUP-182,EMP133,TL-038,C,Valid,MC-101,480,439,41,0.87,498,1,497
M9541,MA1AB100000002541,WO12541,Hatch Z,GA-2,STN-01,2026-03-03 10:56,ENG-1365,SUP-116,EMP230,TL-075,B,Valid,MC-102,480,446,34,1.19,454,12,442
M9542,MA1AB100000002542,WO12542,SUV Pro,TRIM-1,Stn-03,2026-03-03 10:57,ENG-1319,SUP-147,EMP292,TL-100,C,Valid,MC-103,480,455,25,0.96,547,8,539
M9543,MA1AB100000002543,WO12543,Hatch Z,TRIM-1,STN-01,2026-03-03 10:58,ENG-1455,SUP-134,EMP251,TL-019,C,Valid,MC-104,480,469,11,0.85,534,10,524
M9544,MA1AB100000002544,WO12544,Hatch Z,TRIM-1, stn-05 ,2026-03-03 11:00,ENG-1487,SUP-146,EMP227,TL-019,C,Valid,MC-105,480,476,4,1.17,553,9,544
M9545,MA1AB100000002545,WO12545,Hatch Z,GA-1,STN-03,2026-03-03 11:01,ENG-1010,SUP-198,EMP356,TL-040,B,Valid,MC-101,480,445,35,1.14,595,2,593
M9546,MA1AB100000002546,WO12546,Sedan X,GA-2,STN-01,2026-03-03 11:02,ENG-1094,SUP-200,EMP214,TL-038,B,Valid,MC-102,480,474,6,0.85,517,11,506
M9547,MA1AB100000002547,WO12547,SUV Pro,TRIM-1,STN-05,2026-03-03 11:03,ENG-1286,SUP-015,EMP308,TL-080,A,Valid,MC-103,480,467,13,1.12,546,7,539
M9548,MA1AB100000002548,WO12548,Hatch Z,TRIM-1,STN-02,2026-03-03 11:05,ENG-1203,SUP-164,EMP160,TL-059,,Valid,MC-104,480,463,17,1.0,545,15,530
M9549,MA1AB100000002549,WO12549,Sedan X,TRIM-1,STN-02,2026-03-03 11:06,ENG-1383,SUP-056,EMP258,TL-072,B,Valid,MC-105,480,450,30,1.12,476,6,470
M9550,MA1AB100000002550,WO12550,Hatch Z,GA-2,STN-03,2026-03-03 11:07,ENG-1343,SUP-170,EMP285,TL-084,B,Valid,MC-101,480,452,28,1.17,498,8,490
M9551,MA1AB100000002551,WO12551,Hatch Z,GA-2, stn-05 ,2026-03-03 11:08,ENG-1459,SUP-144,EMP108,TL-037,A,Valid,MC-102,480,445,35,0.81,593,9,584
M9552,MA1AB100000002552,WO12552,SUV Pro,TRIM-1, stn-05 ,2026-03-03 11:10,ENG-1060,SUP-037,EMP389,TL-079,,Valid,MC-103,480,476,4,0.93,587,3,584
M9553,MA1AB100000002553,WO12553,SUV Pro,GA-1,STN-05,2026-03-03 11:11,ENG-1411,SUP-038,EMP307,TL-076,C,Valid,MC-104,480,438,42,1.11,499,4,495
M9554,MA1AB100000002554,WO12554,Hatch Z,GA-2,STN-04,2026-03-03 11:12,ENG-1338,SUP-069,EMP147,TL-999,,Valid,MC-105,480,472,8,0.94,578,10,568
M9555,MA1AB100000002555,WO12555,Hatch Z,TRIM-1,STN-03,2026-03-03 11:13,ENG-1208,SUP-162,EMP137,TL-028,A,Valid,MC-101,480,465,15,1.15,519,14,505
M9556,MA1AB100000002556,WO12556,Hatch Z,TRIM-1,Stn-03,2026-03-03 11:15,ENG-1218,SUP-026,EMP174,TL-099,B,Valid,MC-102,480,441,39,1.05,573,1,572
M9557,MA1AB100000002557,WO12557,Hatch Z,PAINT-1,STN-05,2026-03-03 11:16,ENG-1172,SUP-193,EMP161,TL-033,B,Valid,MC-103,480,455,25,1.08,511,13,498
M9558,MA1AB100000002558,WO12558,SUV Pro,TRIM-1,STN-05,2026-03-03 11:17,ENG-1076,SUP-062,EMP259,TL-066,C,Valid,MC-104,480,456,24,1.14,502,2,500
M9559,MA1AB100000002559,WO12559,Hatch Z,GA-1,Stn-03,2026-03-03 11:18,ENG-1015,SUP-043,EMP344,TL-097,B,Valid,MC-105,480,432,48,0.82,461,10,451
M9560,MA1AB100000002560,WO12560,Sedan X,GA-1, stn-05 ,2026-03-03 11:20,ENG-1436,SUP-132,EMP322,TL-077,,Valid,MC-101,480,431,49,0.99,542,0,542
M9561,MA1AB100000002561,WO12561,SUV Pro,GA-1,STN-01,2026-03-03 11:21,ENG-1059,SUP-196,EMP298,TL-065,B,Valid,MC-102,480,446,34,0.96,493,12,481
M9562,MA1AB100000002562,WO12562,Sedan X,GA-1, stn-05 ,2026-03-03 11:22,ENG-1098,SUP-157,EMP271,TL-004,A,Valid,MC-103,480,443,37,0.98,531,15,516
M9563,MA1AB100000002563,WO12563,Sedan X,TRIM-1,STN-05,2026-03-03 11:23,ENG-1028,SUP-157,EMP242,TL-011,C,Valid,MC-104,480,467,13,1.03,465,9,456
